Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_OpenMP , Lambda_OpenMP , RAJA_OpenMP , Kokkos_Lambda , Kokkos_Functor
Apps_DEL_DOT_VEC_2D       , 0.992643 ,   0.960082 , 0.961850 ,    0.082176 ,      0.081042 ,    0.138907 ,       Not run ,        Not run
Apps_ENERGY               , 1.478850 ,   1.391204 , 1.358619 ,    0.114286 ,      0.116455 ,    0.107334 ,       Not run ,        Not run
Apps_FIR                  , 0.749862 ,   0.710033 , 0.630679 ,    0.180153 ,      0.105133 ,    0.174088 ,       Not run ,        Not run
Apps_HALOEXCHANGE         , 0.040219 ,   0.040323 , 0.040385 ,    0.351186 ,      0.325741 ,    0.650213 ,       Not run ,        Not run
Apps_LTIMES               , 0.301503 ,   0.233013 , 1.712618 ,    0.014426 ,      0.014361 ,    0.080156 ,       Not run ,        Not run
Apps_LTIMES_NOVIEW        , 0.306630 ,   0.236339 , 0.319597 ,    0.014715 ,      0.012141 ,    0.099672 ,       Not run ,        Not run
Apps_PRESSURE             , 1.382010 ,   1.377447 , 1.377518 ,    0.362765 ,      0.407713 ,    0.451494 ,       Not run ,        Not run
Apps_VOL3D                , 1.280612 ,   1.241037 , 1.224978 ,    0.070950 ,      0.060843 ,    0.077508 ,       Not run ,        Not run
Basic_ATOMIC_PI           , 0.024876 ,   0.024854 , 0.111321 ,    5.335293 ,      4.787065 ,   16.460209 ,      6.092976 ,        Not run
Basic_DAXPY               , 0.307803 ,   0.296921 , 0.297109 ,    0.571398 ,      0.545939 ,    0.845647 ,      0.312105 ,        Not run
Basic_IF_QUAD             , 1.453611 ,   1.437496 , 1.408392 ,    0.187632 ,      0.114937 ,    0.321153 ,      0.194648 ,        Not run
Basic_INIT3               , 1.000188 ,   0.987274 , 0.826512 ,    0.324321 ,      0.296842 ,    0.560682 ,      0.282460 ,        Not run
Basic_INIT_VIEW1D         , 0.873044 ,   0.865174 , 1.123672 ,    0.333847 ,      0.308797 ,    0.653301 ,      0.449926 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 0.876705 ,   0.856111 , 1.130171 ,    0.300792 ,      0.295866 ,    0.608179 ,      0.310442 ,        Not run
Basic_MULADDSUB           , 0.749890 ,   0.696059 , 0.607770 ,    0.174690 ,      0.200949 ,    0.413886 ,      0.189219 ,        Not run
Basic_NESTED_INIT         , 0.959788 ,   0.956664 , 1.004877 ,    0.055490 ,      0.051981 ,    0.109027 ,      0.036337 ,        Not run
Basic_REDUCE3_INT         , 0.017309 ,   0.017757 , 0.124899 ,    0.016268 ,      0.016296 ,    0.040349 ,      0.013529 ,        Not run
Basic_TRAP_INT            , 0.382063 ,   0.395388 , 0.392625 ,    0.196500 ,      0.209142 ,    0.364514 ,      0.124167 ,        Not run
Lcals_DIFF_PREDICT        , 1.190497 ,   1.182746 , 0.751518 ,    0.120198 ,      0.120805 ,    0.206382 ,      0.129111 ,        Not run
Lcals_EOS                 , 0.664870 ,   0.659994 , 0.660146 ,    0.253416 ,      0.253181 ,    0.482881 ,      0.279315 ,        Not run
Lcals_FIRST_DIFF          , 0.961960 ,   0.955377 , 0.955896 ,    0.787513 ,      0.777040 ,    1.501631 ,      0.848384 ,        Not run
Lcals_FIRST_MIN           , 0.039763 ,   0.039512 , 0.148883 ,    0.012252 ,      0.012521 ,    0.019438 ,      0.007417 ,        Not run
Lcals_FIRST_SUM           , 0.962542 ,   0.955274 , 0.955829 ,    0.774723 ,      0.776813 ,    1.493830 ,      0.850923 ,        Not run
Lcals_GEN_LIN_RECUR       , 1.428921 ,   1.414411 , 1.421335 ,    0.610500 ,      0.609818 ,    1.044609 ,      0.651197 ,        Not run
Lcals_HYDRO_1D            , 1.254797 ,   1.232091 , 1.232424 ,    0.611807 ,      0.606253 ,    1.169524 ,      0.678613 ,        Not run
Lcals_HYDRO_2D            , 2.454645 ,   2.386785 , 3.751782 ,    0.109362 ,      0.105264 ,    0.234378 ,      0.178439 ,        Not run
Lcals_INT_PREDICT         , 1.435581 ,   1.419883 , 1.456205 ,    0.206608 ,      0.206096 ,    0.367759 ,      0.240840 ,        Not run
Lcals_PLANCKIAN           , 0.407895 ,   0.322556 , 0.322926 ,    0.032285 ,      0.032349 ,    0.052014 ,      0.035903 ,        Not run
Lcals_TRIDIAG_ELIM        , 1.321342 ,   1.319578 , 1.319318 ,    0.254068 ,      0.250312 ,    0.476512 ,      0.276404 ,        Not run
Stream_ADD                , 1.039213 ,   1.015271 , 1.015352 ,    0.057491 ,      0.056965 ,    0.102322 ,      0.062465 ,        Not run
Stream_COPY               , 1.160702 ,   1.155389 , 1.164763 ,    0.100516 ,      0.095712 ,    0.169319 ,      0.107612 ,        Not run
Stream_DOT                , 1.314157 ,   1.313682 , 2.881907 ,    0.198587 ,      0.197364 ,    0.381517 ,      0.124886 ,        Not run
Stream_MUL                , 1.204894 ,   1.199858 , 1.200401 ,    0.100947 ,      0.095375 ,    0.176368 ,      0.105104 ,        Not run
Stream_TRIAD              , 1.021773 ,   1.013496 , 1.014659 ,    0.058765 ,      0.055418 ,    0.101156 ,      0.079735 ,        Not run
