Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_OpenMP , Lambda_OpenMP , RAJA_OpenMP , Kokkos_Lambda , Kokkos_Functor
Apps_DEL_DOT_VEC_2D       , 1.116073 ,   0.946127 , 0.947500 ,    0.085135 ,      0.084372 ,    0.099878 ,       Not run ,        Not run
Apps_ENERGY               , 1.509705 ,   1.512514 , 1.630092 ,    0.140366 ,      0.105018 ,    0.079850 ,       Not run ,        Not run
Apps_FIR                  , 0.861138 ,   0.626562 , 0.625406 ,    0.054839 ,      0.053135 ,    0.087271 ,       Not run ,        Not run
Apps_HALOEXCHANGE         , 0.036688 ,   0.036671 , 0.037246 ,    0.619057 ,      0.496455 ,    0.878872 ,       Not run ,        Not run
Apps_LTIMES               , 0.295037 ,   0.224613 , 1.416104 ,    0.021099 ,      0.012666 ,    0.075474 ,       Not run ,        Not run
Apps_LTIMES_NOVIEW        , 0.301423 ,   0.228723 , 0.312286 ,    0.011208 ,      0.011820 ,    0.109299 ,       Not run ,        Not run
Apps_PRESSURE             , 1.611965 ,   1.603698 , 1.546156 ,    0.168006 ,      0.169014 ,    0.232756 ,       Not run ,        Not run
Apps_VOL3D                , 1.600717 ,   1.566852 , 1.544815 ,    0.092307 ,      0.067587 ,    0.083484 ,       Not run ,        Not run
Basic_DAXPY               , 0.333105 ,   0.328759 , 0.328791 ,    0.028662 ,      0.028466 ,    0.054242 ,      0.039213 ,        Not run
Basic_IF_QUAD             , 1.457265 ,   1.411409 , 1.421478 ,    0.049027 ,      0.050427 ,    0.056445 ,      0.054434 ,        Not run
Basic_INIT3               , 1.181642 ,   1.156518 , 1.004116 ,    0.071111 ,      0.079549 ,    0.072617 ,      0.058787 ,        Not run
Basic_INIT_VIEW1D         , 0.900736 ,   0.862205 , 0.859655 ,    0.132089 ,      0.204576 ,    0.396152 ,      0.183647 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 0.949917 ,   0.860642 , 1.127456 ,    0.162102 ,      0.214307 ,    0.467592 ,      0.180629 ,        Not run
Basic_MULADDSUB           , 0.875265 ,   0.818560 , 0.700442 ,    0.038363 ,      0.038394 ,    0.063771 ,      0.046055 ,        Not run
Basic_NESTED_INIT         , 0.374322 ,   0.346393 , 0.362511 ,    0.053786 ,      0.082745 ,    0.288682 ,      0.084462 ,        Not run
Basic_PI_ATOMIC           , 0.077453 ,   0.083403 , 0.174302 ,    8.427569 ,      7.883756 ,   22.212629 ,      7.270738 ,        Not run
Basic_REDUCE3_INT         , 0.008505 ,   0.008641 , 0.067634 ,    0.004582 ,      0.004406 ,    0.021266 ,      0.005018 ,        Not run
Basic_TRAP_INT            , 0.092702 ,   0.092611 , 0.097167 ,    0.007940 ,      0.007601 ,    0.013102 ,      0.005776 ,        Not run
Lcals_DIFF_PREDICT        , 1.556575 ,   1.558849 , 1.415583 ,    0.060070 ,      0.059849 ,    0.072804 ,      0.039937 ,        Not run
Lcals_EOS                 , 0.742417 ,   0.742040 , 0.745624 ,    0.011929 ,      0.011975 ,    0.029972 ,      0.035643 ,        Not run
Lcals_FIRST_DIFF          , 1.322679 ,   1.318088 , 1.318517 ,    0.022220 ,      0.022194 ,    0.029682 ,      0.034047 ,        Not run
Lcals_FIRST_MIN           , 0.039228 ,   0.039130 , 0.148947 ,    0.002987 ,      0.002546 ,    0.010677 ,      0.002574 ,        Not run
Lcals_FIRST_SUM           , 1.337104 ,   1.327371 , 1.327292 ,    0.022018 ,      0.022239 ,    0.029744 ,      0.037057 ,        Not run
Lcals_GEN_LIN_RECUR       , 1.910432 ,   1.855867 , 1.881948 ,    0.135968 ,      0.134949 ,    0.138738 ,      0.147886 ,        Not run
Lcals_HYDRO_1D            , 1.104478 ,   1.092432 , 1.093553 ,    0.013932 ,      0.013941 ,    0.028389 ,      0.019728 ,        Not run
Lcals_HYDRO_2D            , 1.213421 ,   1.196534 , 1.299560 ,    0.036164 ,      0.036204 ,    0.048174 ,      0.056937 ,        Not run
Lcals_INT_PREDICT         , 2.128111 ,   2.127748 , 2.206745 ,    0.063490 ,      0.067833 ,    0.067773 ,      0.068050 ,        Not run
Lcals_PLANCKIAN           , 0.419417 ,   0.351960 , 0.352365 ,    0.008711 ,      0.008802 ,    0.010100 ,      0.009141 ,        Not run
Lcals_TRIDIAG_ELIM        , 1.469380 ,   1.457264 , 1.461637 ,    0.014936 ,      0.015029 ,    0.018313 ,      0.021426 ,        Not run
Stream_ADD                , 1.021639 ,   1.016052 , 1.015592 ,    0.012973 ,      0.012884 ,    0.016250 ,      0.018437 ,        Not run
Stream_COPY               , 1.142724 ,   1.136573 , 1.142066 ,    0.035823 ,      0.026316 ,    0.033616 ,      0.044751 ,        Not run
Stream_DOT                , 1.274750 ,   1.268875 , 2.875147 ,    0.029295 ,      0.030066 ,    0.194075 ,      0.039062 ,        Not run
Stream_MUL                , 1.189060 ,   1.184766 , 1.184798 ,    0.018803 ,      0.018856 ,    0.036446 ,      0.029644 ,        Not run
Stream_TRIAD              , 1.073303 ,   1.052304 , 1.061075 ,    0.011972 ,      0.012093 ,    0.024713 ,      0.032815 ,        Not run
