Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_OpenMP , Lambda_OpenMP , RAJA_OpenMP , Kokkos_Lambda , Kokkos_Functor
Basic_ATOMIC_PI           , 0.024861 ,   0.024840 , 0.111285 ,    4.869899 ,      4.879676 ,   17.788542 ,      7.660702 ,        Not run
Basic_DAXPY               , 0.304310 ,   0.289660 , 0.300585 ,    0.293685 ,      0.415101 ,    0.638298 ,      0.280950 ,        Not run
Basic_IF_QUAD             , 1.417314 ,   1.401297 , 1.428512 ,    0.179703 ,      0.115932 ,    0.239731 ,      0.169959 ,        Not run
Basic_INIT3               , 1.043876 ,   1.022616 , 0.855468 ,    0.272053 ,      0.285692 ,    0.742390 ,      0.347053 ,        Not run
Basic_INIT_VIEW1D         , 0.899133 ,   0.890623 , 1.123643 ,    0.395197 ,      0.339489 ,    0.899915 ,      0.349259 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 0.897165 ,   0.890108 , 1.124238 ,    0.302225 ,      0.359226 ,    0.651585 ,      0.438416 ,        Not run
Basic_MULADDSUB           , 0.805434 ,   0.795329 , 0.591546 ,    0.169050 ,      0.168860 ,    0.307481 ,      0.170810 ,        Not run
Basic_NESTED_INIT         , 0.872722 ,   0.860353 , 0.947129 ,    0.042752 ,      0.044964 ,    0.076271 ,      0.034945 ,        Not run
Basic_REDUCE3_INT         , 0.017765 ,   0.017122 , 0.129994 ,    0.008864 ,      0.008765 ,    0.034331 ,      0.008990 ,        Not run
Basic_TRAP_INT            , 0.380629 ,   0.395095 , 0.393134 ,    0.201795 ,      0.205820 ,    0.309282 ,      0.116801 ,        Not run
Stream_ADD                , 1.090784 ,   1.028163 , 1.051578 ,    0.057960 ,      0.057633 ,    0.102245 ,      0.057892 ,        Not run
