Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_OpenMP , Lambda_OpenMP , RAJA_OpenMP , Kokkos_Lambda , Kokkos_Functor
Apps_DEL_DOT_VEC_2D       , 0.977191 ,   0.959421 , 0.959662 ,    0.130793 ,      0.124768 ,    0.150234 ,       Not run ,        Not run
Apps_ENERGY               , 1.384249 ,   1.376710 , 1.347412 ,    0.114950 ,      0.136041 ,    0.136462 ,       Not run ,        Not run
Apps_FIR                  , 0.700854 ,   0.709953 , 0.628581 ,    0.185952 ,      0.192063 ,    0.329284 ,       Not run ,        Not run
Apps_HALOEXCHANGE         , 0.035244 ,   0.036897 , 0.035586 ,    0.449325 ,      0.326695 ,    0.637829 ,       Not run ,        Not run
Apps_LTIMES               , 0.235601 ,   0.233352 , 1.724408 ,    0.018801 ,      0.020482 ,    0.081479 ,       Not run ,        Not run
Apps_LTIMES_NOVIEW        , 0.283316 ,   0.235416 , 0.320346 ,    0.020423 ,      0.017298 ,    0.113803 ,       Not run ,        Not run
Apps_PRESSURE             , 1.349513 ,   1.347000 , 1.345771 ,    0.567017 ,      0.441136 ,    0.540751 ,       Not run ,        Not run
Apps_VOL3D                , 1.281015 ,   1.240272 , 1.223429 ,    0.073042 ,      0.074362 ,    0.087071 ,       Not run ,        Not run
Basic_ATOMIC_PI           , 0.024859 ,   0.024869 , 0.111504 ,    5.930558 ,      5.129840 ,   19.920157 ,      7.440891 ,        Not run
Basic_DAXPY               , 0.306386 ,   0.294290 , 0.294491 ,    0.238275 ,      0.237913 ,    0.462564 ,      0.248526 ,        Not run
Basic_IF_QUAD             , 1.443745 ,   1.403711 , 1.397868 ,    0.109759 ,      0.113936 ,    0.184824 ,      0.120351 ,        Not run
Basic_INIT3               , 1.023912 ,   1.006552 , 0.828648 ,    0.240733 ,      0.237163 ,    0.451964 ,      0.263000 ,        Not run
Basic_INIT_VIEW1D         , 0.868884 ,   0.864988 , 1.123878 ,    0.255070 ,      0.255318 ,    0.500177 ,      0.285201 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 0.888423 ,   0.864681 , 1.153160 ,    0.259207 ,      0.252515 ,    0.529971 ,      0.284702 ,        Not run
Basic_MULADDSUB           , 0.754592 ,   0.690777 , 0.600234 ,    0.168024 ,      0.176902 ,    0.309890 ,      0.185698 ,        Not run
Basic_NESTED_INIT         , 0.854723 ,   0.848562 , 0.937028 ,    0.084623 ,      0.103847 ,    0.139702 ,      0.036413 ,        Not run
Basic_REDUCE3_INT         , 0.016883 ,   0.017066 , 0.127916 ,    0.008708 ,      0.008777 ,    0.035112 ,      0.010011 ,        Not run
Basic_TRAP_INT            , 0.382744 ,   0.396464 , 0.394759 ,    0.197329 ,      0.195829 ,    0.311071 ,      0.127223 ,        Not run
Lcals_DIFF_PREDICT        , 1.202121 ,   1.176962 , 0.735303 ,    0.119238 ,      0.116523 ,    0.236056 ,      0.129323 ,        Not run
Lcals_EOS                 , 0.662742 ,   0.658062 , 0.658141 ,    0.243677 ,      0.242456 ,    0.466802 ,      0.277871 ,        Not run
Lcals_FIRST_DIFF          , 0.947499 ,   0.940738 , 0.941005 ,    0.758652 ,      0.754713 ,    1.478877 ,      0.852255 ,        Not run
Lcals_FIRST_MIN           , 0.037553 ,   0.037212 , 0.149655 ,    0.011027 ,      0.011349 ,    0.019335 ,      0.007401 ,        Not run
Lcals_FIRST_SUM           , 0.947845 ,   0.940650 , 0.941116 ,    0.757908 ,      0.748470 ,    1.462406 ,      0.849835 ,        Not run
Lcals_GEN_LIN_RECUR       , 1.433911 ,   1.402818 , 1.405838 ,    0.626487 ,      0.635636 ,    1.105938 ,      0.725796 ,        Not run
Lcals_HYDRO_1D            , 1.241863 ,   1.217746 , 1.218070 ,    0.623061 ,      0.633184 ,    1.176060 ,      0.683202 ,        Not run
Lcals_HYDRO_2D            , 2.442655 ,   2.355292 , 3.729239 ,    0.109996 ,      0.118432 ,    0.244038 ,      0.194799 ,        Not run
Lcals_INT_PREDICT         , 1.414150 ,   1.394829 , 1.429886 ,    0.205652 ,      0.209289 ,    0.372908 ,      0.242453 ,        Not run
Lcals_PLANCKIAN           , 0.409158 ,   0.322504 , 0.322662 ,    0.032604 ,      0.032815 ,    0.052385 ,      0.037434 ,        Not run
Lcals_TRIDIAG_ELIM        , 1.303293 ,   1.299636 , 1.299619 ,    0.250107 ,      0.250568 ,    0.482682 ,      0.284947 ,        Not run
Stream_ADD                , 1.108254 ,   1.113301 , 1.094380 ,    0.057920 ,      0.057587 ,    0.103050 ,      0.064682 ,        Not run
Stream_COPY               , 1.142252 ,   1.136696 , 1.142441 ,    0.094769 ,      0.092378 ,    0.168703 ,      0.104803 ,        Not run
Stream_DOT                , 1.305014 ,   1.294492 , 2.877176 ,    0.202575 ,      0.201396 ,    0.405382 ,      0.127019 ,        Not run
Stream_MUL                , 1.179010 ,   1.174264 , 1.176207 ,    0.097366 ,      0.097366 ,    0.181427 ,      0.109653 ,        Not run
Stream_TRIAD              , 1.150212 ,   1.127042 , 1.060823 ,    0.057707 ,      0.057339 ,    0.101917 ,      0.084785 ,        Not run
