Speedup Report (T_ref/T_var): ref var = Base_Seq  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_OpenMP , Lambda_OpenMP , RAJA_OpenMP , Kokkos_Lambda , Kokkos_Functor
Apps_DEL_DOT_VEC_2D       ,    1.000 ,      1.188 ,    1.189 ,      29.709 ,        30.319 ,      25.280 ,       Not run ,        Not run
Apps_ENERGY               ,    1.000 ,      0.997 ,    0.930 ,      26.203 ,        26.880 ,      25.225 ,       Not run ,        Not run
Apps_FIR                  ,    1.000 ,      1.361 ,    1.362 ,      24.770 ,        25.822 ,      21.175 ,       Not run ,        Not run
Apps_HALOEXCHANGE         ,    1.000 ,      0.952 ,    0.981 ,       0.115 ,         0.114 ,       0.058 ,       Not run ,        Not run
Apps_LTIMES               ,    1.000 ,      1.306 ,    0.204 ,      28.322 ,        24.124 ,       5.094 ,       Not run ,        Not run
Apps_LTIMES_NOVIEW        ,    1.000 ,      1.335 ,    0.961 ,      23.982 ,        23.538 ,       2.787 ,       Not run ,        Not run
Apps_PRESSURE             ,    1.000 ,      0.983 ,    0.995 ,      32.944 ,        32.616 ,      17.518 ,       Not run ,        Not run
Apps_VOL3D                ,    1.000 ,      1.022 ,    1.037 ,      23.040 ,        23.217 ,      21.723 ,       Not run ,        Not run
Basic_DAXPY               ,    1.000 ,      1.020 ,    1.023 ,       7.010 ,         7.006 ,       3.847 ,         5.956 ,        Not run
Basic_IF_QUAD             ,    1.000 ,      1.025 ,    1.028 ,      26.402 ,        30.535 ,      26.581 ,        28.260 ,        Not run
Basic_INIT3               ,    1.000 ,      0.993 ,    1.143 ,      24.195 ,        24.251 ,      16.803 ,        22.747 ,        Not run
Basic_INIT_VIEW1D         ,    1.000 ,      1.007 ,    1.008 ,       6.667 ,         6.890 ,       2.927 ,         6.259 ,        Not run
Basic_INIT_VIEW1D_OFFSET  ,    1.000 ,      1.103 ,    0.877 ,       7.380 ,         7.613 ,       3.184 ,         6.863 ,        Not run
Basic_MULADDSUB           ,    1.000 ,      1.041 ,    1.159 ,      26.026 ,        25.664 ,      18.430 ,        24.868 ,        Not run
Basic_NESTED_INIT         ,    1.000 ,      1.018 ,    0.983 ,       6.945 ,         6.826 ,       2.408 ,         5.760 ,        Not run
Basic_PI_ATOMIC           ,    1.000 ,      1.000 ,    0.236 ,       0.005 ,         0.005 ,       0.002 ,         0.006 ,        Not run
Basic_REDUCE3_INT         ,    1.000 ,      1.009 ,    0.125 ,       1.906 ,         1.921 ,       0.365 ,         1.617 ,        Not run
Basic_TRAP_INT            ,    1.000 ,      1.002 ,    0.934 ,      11.826 ,        12.071 ,       7.352 ,        15.295 ,        Not run
Lcals_DIFF_PREDICT        ,    1.000 ,      1.009 ,    1.103 ,      27.764 ,        26.055 ,      23.038 ,        25.382 ,        Not run
Lcals_EOS                 ,    1.000 ,      1.030 ,    1.032 ,      19.593 ,        17.162 ,       9.040 ,        10.344 ,        Not run
Lcals_FIRST_DIFF          ,    1.000 ,      1.005 ,    1.005 ,      12.214 ,        12.237 ,       6.759 ,        11.141 ,        Not run
Lcals_FIRST_MIN           ,    1.000 ,      0.999 ,    0.251 ,       3.004 ,         3.205 ,       1.957 ,         5.087 ,        Not run
Lcals_FIRST_SUM           ,    1.000 ,      1.004 ,    1.004 ,      12.158 ,        12.203 ,       6.706 ,        11.081 ,        Not run
Lcals_GEN_LIN_RECUR       ,    1.000 ,      1.035 ,    1.019 ,       5.340 ,         5.465 ,       3.563 ,         5.326 ,        Not run
Lcals_HYDRO_1D            ,    1.000 ,      1.001 ,    1.000 ,      17.213 ,        17.077 ,       9.330 ,        15.711 ,        Not run
Lcals_HYDRO_2D            ,    1.000 ,      1.018 ,    0.929 ,      21.574 ,        21.421 ,      14.806 ,        12.699 ,        Not run
Lcals_INT_PREDICT         ,    1.000 ,      1.001 ,    0.974 ,      15.796 ,        21.647 ,      13.821 ,        20.133 ,        Not run
Lcals_PLANCKIAN           ,    1.000 ,      1.148 ,    1.145 ,      24.364 ,        24.236 ,      20.440 ,        24.063 ,        Not run
Lcals_TRIDIAG_ELIM        ,    1.000 ,      1.011 ,    1.010 ,      23.011 ,        22.534 ,      12.850 ,        20.632 ,        Not run
Stream_ADD                ,    1.000 ,      0.997 ,    1.013 ,      17.744 ,        17.714 ,       9.984 ,        16.296 ,        Not run
Stream_COPY               ,    1.000 ,      1.002 ,    0.988 ,      13.342 ,        12.210 ,       7.480 ,        12.180 ,        Not run
Stream_DOT                ,    1.000 ,      1.002 ,    0.454 ,       6.542 ,         6.652 ,       3.205 ,        10.375 ,        Not run
Stream_MUL                ,    1.000 ,      1.003 ,    1.004 ,      12.352 ,        12.475 ,       6.773 ,        11.062 ,        Not run
Stream_TRIAD              ,    1.000 ,      1.003 ,    1.013 ,      17.050 ,        19.739 ,      10.651 ,        13.820 ,        Not run
