Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_OpenMP , Lambda_OpenMP , RAJA_OpenMP , Kokkos_Lambda , Kokkos_Functor
Basic_ATOMIC_PI           , 0.024238 ,   0.024272 , 0.108525 ,    5.245126 ,      5.196506 ,   11.295568 ,      4.302208 ,        Not run
Basic_DAXPY               , 0.302983 ,   0.292457 , 0.293788 ,    0.039616 ,      0.040447 ,    0.061747 ,      0.042716 ,        Not run
Basic_IF_QUAD             , 1.464291 ,   1.400245 , 1.415060 ,    0.032594 ,      0.034060 ,    0.059377 ,      0.035939 ,        Not run
Basic_INIT3               , 1.028317 ,   0.995946 , 0.828941 ,    0.063088 ,      0.061638 ,    0.081929 ,      0.061336 ,        Not run
Basic_INIT_VIEW1D         , 0.903483 ,   0.904728 , 1.123652 ,    0.062426 ,      0.044558 ,    0.094596 ,      0.047654 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 0.902984 ,   0.898976 , 1.122117 ,    0.043583 ,      0.043398 ,    0.104807 ,      0.045182 ,        Not run
Basic_MULADDSUB           , 0.717112 ,   0.689732 , 0.606428 ,    0.046180 ,      0.047473 ,    0.061797 ,      0.045573 ,        Not run
Basic_NESTED_INIT         , 0.952824 ,   0.955244 , 0.964955 ,    0.041502 ,      0.042636 ,    0.122676 ,      0.023025 ,        Not run
Basic_REDUCE3_INT         , 0.017209 ,   0.016731 , 0.082453 ,    0.001488 ,      0.001426 ,    0.018960 ,      0.004037 ,        Not run
Basic_TRAP_INT            , 0.377720 ,   0.395656 , 0.392036 ,    0.032015 ,      0.031961 ,    0.156410 ,      0.029068 ,        Not run
