Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_OpenMP , Lambda_OpenMP , RAJA_OpenMP , Kokkos_Lambda , Kokkos_Functor
Apps_DEL_DOT_VEC_2D       , 1.035130 ,   0.948843 , 0.948384 ,    0.062038 ,      0.069621 ,    0.059916 ,       Not run ,        Not run
Apps_ENERGY               , 1.522245 ,   1.557716 , 1.662663 ,    0.090897 ,      0.102089 ,    0.093954 ,       Not run ,        Not run
Apps_FIR                  , 0.855454 ,   0.628941 , 0.627568 ,    0.053901 ,      0.052227 ,    0.068814 ,       Not run ,        Not run
Apps_HALOEXCHANGE         , 0.039182 ,   0.039372 , 0.039755 ,    0.632141 ,      0.649561 ,    1.274469 ,       Not run ,        Not run
Apps_LTIMES               , 0.292754 ,   0.228589 , 1.468849 ,    0.020376 ,      0.020577 ,    0.097142 ,       Not run ,        Not run
Apps_LTIMES_NOVIEW        , 0.301084 ,   0.225246 , 0.312569 ,    0.013310 ,      0.013676 ,    0.108868 ,       Not run ,        Not run
Apps_PRESSURE             , 1.628778 ,   1.612619 , 1.612810 ,    0.108374 ,      0.109386 ,    0.140843 ,       Not run ,        Not run
Apps_VOL3D                , 1.605800 ,   1.567341 , 1.543727 ,    0.070576 ,      0.071050 ,    0.085010 ,       Not run ,        Not run
Basic_DAXPY               , 0.332785 ,   0.327004 , 0.326877 ,    0.049477 ,      0.051030 ,    0.094151 ,      0.067629 ,        Not run
Basic_IF_QUAD             , 1.484663 ,   1.434521 , 1.441144 ,    0.055238 ,      0.063578 ,    0.052616 ,      0.058275 ,        Not run
Basic_INIT3               , 1.235374 ,   1.225595 , 1.059482 ,    0.066324 ,      0.051274 ,    0.094571 ,      0.059880 ,        Not run
Basic_INIT_VIEW1D         , 0.908206 ,   0.904779 , 0.905411 ,    0.219186 ,      0.128131 ,    0.353329 ,      0.144143 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 0.907000 ,   0.904928 , 1.140578 ,    0.129037 ,      0.129062 ,    0.300698 ,      0.139458 ,        Not run
Basic_MULADDSUB           , 0.891452 ,   0.846099 , 0.747255 ,    0.037997 ,      0.038603 ,    0.053542 ,      0.039961 ,        Not run
Basic_NESTED_INIT         , 0.366005 ,   0.364925 , 0.385064 ,    0.051845 ,      0.051627 ,    0.142254 ,      0.063241 ,        Not run
Basic_PI_ATOMIC           , 0.041382 ,   0.041370 , 0.176029 ,    7.915534 ,      7.732476 ,   15.880514 ,      6.890362 ,        Not run
Basic_REDUCE3_INT         , 0.008318 ,   0.008318 , 0.067718 ,    0.000668 ,      0.000634 ,    0.013309 ,      0.002257 ,        Not run
Basic_TRAP_INT            , 0.092564 ,   0.092541 , 0.099570 ,    0.002976 ,      0.002744 ,    0.007679 ,      0.003039 ,        Not run
Lcals_DIFF_PREDICT        , 1.547191 ,   1.546391 , 1.395794 ,    0.036141 ,      0.035624 ,    0.036713 ,      0.038708 ,        Not run
Lcals_EOS                 , 0.738142 ,   0.711030 , 0.707310 ,    0.011187 ,      0.011443 ,    0.030373 ,      0.035150 ,        Not run
Lcals_FIRST_DIFF          , 1.312810 ,   1.307944 , 1.307921 ,    0.021541 ,      0.021997 ,    0.029646 ,      0.033823 ,        Not run
Lcals_FIRST_MIN           , 0.038034 ,   0.037780 , 0.149156 ,    0.003421 ,      0.002702 ,    0.010032 ,      0.002505 ,        Not run
Lcals_FIRST_SUM           , 1.314726 ,   1.309109 , 1.309178 ,    0.021692 ,      0.021952 ,    0.029382 ,      0.033800 ,        Not run
Lcals_GEN_LIN_RECUR       , 1.701963 ,   1.682390 , 1.701813 ,    0.219113 ,      0.218794 ,    0.221762 ,      0.210150 ,        Not run
Lcals_HYDRO_1D            , 1.011277 ,   1.006152 , 1.006795 ,    0.013811 ,      0.013721 ,    0.028231 ,      0.019534 ,        Not run
Lcals_HYDRO_2D            , 1.203057 ,   1.184386 , 1.296880 ,    0.034550 ,      0.034940 ,    0.046508 ,      0.052535 ,        Not run
Lcals_INT_PREDICT         , 2.098206 ,   2.093679 , 2.174895 ,    0.112480 ,      0.062850 ,    0.064163 ,      0.067404 ,        Not run
Lcals_PLANCKIAN           , 0.412070 ,   0.353845 , 0.354393 ,    0.008763 ,      0.008885 ,    0.009671 ,      0.009631 ,        Not run
Lcals_TRIDIAG_ELIM        , 1.402112 ,   1.397703 , 1.393493 ,    0.014675 ,      0.014499 ,    0.018600 ,      0.020680 ,        Not run
Stream_ADD                , 1.003326 ,   0.995421 , 0.998002 ,    0.015797 ,      0.012669 ,    0.016137 ,      0.018316 ,        Not run
Stream_COPY               , 1.145736 ,   1.139815 , 1.145744 ,    0.027005 ,      0.026409 ,    0.031132 ,      0.035932 ,        Not run
Stream_DOT                , 1.297796 ,   1.290805 , 2.881273 ,    0.028108 ,      0.036028 ,    0.190353 ,      0.037603 ,        Not run
Stream_MUL                , 1.183980 ,   1.179476 , 1.178096 ,    0.018826 ,      0.018777 ,    0.037260 ,      0.029101 ,        Not run
Stream_TRIAD              , 1.002164 ,   0.996549 , 0.994441 ,    0.012066 ,      0.012111 ,    0.024314 ,      0.033591 ,        Not run
