FOM Report : signed speedup(-)/slowdown(+) for each PM (base vs. RAJA) -> (T_RAJA - T_base) / T_base ) ,  ,  ,  ,  ,  ,  ,  , 
'OVER_TOL' in column to right if RAJA speedup is over tolerance ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Lambda_Seq      ,         , RAJA_Seq        ,         , Lambda_OpenMP   ,         , RAJA_OpenMP     ,        
Basic_ATOMIC_PI           , -0.00041        ,         , 3.5             ,OVER_TOL , 0.034           ,         , 2.2             ,OVER_TOL
Basic_DAXPY               , -0.036          ,         , -0.04           ,         , -0.022          ,         , 0.88            ,OVER_TOL
Basic_IF_QUAD             , -0.026          ,         , 0.12            ,OVER_TOL , -0.023          ,         , 0.64            ,OVER_TOL
Basic_INIT3               , -0.017          ,         , -0.19           ,         , -0.0053         ,         , 0.83            ,OVER_TOL
Basic_INIT_VIEW1D         , -0.014          ,         , 0.24            ,OVER_TOL , -0.018          ,         , 0.95            ,OVER_TOL
Basic_INIT_VIEW1D_OFFSET  , -0.0015         ,         , 0.24            ,OVER_TOL , -0.0092         ,         , 1               ,OVER_TOL
Basic_MULADDSUB           , -0.046          ,         , -0.16           ,         , 0.0081          ,         , 0.88            ,OVER_TOL
Basic_NESTED_INIT         , -0.00078        ,         , 0.051           ,         , -0.0014         ,         , 1               ,OVER_TOL
Basic_REDUCE3_INT         , 0.034           ,         , 6.6             ,OVER_TOL , -0.0048         ,         , 3.6             ,OVER_TOL
Basic_TRAP_INT            , 0.035           ,         , 0.031           ,         , -0.13           ,         , 0.82            ,OVER_TOL
Stream_ADD                , -0.0057         ,         , -0.0034         ,         , -0.0043         ,         , 0.89            ,OVER_TOL
Stream_COPY               , -0.0045         ,         , 0.0001          ,         , -0.028          ,         , 0.76            ,OVER_TOL
Stream_DOT                , -0.0013         ,         , 1.2             ,OVER_TOL , 0.031           ,         , 0.96            ,OVER_TOL
Stream_MUL                , -0.0035         ,         , -0.0044         ,         , -0.037          ,         , 0.76            ,OVER_TOL
Stream_TRIAD              , -0.0044         ,         , -0.0055         ,         , -0.0016         ,         , 0.8             ,OVER_TOL
                          ,                 ,         ,                 ,         ,                 ,         ,                 ,        
Col Min                   , -0.046          ,         , -0.19           ,         , -0.13           ,         , 0.64            ,        
Col Max                   , 0.035           ,         , 6.6             ,         , 0.034           ,         , 3.6             ,        
Col Avg                   , -0.0061         ,         , 0.77            ,         , -0.014          ,         , 1.1             ,        
Col Std Dev               , 0.00043         ,         , 3.2             ,         , 0.0013          ,         , 0.54            ,        
