Speedup Report (T_ref/T_var): ref var = Base_Seq  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_OpenMP , Lambda_OpenMP , RAJA_OpenMP , Kokkos_Lambda , Kokkos_Functor
Apps_DEL_DOT_VEC_2D       ,    1.000 ,      1.032 ,    1.031 ,       9.999 ,         8.497 ,       4.933 ,       Not run ,        Not run
Apps_ENERGY               ,    1.000 ,      1.057 ,    1.077 ,      10.767 ,         9.909 ,      10.248 ,       Not run ,        Not run
Apps_FIR                  ,    1.000 ,      1.056 ,    1.188 ,       4.869 ,         4.481 ,       2.684 ,       Not run ,        Not run
Apps_HALOEXCHANGE         ,    1.000 ,      1.025 ,    1.032 ,       0.085 ,         0.083 ,       0.038 ,       Not run ,        Not run
Apps_LTIMES               ,    1.000 ,      1.303 ,    0.178 ,      24.580 ,        24.157 ,       4.307 ,       Not run ,        Not run
Apps_LTIMES_NOVIEW        ,    1.000 ,      1.304 ,    0.964 ,      20.892 ,        24.162 ,       3.189 ,       Not run ,        Not run
Apps_PRESSURE             ,    1.000 ,      1.004 ,    1.004 ,       2.063 ,         2.046 ,       1.883 ,       Not run ,        Not run
Apps_VOL3D                ,    1.000 ,      1.033 ,    1.048 ,      17.586 ,        17.716 ,      15.456 ,       Not run ,        Not run
Basic_ATOMIC_PI           ,    1.000 ,      1.001 ,    0.224 ,       0.005 ,         0.004 ,       0.002 ,         0.003 ,        Not run
Basic_DAXPY               ,    1.000 ,      1.032 ,    1.031 ,       1.279 ,         1.285 ,       0.659 ,         1.233 ,        Not run
Basic_IF_QUAD             ,    1.000 ,      1.002 ,    1.028 ,      13.176 ,        12.976 ,       7.830 ,        12.064 ,        Not run
Basic_INIT3               ,    1.000 ,      1.024 ,    1.241 ,       4.307 ,         4.351 ,       2.328 ,         3.878 ,        Not run
Basic_INIT_VIEW1D         ,    1.000 ,      1.008 ,    0.778 ,       3.600 ,         3.488 ,       1.837 ,         3.236 ,        Not run
Basic_INIT_VIEW1D_OFFSET  ,    1.000 ,      1.157 ,    0.890 ,       4.146 ,         4.062 ,       2.033 ,         3.713 ,        Not run
Basic_MULADDSUB           ,    1.000 ,      1.096 ,    1.261 ,       4.522 ,         4.552 ,       2.487 ,         4.118 ,        Not run
Basic_NESTED_INIT         ,    1.000 ,      1.014 ,    0.922 ,      13.201 ,        12.593 ,      10.266 ,        23.740 ,        Not run
Basic_REDUCE3_INT         ,    1.000 ,      1.007 ,    0.133 ,       1.919 ,         1.937 ,       0.501 ,         1.714 ,        Not run
Basic_TRAP_INT            ,    1.000 ,      0.965 ,    0.971 ,       1.947 ,         1.948 ,       1.278 ,         3.099 ,        Not run
Lcals_DIFF_PREDICT        ,    1.000 ,      1.020 ,    1.634 ,      10.310 ,        10.331 ,       6.032 ,         9.524 ,        Not run
Lcals_EOS                 ,    1.000 ,      1.007 ,    1.007 ,       2.759 ,         2.775 ,       1.445 ,         2.400 ,        Not run
Lcals_FIRST_DIFF          ,    1.000 ,      1.008 ,    1.007 ,       1.252 ,         1.222 ,       0.646 ,         1.114 ,        Not run
Lcals_FIRST_MIN           ,    1.000 ,      1.005 ,    0.265 ,       3.622 ,         3.422 ,       1.818 ,         5.298 ,        Not run
Lcals_FIRST_SUM           ,    1.000 ,      1.009 ,    1.008 ,       1.230 ,         1.219 ,       0.635 ,         1.089 ,        Not run
Lcals_GEN_LIN_RECUR       ,    1.000 ,      1.020 ,    1.019 ,       1.988 ,         2.053 ,       1.145 ,         1.914 ,        Not run
Lcals_HYDRO_1D            ,    1.000 ,      1.003 ,    1.002 ,       2.111 ,         2.113 ,       1.087 ,         1.879 ,        Not run
Lcals_HYDRO_2D            ,    1.000 ,      1.052 ,    0.663 ,      23.059 ,        24.302 ,      10.570 ,        14.305 ,        Not run
Lcals_INT_PREDICT         ,    1.000 ,      1.014 ,    0.977 ,       7.048 ,         7.057 ,       3.951 ,         6.001 ,        Not run
Lcals_PLANCKIAN           ,    1.000 ,      1.269 ,    1.269 ,      12.956 ,        12.977 ,       8.122 ,        11.668 ,        Not run
Lcals_TRIDIAG_ELIM        ,    1.000 ,      1.003 ,    1.003 ,       5.299 ,         5.373 ,       2.814 ,         4.653 ,        Not run
Stream_ADD                ,    1.000 ,      1.001 ,    1.003 ,      17.808 ,        17.875 ,       9.750 ,        15.866 ,        Not run
Stream_COPY               ,    1.000 ,      1.006 ,    1.003 ,      11.824 ,        12.664 ,       7.135 ,        10.466 ,        Not run
Stream_DOT                ,    1.000 ,      1.004 ,    0.463 ,       6.836 ,         6.853 ,       3.446 ,        10.354 ,        Not run
Stream_MUL                ,    1.000 ,      1.007 ,    1.007 ,      12.482 ,        12.493 ,       6.786 ,        10.989 ,        Not run
Stream_TRIAD              ,    1.000 ,      0.992 ,    1.007 ,      18.459 ,        18.447 ,      10.225 ,        12.311 ,        Not run
