Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_OpenMP , Lambda_OpenMP , RAJA_OpenMP , Kokkos_Lambda , Kokkos_Functor
Basic_ATOMIC_PI           , 0.024851 ,   0.024535 , 0.108873 ,    6.032123 ,      5.859270 ,   15.508100 ,      6.793310 ,        Not run
Basic_DAXPY               , 0.288483 ,   0.282117 , 0.281289 ,    0.246852 ,      0.295071 ,    0.484973 ,      0.303481 ,        Not run
Basic_IF_QUAD             , 1.416046 ,   1.403856 , 1.431651 ,    0.113034 ,      0.128022 ,    0.206093 ,      0.113171 ,        Not run
Basic_INIT3               , 1.053654 ,   1.036590 , 0.829408 ,    0.238987 ,      0.235568 ,    0.444183 ,      0.238240 ,        Not run
Basic_INIT_VIEW1D         , 0.863362 ,   0.857933 , 1.127040 ,    0.249551 ,      0.245619 ,    0.526259 ,      0.247092 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 0.862173 ,   0.855177 , 1.127802 ,    0.251228 ,      0.244759 ,    0.528346 ,      0.247744 ,        Not run
Basic_MULADDSUB           , 0.802283 ,   0.791424 , 0.576037 ,    0.167062 ,      0.170685 ,    0.313484 ,      0.167463 ,        Not run
Basic_NESTED_INIT         , 0.855771 ,   0.848356 , 0.935212 ,    0.074397 ,      0.076823 ,    0.089944 ,      0.036161 ,        Not run
Basic_REDUCE3_INT         , 0.016794 ,   0.016475 , 0.129864 ,    0.016136 ,      0.016203 ,    0.042398 ,      0.008660 ,        Not run
Basic_TRAP_INT            , 0.386811 ,   0.395316 , 0.395646 ,    0.232113 ,      0.222789 ,    0.330201 ,      0.113891 ,        Not run
Stream_ADD                , 1.006346 ,   0.975073 , 0.975551 ,    0.058502 ,      0.057748 ,    0.101558 ,      0.057618 ,        Not run
