Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_OpenMP , Lambda_OpenMP , RAJA_OpenMP , Kokkos_Lambda , Kokkos_Functor
Apps_DEL_DOT_VEC_2D       , 1.122868 ,   0.948382 , 0.947568 ,    0.069977 ,      0.052618 ,    0.079889 ,       Not run ,        Not run
Apps_ENERGY               , 1.516090 ,   1.492532 , 1.630535 ,    0.141330 ,      0.075884 ,    0.083696 ,       Not run ,        Not run
Apps_FIR                  , 0.865887 ,   0.627638 , 0.626709 ,    0.040973 ,      0.039610 ,    0.055341 ,       Not run ,        Not run
Apps_HALOEXCHANGE         , 0.036340 ,   0.036797 , 0.036927 ,    0.386325 ,      0.329434 ,    0.650245 ,       Not run ,        Not run
Apps_LTIMES               , 0.297919 ,   0.229792 , 1.461231 ,    0.032725 ,      0.010621 ,    0.060011 ,       Not run ,        Not run
Apps_LTIMES_NOVIEW        , 0.299479 ,   0.224978 , 0.313397 ,    0.010506 ,      0.010738 ,    0.107213 ,       Not run ,        Not run
Apps_PRESSURE             , 1.793966 ,   1.720112 , 1.670954 ,    0.058092 ,      0.057045 ,    0.103224 ,       Not run ,        Not run
Apps_VOL3D                , 1.600824 ,   1.566862 , 1.542881 ,    0.066072 ,      0.074286 ,    0.076697 ,       Not run ,        Not run
Basic_DAXPY               , 0.327708 ,   0.323812 , 0.323797 ,    0.027672 ,      0.027884 ,    0.051611 ,      0.036039 ,        Not run
Basic_IF_QUAD             , 1.460700 ,   1.438525 , 1.419161 ,    0.048216 ,      0.047848 ,    0.052469 ,      0.052289 ,        Not run
Basic_INIT3               , 1.213505 ,   1.182223 , 1.001772 ,    0.053477 ,      0.050534 ,    0.072791 ,      0.054069 ,        Not run
Basic_INIT_VIEW1D         , 0.862269 ,   0.853392 , 0.853936 ,    0.134270 ,      0.130611 ,    0.313852 ,      0.145981 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 0.861172 ,   0.853690 , 1.125833 ,    0.142773 ,      0.130381 ,    0.316086 ,      0.144391 ,        Not run
Basic_MULADDSUB           , 0.883316 ,   0.824348 , 0.706262 ,    0.040764 ,      0.038777 ,    0.052800 ,      0.040399 ,        Not run
Basic_NESTED_INIT         , 0.349821 ,   0.343579 , 0.359333 ,    0.098912 ,      0.048025 ,    0.067817 ,      0.019016 ,        Not run
Basic_PI_ATOMIC           , 0.041400 ,   0.041382 , 0.175236 ,    8.341539 ,      8.426182 ,   20.030655 ,      6.312251 ,        Not run
Basic_REDUCE3_INT         , 0.008277 ,   0.008251 , 0.067720 ,    0.000678 ,      0.000643 ,    0.011067 ,      0.002221 ,        Not run
Basic_TRAP_INT            , 0.092636 ,   0.092640 , 0.098150 ,    0.003241 ,      0.002837 ,    0.007840 ,      0.003136 ,        Not run
Lcals_DIFF_PREDICT        , 1.508796 ,   1.502534 , 1.376002 ,    0.036581 ,      0.036596 ,    0.054667 ,      0.039623 ,        Not run
Lcals_EOS                 , 0.692999 ,   0.687151 , 0.686050 ,    0.011604 ,      0.011962 ,    0.030827 ,      0.035599 ,        Not run
Lcals_FIRST_DIFF          , 1.298888 ,   1.295087 , 1.295150 ,    0.022187 ,      0.022127 ,    0.031881 ,      0.038031 ,        Not run
Lcals_FIRST_MIN           , 0.037379 ,   0.037363 , 0.148768 ,    0.004573 ,      0.003694 ,    0.012606 ,      0.002549 ,        Not run
Lcals_FIRST_SUM           , 1.301335 ,   1.294446 , 1.294522 ,    0.021583 ,      0.024979 ,    0.031544 ,      0.034181 ,        Not run
Lcals_GEN_LIN_RECUR       , 1.638920 ,   1.619690 , 1.646708 ,    0.201251 ,      0.188796 ,    0.193386 ,      0.178046 ,        Not run
Lcals_HYDRO_1D            , 1.070578 ,   1.054620 , 1.060835 ,    0.014359 ,      0.014427 ,    0.029887 ,      0.019944 ,        Not run
Lcals_HYDRO_2D            , 1.197759 ,   1.171975 , 1.292785 ,    0.036506 ,      0.037034 ,    0.048611 ,      0.054690 ,        Not run
Lcals_INT_PREDICT         , 2.055307 ,   2.048747 , 2.132328 ,    0.095216 ,      0.098216 ,    0.141935 ,      0.103742 ,        Not run
Lcals_PLANCKIAN           , 0.424313 ,   0.352324 , 0.352698 ,    0.016541 ,      0.016750 ,    0.019755 ,      0.017367 ,        Not run
Lcals_TRIDIAG_ELIM        , 1.420138 ,   1.410556 , 1.410783 ,    0.061229 ,      0.060484 ,    0.108133 ,      0.068564 ,        Not run
Stream_ADD                , 1.041010 ,   1.013413 , 1.030158 ,    0.057645 ,      0.057115 ,    0.101558 ,      0.062113 ,        Not run
Stream_COPY               , 1.140409 ,   1.135071 , 1.141969 ,    0.090947 ,      0.099475 ,    0.161094 ,      0.108682 ,        Not run
Stream_DOT                , 1.286453 ,   1.277984 , 2.877127 ,    0.198602 ,      0.197413 ,    0.429287 ,      0.126331 ,        Not run
Stream_MUL                , 1.170936 ,   1.166542 , 1.166543 ,    0.098586 ,      0.098223 ,    0.180417 ,      0.106564 ,        Not run
Stream_TRIAD              , 1.037046 ,   1.043045 , 1.028710 ,    0.056531 ,      0.056754 ,    0.105596 ,      0.081402 ,        Not run
