Speedup Report (T_ref/T_var): ref var = Base_Seq  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_OpenMP , Lambda_OpenMP , RAJA_OpenMP , Kokkos_Lambda , Kokkos_Functor
Apps_DEL_DOT_VEC_2D       ,    1.000 ,      1.181 ,    1.181 ,      28.334 ,        28.759 ,      24.968 ,       Not run ,        Not run
Apps_ENERGY               ,    1.000 ,      1.000 ,    0.926 ,      26.036 ,        26.047 ,      25.215 ,       Not run ,        Not run
Apps_FIR                  ,    1.000 ,      1.379 ,    1.382 ,      23.351 ,        25.058 ,      20.709 ,       Not run ,        Not run
Apps_HALOEXCHANGE         ,    1.000 ,      0.994 ,    0.988 ,       0.117 ,         0.117 ,       0.059 ,       Not run ,        Not run
Apps_LTIMES               ,    1.000 ,      1.321 ,    0.207 ,      28.274 ,        27.952 ,       4.591 ,       Not run ,        Not run
Apps_LTIMES_NOVIEW        ,    1.000 ,      1.336 ,    0.962 ,      28.652 ,        28.000 ,       2.813 ,       Not run ,        Not run
Apps_PRESSURE             ,    1.000 ,      1.003 ,    0.953 ,      29.117 ,        29.352 ,      15.511 ,       Not run ,        Not run
Apps_VOL3D                ,    1.000 ,      1.022 ,    1.037 ,      24.153 ,        24.258 ,      21.877 ,       Not run ,        Not run
Basic_DAXPY               ,    1.000 ,      1.011 ,    1.011 ,      12.132 ,        12.072 ,       6.558 ,         9.290 ,        Not run
Basic_IF_QUAD             ,    1.000 ,      1.010 ,    1.025 ,      31.515 ,        30.499 ,      27.713 ,        28.007 ,        Not run
Basic_INIT3               ,    1.000 ,      1.023 ,    1.232 ,      23.241 ,        23.169 ,      16.021 ,        22.089 ,        Not run
Basic_INIT_VIEW1D         ,    1.000 ,      1.008 ,    1.008 ,       6.686 ,         6.707 ,       2.839 ,         6.050 ,        Not run
Basic_INIT_VIEW1D_OFFSET  ,    1.000 ,      1.008 ,    0.771 ,       6.612 ,         6.763 ,       2.882 ,         6.069 ,        Not run
Basic_MULADDSUB           ,    1.000 ,      1.045 ,    1.197 ,      22.278 ,        22.286 ,      15.864 ,        20.501 ,        Not run
Basic_NESTED_INIT         ,    1.000 ,      1.018 ,    0.979 ,       6.772 ,         6.789 ,       2.467 ,         5.522 ,        Not run
Basic_PI_ATOMIC           ,    1.000 ,      1.000 ,    0.236 ,       0.006 ,         0.004 ,       0.002 ,         0.007 ,        Not run
Basic_REDUCE3_INT         ,    1.000 ,      0.999 ,    0.123 ,       1.858 ,         1.910 ,       0.447 ,         1.675 ,        Not run
Basic_TRAP_INT            ,    1.000 ,      1.000 ,    0.944 ,      11.982 ,        11.871 ,       6.922 ,        15.576 ,        Not run
Lcals_DIFF_PREDICT        ,    1.000 ,      1.004 ,    1.113 ,      24.913 ,        24.379 ,      23.016 ,        23.469 ,        Not run
Lcals_EOS                 ,    1.000 ,      1.014 ,    1.014 ,      19.057 ,        19.082 ,       8.977 ,         9.935 ,        Not run
Lcals_FIRST_DIFF          ,    1.000 ,      1.004 ,    1.004 ,      12.124 ,        12.200 ,       6.701 ,        10.888 ,        Not run
Lcals_FIRST_MIN           ,    1.000 ,      0.998 ,    0.250 ,       3.164 ,         3.353 ,       1.867 ,         5.018 ,        Not run
Lcals_FIRST_SUM           ,    1.000 ,      1.004 ,    1.003 ,      11.899 ,        12.261 ,       6.703 ,        10.902 ,        Not run
Lcals_GEN_LIN_RECUR       ,    1.000 ,      0.998 ,    0.992 ,       7.052 ,         7.059 ,       4.289 ,         6.885 ,        Not run
Lcals_HYDRO_1D            ,    1.000 ,      1.004 ,    1.009 ,      17.119 ,        17.002 ,       9.252 ,        15.519 ,        Not run
Lcals_HYDRO_2D            ,    1.000 ,      1.018 ,    0.929 ,      22.375 ,        20.719 ,      14.304 ,        12.091 ,        Not run
Lcals_INT_PREDICT         ,    1.000 ,      0.997 ,    0.965 ,      20.461 ,        21.964 ,      13.658 ,        19.013 ,        Not run
Lcals_PLANCKIAN           ,    1.000 ,      1.225 ,    1.221 ,      23.496 ,        24.985 ,      21.192 ,        23.839 ,        Not run
Lcals_TRIDIAG_ELIM        ,    1.000 ,      1.009 ,    1.013 ,      23.633 ,        23.707 ,      13.519 ,        21.620 ,        Not run
Stream_ADD                ,    1.000 ,      1.000 ,    1.008 ,      17.677 ,        17.734 ,      10.039 ,        16.184 ,        Not run
Stream_COPY               ,    1.000 ,      1.005 ,    0.998 ,      12.244 ,        12.704 ,       7.297 ,        11.743 ,        Not run
Stream_DOT                ,    1.000 ,      1.008 ,    0.454 ,       6.650 ,         6.679 ,       3.429 ,        10.383 ,        Not run
Stream_MUL                ,    1.000 ,      1.005 ,    1.004 ,      12.144 ,        11.877 ,       6.665 ,        11.013 ,        Not run
Stream_TRIAD              ,    1.000 ,      1.002 ,    1.006 ,      17.415 ,        17.411 ,       9.585 ,        11.457 ,        Not run
