Mean Runtime Report (sec.)  , 
Kernel                    , Kokkos_Lambda
Algorithm_SORT            ,      0.242835
Algorithm_SORTPAIRS       ,      0.000000
Apps_DEL_DOT_VEC_2D       ,      3.098864
Apps_ENERGY               ,      0.103134
Apps_FIR                  ,      0.040562
Apps_HALOEXCHANGE         ,      0.333936
Apps_LTIMES               ,      0.100638
Apps_LTIMES_NOVIEW        ,       Not run
Apps_PRESSURE             ,      0.158540
Apps_VOL3D                ,      0.069085
Basic_DAXPY               ,      0.033558
Basic_IF_QUAD             ,      0.051676
Basic_INIT3               ,      0.050998
Basic_INIT_VIEW1D         ,      0.136789
Basic_INIT_VIEW1D_OFFSET  ,      0.133049
Basic_MULADDSUB           ,      0.039117
Basic_NESTED_INIT         ,      0.087039
Basic_PI_ATOMIC           ,      6.536785
Basic_REDUCE3_INT         ,      0.002153
Basic_TRAP_INT            ,      0.002860
Lcals_DIFF_PREDICT        ,      0.037225
Lcals_EOS                 ,      0.033706
Lcals_FIRST_DIFF          ,      0.024606
Lcals_FIRST_MIN           ,      0.002317
Lcals_FIRST_SUM           ,      0.024601
Lcals_GEN_LIN_RECUR       ,      0.220217
Lcals_HYDRO_1D            ,      0.014850
Lcals_HYDRO_2D            ,      0.052792
Lcals_INT_PREDICT         ,      0.078642
Lcals_PLANCKIAN           ,      0.009414
Lcals_TRIDIAG_ELIM        ,      0.017182
Stream_ADD                ,      0.013939
Stream_COPY               ,      0.032419
Stream_DOT                ,      0.030430
Stream_MUL                ,      0.021131
Stream_TRIAD              ,      0.030799
