Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_OpenMP , Lambda_OpenMP , RAJA_OpenMP , Kokkos_Lambda , Kokkos_Functor
Basic_ATOMIC_PI           , 0.024854 ,   0.024893 , 0.111340 ,    5.553286 ,      5.087391 ,   11.162906 ,      6.551495 ,        Not run
Basic_DAXPY               , 0.308606 ,   0.298137 , 0.297378 ,    0.233108 ,      0.231945 ,    0.453721 ,      0.220204 ,        Not run
Basic_IF_QUAD             , 1.438634 ,   1.435589 , 1.632881 ,    0.113061 ,      0.112760 ,    0.180902 ,      0.107853 ,        Not run
Basic_INIT3               , 1.013438 ,   0.994884 , 0.824981 ,    0.233012 ,      0.230980 ,    0.430844 ,      0.234007 ,        Not run
Basic_INIT_VIEW1D         , 0.897370 ,   0.891948 , 1.124799 ,    0.243834 ,      0.241583 ,    0.477415 ,      0.245415 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 0.913960 ,   0.888628 , 1.173691 ,    0.243367 ,      0.243019 ,    0.496521 ,      0.245072 ,        Not run
Basic_MULADDSUB           , 0.719768 ,   0.688311 , 0.603020 ,    0.166588 ,      0.166052 ,    0.306227 ,      0.167270 ,        Not run
Basic_NESTED_INIT         , 0.954215 ,   0.950749 , 1.002291 ,    0.085221 ,      0.082761 ,    0.094283 ,      0.030719 ,        Not run
Basic_REDUCE3_INT         , 0.017150 ,   0.017971 , 0.124406 ,    0.008724 ,      0.008665 ,    0.037343 ,      0.009368 ,        Not run
Basic_TRAP_INT            , 0.383369 ,   0.395588 , 0.391943 ,    0.195659 ,      0.194486 ,    0.298900 ,      0.108898 ,        Not run
Stream_ADD                , 1.013375 ,   1.006377 , 1.007604 ,    0.058304 ,      0.056521 ,    0.101588 ,      0.057246 ,        Not run
Stream_COPY               , 1.150858 ,   1.142758 , 1.150209 ,    0.087922 ,      0.087417 ,    0.158238 ,      0.087751 ,        Not run
Stream_DOT                , 1.297132 ,   1.297421 , 2.886405 ,    0.196425 ,      0.195661 ,    0.385772 ,      0.113353 ,        Not run
Stream_MUL                , 1.199942 ,   1.197984 , 1.196392 ,    0.096270 ,      0.095721 ,    0.174667 ,      0.098028 ,        Not run
Stream_TRIAD              , 1.012765 ,   1.007933 , 1.007425 ,    0.056774 ,      0.055797 ,    0.100641 ,      0.068308 ,        Not run
