FOM Report : signed speedup(-)/slowdown(+) for each PM (base vs. RAJA) -> (T_RAJA - T_base) / T_base ) ,  ,  ,  ,  ,  ,  ,  , 
'OVER_TOL' in column to right if RAJA speedup is over tolerance ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Lambda_Seq      ,         , RAJA_Seq        ,         , Lambda_OpenMP   ,         , RAJA_OpenMP     ,        
Apps_DEL_DOT_VEC_2D       , -0.04           ,         , -0.044          ,         , -0.14           ,         , 0.45            ,OVER_TOL
Apps_ENERGY               , -0.061          ,         , -0.077          ,         , -0.014          ,         , -0.08           ,        
Apps_FIR                  , -0.05           ,         , -0.16           ,         , -0.027          ,         , 0.68            ,OVER_TOL
Apps_HALOEXCHANGE         , 0.0031          ,         , 0.0035          ,         , -0.0031         ,         , 0.97            ,OVER_TOL
Apps_LTIMES               , -0.23           ,         , 4.6             ,OVER_TOL , 0.013           ,         , 4.5             ,OVER_TOL
Apps_LTIMES_NOVIEW        , -0.23           ,         , 0.048           ,         , -0.19           ,         , 3.1             ,OVER_TOL
Apps_PRESSURE             , -0.0027         ,         , -0.0024         ,         , 0.13            ,OVER_TOL , 0.45            ,OVER_TOL
Apps_VOL3D                , -0.032          ,         , -0.046          ,         , -0.023          ,         , 0.22            ,OVER_TOL
Basic_ATOMIC_PI           , -0.00072        ,         , 3.5             ,OVER_TOL , 0.17            ,OVER_TOL , 2.8             ,OVER_TOL
Basic_DAXPY               , -0.04           ,         , -0.039          ,         , -0.0056         ,         , 0.96            ,OVER_TOL
Basic_IF_QUAD             , -0.025          ,         , -0.028          ,         , 0.017           ,         , 0.68            ,OVER_TOL
Basic_INIT3               , -0.022          ,         , -0.19           ,         , -0.0096         ,         , 0.85            ,OVER_TOL
Basic_INIT_VIEW1D         , -0.0087         ,         , 0.28            ,OVER_TOL , -0.0088         ,         , 1               ,OVER_TOL
Basic_INIT_VIEW1D_OFFSET  , -0.03           ,         , 0.27            ,OVER_TOL , -0.0034         ,         , 1.1             ,OVER_TOL
Basic_MULADDSUB           , -0.082          ,         , -0.19           ,         , -0.0045         ,         , 0.86            ,OVER_TOL
Basic_NESTED_INIT         , -0.02           ,         , 0.088           ,         , -0.05           ,         , 0.72            ,OVER_TOL
Basic_REDUCE3_INT         , 0.024           ,         , 6.3             ,OVER_TOL , 0.015           ,         , 2.9             ,OVER_TOL
Basic_TRAP_INT            , 0.03            ,         , 0.021           ,         , -0.0056         ,         , 0.64            ,OVER_TOL
Lcals_DIFF_PREDICT        , -0.018          ,         , -0.39           ,         , -0.029          ,         , 0.67            ,OVER_TOL
Lcals_EOS                 , -0.0072         ,         , -0.0069         ,         , -0.013          ,         , 0.76            ,OVER_TOL
Lcals_FIRST_DIFF          , -0.0078         ,         , -0.0073         ,         , 0.032           ,         , 0.83            ,OVER_TOL
Lcals_FIRST_MIN           , -0.0099         ,         , 3               ,OVER_TOL , 0.029           ,         , 2.7             ,OVER_TOL
Lcals_FIRST_SUM           , -0.0084         ,         , -0.0078         ,         , 0.018           ,         , 0.83            ,OVER_TOL
Lcals_GEN_LIN_RECUR       , -0.019          ,         , -0.018          ,         , 0.034           ,         , 0.099           ,        
Lcals_HYDRO_1D            , -0.0027         ,         , -0.0024         ,         , 0.026           ,         , 0.81            ,OVER_TOL
Lcals_HYDRO_2D            , -0.037          ,         , 0.53            ,OVER_TOL , 0.02            ,         , 1               ,OVER_TOL
Lcals_INT_PREDICT         , -0.014          ,         , 0.024           ,         , -0.00082        ,         , 0.47            ,OVER_TOL
Lcals_PLANCKIAN           , -0.21           ,         , -0.21           ,         , 0.14            ,OVER_TOL , 0.29            ,OVER_TOL
Lcals_TRIDIAG_ELIM        , -0.0032         ,         , -0.0032         ,         , 0.013           ,         , 0.6             ,OVER_TOL
Stream_ADD                , -0.068          ,         , -0.069          ,         , -0.00039        ,         , 0.31            ,OVER_TOL
Stream_COPY               , -0.0052         ,         , -0.00071        ,         , -0.19           ,         , 0.1             ,        
Stream_DOT                , -0.013          ,         , 1.2             ,OVER_TOL , 0.025           ,         , 5.1             ,OVER_TOL
Stream_MUL                , -0.0036         ,         , -0.0032         ,         , -0.0014         ,         , 0.36            ,OVER_TOL
Stream_TRIAD              , 0.033           ,         , -0.012          ,         , 0.023           ,         , 0.34            ,OVER_TOL
                          ,                 ,         ,                 ,         ,                 ,         ,                 ,        
Col Min                   , -0.23           ,         , -0.39           ,         , -0.19           ,         , -0.08           ,        
Col Max                   , 0.033           ,         , 6.3             ,         , 0.17            ,         , 5.1             ,        
Col Avg                   , -0.035          ,         , 0.54            ,         , -0.00033        ,         , 1.1             ,        
Col Std Dev               , 0.0039          ,         , 2.2             ,         , 0.005           ,         , 1.5             ,        
