Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_OpenMP , Lambda_OpenMP , RAJA_OpenMP , Kokkos_Lambda , Kokkos_Functor
Basic_ATOMIC_PI           , 0.024854 ,   0.024822 , 0.111210 ,    4.913853 ,      6.258893 ,   18.733254 ,      7.769945 ,        Not run
Basic_DAXPY               , 0.392197 ,   0.290510 , 0.291187 ,    0.236761 ,      0.237025 ,    0.458486 ,      0.225225 ,        Not run
Basic_IF_QUAD             , 1.430423 ,   1.405391 , 1.634068 ,    0.116412 ,      0.114098 ,    0.185144 ,      0.111868 ,        Not run
Basic_INIT3               , 1.033811 ,   1.015473 , 0.838373 ,    0.241977 ,      0.241942 ,    0.440184 ,      0.239781 ,        Not run
Basic_INIT_VIEW1D         , 0.896142 ,   0.888396 , 1.124141 ,    0.256108 ,      0.246095 ,    0.487566 ,      0.249362 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 0.899427 ,   0.888619 , 1.151470 ,    0.246856 ,      0.246023 ,    0.503731 ,      0.249778 ,        Not run
Basic_MULADDSUB           , 0.731158 ,   0.695728 , 0.605950 ,    0.169665 ,      0.167327 ,    0.313654 ,      0.171439 ,        Not run
Basic_NESTED_INIT         , 0.861590 ,   0.858171 , 0.939079 ,    0.070383 ,      0.086666 ,    0.129023 ,      0.033847 ,        Not run
Basic_REDUCE3_INT         , 0.017221 ,   0.017414 , 0.127508 ,    0.016028 ,      0.015962 ,    0.044511 ,      0.009352 ,        Not run
Basic_TRAP_INT            , 0.382571 ,   0.392365 , 0.399881 ,    0.189463 ,      0.192602 ,    0.287713 ,      0.111275 ,        Not run
Stream_ADD                , 1.007457 ,   1.017958 , 1.010497 ,    0.060171 ,      0.056193 ,    0.101374 ,      0.056327 ,        Not run
Stream_COPY               , 1.139979 ,   1.133864 , 1.135752 ,    0.094097 ,      0.087233 ,    0.157444 ,      0.097044 ,        Not run
Stream_DOT                , 1.269762 ,   1.264490 , 2.874656 ,    0.194978 ,      0.193414 ,    0.382414 ,      0.113252 ,        Not run
Stream_MUL                , 1.190636 ,   1.184244 , 1.186769 ,    0.095074 ,      0.095395 ,    0.173271 ,      0.095235 ,        Not run
Stream_TRIAD              , 1.016245 ,   1.016615 , 1.012159 ,    0.056321 ,      0.055506 ,    0.099789 ,      0.066733 ,        Not run
