Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_OpenMP , Lambda_OpenMP , RAJA_OpenMP , Kokkos_Lambda , Kokkos_Functor
Apps_DEL_DOT_VEC_2D       , 1.117976 ,   0.947081 , 0.947175 ,    0.040645 ,      0.039320 ,    0.048063 ,       Not run ,        Not run
Apps_ENERGY               , 1.534602 ,   1.548482 , 1.656419 ,    0.059682 ,      0.059477 ,    0.062176 ,       Not run ,        Not run
Apps_FIR                  , 0.865857 ,   0.629032 , 0.627822 ,    0.034462 ,      0.033142 ,    0.042220 ,       Not run ,        Not run
Apps_HALOEXCHANGE         , 0.037741 ,   0.037998 , 0.038200 ,    0.329177 ,      0.330835 ,    0.659714 ,       Not run ,        Not run
Apps_LTIMES               , 0.295362 ,   0.225502 , 1.440884 ,    0.010497 ,      0.010713 ,    0.060628 ,       Not run ,        Not run
Apps_LTIMES_NOVIEW        , 0.300323 ,   0.226624 , 0.313011 ,    0.011207 ,      0.011467 ,    0.111406 ,       Not run ,        Not run
Apps_PRESSURE             , 1.656456 ,   1.644162 , 1.645941 ,    0.055952 ,      0.055736 ,    0.104752 ,       Not run ,        Not run
Apps_VOL3D                , 1.601829 ,   1.567214 , 1.545690 ,    0.069471 ,      0.068733 ,    0.078146 ,       Not run ,        Not run
Basic_DAXPY               , 0.333114 ,   0.328007 , 0.328013 ,    0.050642 ,      0.050947 ,    0.087904 ,      0.036875 ,        Not run
Basic_IF_QUAD             , 1.475135 ,   1.417758 , 1.423076 ,    0.046206 ,      0.049684 ,    0.055114 ,      0.051544 ,        Not run
Basic_INIT3               , 1.240707 ,   1.203253 , 1.034453 ,    0.070445 ,      0.049951 ,    0.071892 ,      0.052805 ,        Not run
Basic_INIT_VIEW1D         , 0.900800 ,   0.894983 , 0.894438 ,    0.133586 ,      0.131825 ,    0.323347 ,      0.145135 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 0.901579 ,   0.900288 , 1.125444 ,    0.144265 ,      0.133573 ,    0.314655 ,      0.145302 ,        Not run
Basic_MULADDSUB           , 0.923847 ,   0.818648 , 0.728930 ,    0.038342 ,      0.038943 ,    0.056018 ,      0.041321 ,        Not run
Basic_NESTED_INIT         , 0.366242 ,   0.359987 , 0.373760 ,    0.056120 ,      0.053284 ,    0.158639 ,      0.065201 ,        Not run
Basic_PI_ATOMIC           , 0.041344 ,   0.041328 , 0.175149 ,    9.095839 ,      7.551089 ,   19.939023 ,      7.134406 ,        Not run
Basic_REDUCE3_INT         , 0.008562 ,   0.008625 , 0.067832 ,    0.000853 ,      0.000713 ,    0.010872 ,      0.002260 ,        Not run
Basic_TRAP_INT            , 0.092562 ,   0.092567 , 0.099903 ,    0.003330 ,      0.002981 ,    0.007679 ,      0.003234 ,        Not run
Lcals_DIFF_PREDICT        , 1.572002 ,   1.566626 , 1.429357 ,    0.052641 ,      0.041796 ,    0.037993 ,      0.046908 ,        Not run
Lcals_EOS                 , 0.775431 ,   0.707223 , 0.696629 ,    0.011729 ,      0.011692 ,    0.030440 ,      0.034832 ,        Not run
Lcals_FIRST_DIFF          , 1.319276 ,   1.314694 , 1.314543 ,    0.022790 ,      0.022536 ,    0.030478 ,      0.034865 ,        Not run
Lcals_FIRST_MIN           , 0.039663 ,   0.039662 , 0.148904 ,    0.003030 ,      0.002826 ,    0.010647 ,      0.002639 ,        Not run
Lcals_FIRST_SUM           , 1.319532 ,   1.314790 , 1.314931 ,    0.022621 ,      0.022351 ,    0.030546 ,      0.034735 ,        Not run
Lcals_GEN_LIN_RECUR       , 1.641855 ,   1.609269 , 1.634456 ,    0.267795 ,      0.261014 ,    0.266200 ,      0.267055 ,        Not run
Lcals_HYDRO_1D            , 1.058343 ,   1.048363 , 1.044639 ,    0.014140 ,      0.014356 ,    0.029765 ,      0.020197 ,        Not run
Lcals_HYDRO_2D            , 1.222430 ,   1.197802 , 1.299028 ,    0.034400 ,      0.035670 ,    0.050376 ,      0.059041 ,        Not run
Lcals_INT_PREDICT         , 2.144962 ,   2.141240 , 2.212133 ,    0.064927 ,      0.067914 ,    0.067322 ,      0.070840 ,        Not run
Lcals_PLANCKIAN           , 0.429270 ,   0.352223 , 0.352752 ,    0.009531 ,      0.009011 ,    0.010592 ,      0.009508 ,        Not run
Lcals_TRIDIAG_ELIM        , 1.413798 ,   1.459967 , 1.400154 ,    0.015318 ,      0.014692 ,    0.019571 ,      0.021320 ,        Not run
Stream_ADD                , 1.111328 ,   1.096648 , 1.066480 ,    0.057136 ,      0.029643 ,    0.016897 ,      0.019010 ,        Not run
Stream_COPY               , 1.142403 ,   1.136799 , 1.141069 ,    0.029024 ,      0.027449 ,    0.033764 ,      0.037609 ,        Not run
Stream_DOT                , 1.325923 ,   1.317986 , 2.894911 ,    0.031361 ,      0.031349 ,    0.194009 ,      0.040237 ,        Not run
Stream_MUL                , 1.193345 ,   1.181517 , 1.181384 ,    0.019766 ,      0.019865 ,    0.039400 ,      0.031037 ,        Not run
Stream_TRIAD              , 1.132081 ,   0.984998 , 1.158463 ,    0.012776 ,      0.012900 ,    0.025514 ,      0.035549 ,        Not run
