FOM Report : signed speedup(-)/slowdown(+) for each PM (base vs. RAJA) -> (T_RAJA - T_base) / T_base ) ,  ,  ,  ,  ,  ,  ,  , 
'OVER_TOL' in column to right if RAJA speedup is over tolerance ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Lambda_Seq      ,         , RAJA_Seq        ,         , Lambda_OpenMP   ,         , RAJA_OpenMP     ,        
Apps_DEL_DOT_VEC_2D       , -0.16           ,         , -0.16           ,         , -0.029          ,         , 0.42            ,OVER_TOL
Apps_ENERGY               , -0.0043         ,         , 0.088           ,         , -0.024          ,         , 0.029           ,        
Apps_FIR                  , -0.27           ,         , -0.27           ,         , -0.039          ,         , 0.17            ,OVER_TOL
Apps_HALOEXCHANGE         , 0.015           ,         , 0.02            ,         , 0.018           ,         , 0.98            ,OVER_TOL
Apps_LTIMES               , -0.23           ,         , 3.9             ,OVER_TOL , 0.0068          ,         , 4.7             ,OVER_TOL
Apps_LTIMES_NOVIEW        , -0.25           ,         , 0.043           ,         , 1.2             ,OVER_TOL , 8.9             ,OVER_TOL
Apps_PRESSURE             , -0.038          ,         , -0.00086        ,         , 0.00076         ,         , 0.88            ,OVER_TOL
Apps_VOL3D                , -0.021          ,         , -0.036          ,         , 0.028           ,         , 0.13            ,OVER_TOL
Basic_DAXPY               , -0.014          ,         , -0.014          ,         , -0.046          ,         , 0.73            ,OVER_TOL
Basic_IF_QUAD             , -0.019          ,         , -0.027          ,         , 0.07            ,         , 0.17            ,OVER_TOL
Basic_INIT3               , -0.01           ,         , -0.16           ,         , -0.019          ,         , 0.42            ,OVER_TOL
Basic_INIT_VIEW1D         , -0.011          ,         , -0.014          ,         , -0.0054         ,         , 1.4             ,OVER_TOL
Basic_INIT_VIEW1D_OFFSET  , -0.0079         ,         , 0.24            ,OVER_TOL , -0.018          ,         , 1.3             ,OVER_TOL
Basic_MULADDSUB           , -0.071          ,         , -0.16           ,         , 0.021           ,         , 0.4             ,OVER_TOL
Basic_NESTED_INIT         , -0.019          ,         , 0.016           ,         , -0.012          ,         , 1.8             ,OVER_TOL
Basic_PI_ATOMIC           , 0.001           ,         , 3.2             ,OVER_TOL , -0.06           ,         , 1.5             ,OVER_TOL
Basic_REDUCE3_INT         , 0.0033          ,         , 6.9             ,OVER_TOL , -0.016          ,         , 3.1             ,OVER_TOL
Basic_TRAP_INT            , -0.004          ,         , 0.066           ,         , -0.033          ,         , 0.63            ,OVER_TOL
Lcals_DIFF_PREDICT        , -0.00025        ,         , -0.087          ,         , -0.053          ,         , 0.14            ,OVER_TOL
Lcals_EOS                 , -0.031          ,         , -0.04           ,         , 0.0067          ,         , 1.2             ,OVER_TOL
Lcals_FIRST_DIFF          , -0.0033         ,         , -0.0032         ,         , -0.0024         ,         , 0.82            ,OVER_TOL
Lcals_FIRST_MIN           , 8.1e-05         ,         , 2.8             ,OVER_TOL , -0.042          ,         , 0.53            ,OVER_TOL
Lcals_FIRST_SUM           , -0.004          ,         , -0.0043         ,         , -0.0012         ,         , 0.82            ,OVER_TOL
Lcals_GEN_LIN_RECUR       , 0.032           ,         , 0.011           ,         , -0.0021         ,         , 0.58            ,OVER_TOL
Lcals_HYDRO_1D            , 0.02            ,         , -0.012          ,         , -0.013          ,         , 0.84            ,OVER_TOL
Lcals_HYDRO_2D            , -0.02           ,         , 0.061           ,         , -0.0016         ,         , 0.45            ,OVER_TOL
Lcals_INT_PREDICT         , 0.00042         ,         , 0.035           ,         , 0.04            ,         , 0.55            ,OVER_TOL
Lcals_PLANCKIAN           , -0.17           ,         , -0.17           ,         , 0.034           ,         , 0.18            ,OVER_TOL
Lcals_TRIDIAG_ELIM        , -0.00036        ,         , -0.043          ,         , -0.015          ,         , 0.78            ,OVER_TOL
Stream_ADD                , -0.05           ,         , -0.05           ,         , -0.0064         ,         , 0.78            ,OVER_TOL
Stream_COPY               , -0.0025         ,         , -0.015          ,         , -0.12           ,         , 0.64            ,OVER_TOL
Stream_DOT                , -0.0079         ,         , 1.1             ,OVER_TOL , -0.092          ,         , 0.87            ,OVER_TOL
Stream_MUL                , -0.0087         ,         , -0.0086         ,         , -0.043          ,         , 0.79            ,OVER_TOL
Stream_TRIAD              , -0.036          ,         , -0.054          ,         , -0.00028        ,         , 1.4             ,OVER_TOL
                          ,                 ,         ,                 ,         ,                 ,         ,                 ,        
Col Min                   , -0.27           ,         , -0.27           ,         , -0.12           ,         , 0.029           ,        
Col Max                   , 0.032           ,         , 6.9             ,         , 1.2             ,         , 8.9             ,        
Col Avg                   , -0.041          ,         , 0.51            ,         , 0.021           ,         , 1.2             ,        
Col Std Dev               , 0.0059          ,         , 2.2             ,         , 0.041           ,         , 2.6             ,        
