Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_OpenMP , Lambda_OpenMP , RAJA_OpenMP , Kokkos_Lambda , Kokkos_Functor
Apps_DEL_DOT_VEC_2D       , 1.082155 ,   0.948117 , 0.948394 ,    0.060996 ,      0.060466 ,    0.063207 ,       Not run ,        Not run
Apps_ENERGY               , 1.534197 ,   1.540633 , 1.687410 ,    0.064860 ,      0.064953 ,    0.065783 ,       Not run ,        Not run
Apps_FIR                  , 0.861026 ,   0.629581 , 0.627403 ,    0.039762 ,      0.034668 ,    0.054955 ,       Not run ,        Not run
Apps_HALOEXCHANGE         , 0.037390 ,   0.037373 , 0.037765 ,    0.329133 ,      0.393278 ,    0.844377 ,       Not run ,        Not run
Apps_LTIMES               , 0.293610 ,   0.223827 , 1.417358 ,    0.017117 ,      0.017265 ,    0.108372 ,       Not run ,        Not run
Apps_LTIMES_NOVIEW        , 0.302385 ,   0.230718 , 0.312592 ,    0.010599 ,      0.010819 ,    0.102602 ,       Not run ,        Not run
Apps_PRESSURE             , 1.579076 ,   1.566343 , 1.546171 ,    0.056660 ,      0.055992 ,    0.100100 ,       Not run ,        Not run
Apps_VOL3D                , 1.600670 ,   1.567096 , 1.543071 ,    0.066130 ,      0.065771 ,    0.076198 ,       Not run ,        Not run
Basic_DAXPY               , 0.331013 ,   0.327800 , 0.327872 ,    0.028916 ,      0.028905 ,    0.054165 ,      0.039965 ,        Not run
Basic_IF_QUAD             , 1.468035 ,   1.408658 , 1.413685 ,    0.044493 ,      0.045794 ,    0.052379 ,      0.049597 ,        Not run
Basic_INIT3               , 1.174471 ,   1.162039 , 0.952455 ,    0.050411 ,      0.050385 ,    0.073199 ,      0.053131 ,        Not run
Basic_INIT_VIEW1D         , 0.856279 ,   0.854345 , 0.854482 ,    0.136709 ,      0.132610 ,    0.312383 ,      0.148129 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 0.861044 ,   0.856575 , 1.124605 ,    0.133087 ,      0.143471 ,    0.308061 ,      0.145124 ,        Not run
Basic_MULADDSUB           , 0.879256 ,   0.822422 , 0.711198 ,    0.052090 ,      0.036556 ,    0.052003 ,      0.038295 ,        Not run
Basic_NESTED_INIT         , 0.366917 ,   0.361059 , 0.373697 ,    0.053264 ,      0.056799 ,    0.144353 ,      0.065194 ,        Not run
Basic_PI_ATOMIC           , 0.041330 ,   0.041355 , 0.175164 ,    8.244487 ,      9.705898 ,   18.712503 ,      7.149462 ,        Not run
Basic_REDUCE3_INT         , 0.008324 ,   0.008272 , 0.067712 ,    0.000787 ,      0.000721 ,    0.010158 ,      0.002226 ,        Not run
Basic_TRAP_INT            , 0.092916 ,   0.092490 , 0.098852 ,    0.003209 ,      0.002945 ,    0.007696 ,      0.003183 ,        Not run
Lcals_DIFF_PREDICT        , 1.563407 ,   1.544711 , 1.405948 ,    0.037573 ,      0.035722 ,    0.036727 ,      0.037570 ,        Not run
Lcals_EOS                 , 0.709989 ,   0.708001 , 0.704544 ,    0.011392 ,      0.011351 ,    0.029782 ,      0.035071 ,        Not run
Lcals_FIRST_DIFF          , 1.309333 ,   1.304230 , 1.305748 ,    0.024617 ,      0.024449 ,    0.033654 ,      0.035253 ,        Not run
Lcals_FIRST_MIN           , 0.037571 ,   0.037535 , 0.149091 ,    0.002916 ,      0.002903 ,    0.010690 ,      0.002618 ,        Not run
Lcals_FIRST_SUM           , 1.324771 ,   1.317771 , 1.317066 ,    0.027251 ,      0.024499 ,    0.033553 ,      0.035147 ,        Not run
Lcals_GEN_LIN_RECUR       , 1.738401 ,   1.718301 , 1.737815 ,    0.179459 ,      0.177629 ,    0.182097 ,      0.137532 ,        Not run
Lcals_HYDRO_1D            , 1.078796 ,   1.054403 , 1.064846 ,    0.019836 ,      0.014872 ,    0.028541 ,      0.020274 ,        Not run
Lcals_HYDRO_2D            , 1.210492 ,   1.188871 , 1.292845 ,    0.034352 ,      0.034116 ,    0.045937 ,      0.052884 ,        Not run
Lcals_INT_PREDICT         , 2.087454 ,   2.093690 , 2.160556 ,    0.062589 ,      0.064581 ,    0.065411 ,      0.067329 ,        Not run
Lcals_PLANCKIAN           , 0.422870 ,   0.352024 , 0.352414 ,    0.008493 ,      0.008534 ,    0.009788 ,      0.009773 ,        Not run
Lcals_TRIDIAG_ELIM        , 1.443613 ,   1.453400 , 1.438018 ,    0.015563 ,      0.015492 ,    0.019986 ,      0.022166 ,        Not run
Stream_ADD                , 1.018731 ,   1.025063 , 1.024630 ,    0.013535 ,      0.013447 ,    0.017517 ,      0.018993 ,        Not run
Stream_COPY               , 1.182104 ,   1.174847 , 1.164903 ,    0.029191 ,      0.029416 ,    0.034363 ,      0.036978 ,        Not run
Stream_DOT                , 1.327973 ,   1.322274 , 2.895216 ,    0.032454 ,      0.042182 ,    0.193419 ,      0.040286 ,        Not run
Stream_MUL                , 1.244136 ,   1.237008 , 1.237478 ,    0.020619 ,      0.020817 ,    0.038306 ,      0.030055 ,        Not run
Stream_TRIAD              , 1.212033 ,   1.194627 , 1.149960 ,    0.012746 ,      0.013050 ,    0.024987 ,      0.032050 ,        Not run
