Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_OpenMP , Lambda_OpenMP , RAJA_OpenMP , Kokkos_Lambda , Kokkos_Functor
Basic_ATOMIC_PI           , 0.024208 ,   0.024222 , 0.108438 ,    6.064472 ,      5.572161 ,   15.776643 ,      7.242942 ,        Not run
Basic_DAXPY               , 0.296313 ,   0.289684 , 0.290662 ,    0.244830 ,      0.228583 ,    0.442499 ,      0.215946 ,        Not run
Basic_IF_QUAD             , 1.446661 ,   1.424834 , 1.430812 ,    0.111440 ,      0.112672 ,    0.167111 ,      0.115543 ,        Not run
Basic_INIT3               , 1.038669 ,   1.015970 , 0.833454 ,    0.300843 ,      0.259792 ,    0.487011 ,      0.303770 ,        Not run
Basic_INIT_VIEW1D         , 0.908016 ,   0.901378 , 1.124090 ,    0.240700 ,      0.238892 ,    0.464353 ,      0.241884 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 0.903843 ,   0.904692 , 1.128567 ,    0.241061 ,      0.238694 ,    0.479086 ,      0.242201 ,        Not run
Basic_MULADDSUB           , 0.727252 ,   0.702762 , 0.613896 ,    0.160177 ,      0.164367 ,    0.297412 ,      0.163347 ,        Not run
Basic_NESTED_INIT         , 0.956624 ,   0.961019 , 0.961892 ,    0.067247 ,      0.062548 ,    0.264058 ,      0.033856 ,        Not run
Basic_REDUCE3_INT         , 0.016823 ,   0.016526 , 0.081896 ,    0.008177 ,      0.008255 ,    0.032823 ,      0.008918 ,        Not run
Basic_TRAP_INT            , 0.376965 ,   0.396250 , 0.396870 ,    0.191166 ,      0.190096 ,    0.299013 ,      0.112829 ,        Not run
