FOM Report : signed speedup(-)/slowdown(+) for each PM (base vs. RAJA) -> (T_RAJA - T_base) / T_base ) ,  ,  ,  ,  ,  ,  ,  , 
'OVER_TOL' in column to right if RAJA speedup is over tolerance ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Lambda_Seq      ,         , RAJA_Seq        ,         , Lambda_OpenMP   ,         , RAJA_OpenMP     ,        
Basic_ATOMIC_PI           , -0.00078        ,         , 3.5             ,OVER_TOL , -0.086          ,         , 1.6             ,OVER_TOL
Basic_DAXPY               , -0.049          ,         , -0.047          ,         , -0.094          ,         , 0.6             ,OVER_TOL
Basic_IF_QUAD             , -0.0077         ,         , 0.14            ,OVER_TOL , -0.017          ,         , 0.61            ,OVER_TOL
Basic_INIT3               , -0.018          ,         , -0.18           ,         , -0.0081         ,         , 0.84            ,OVER_TOL
Basic_INIT_VIEW1D         , -0.019          ,         , 0.3             ,OVER_TOL , -0.0092         ,         , 0.97            ,OVER_TOL
Basic_INIT_VIEW1D_OFFSET  , -0.0099         ,         , 0.43            ,OVER_TOL , -0.031          ,         , 0.98            ,OVER_TOL
Basic_MULADDSUB           , -0.051          ,         , -0.16           ,         , 0.0026          ,         , 0.94            ,OVER_TOL
Basic_NESTED_INIT         , -0.0045         ,         , 0.044           ,         , -0.00093        ,         , 0.55            ,OVER_TOL
Basic_REDUCE3_INT         , 0.0054          ,         , 6.4             ,OVER_TOL , -0.0078         ,         , 3               ,OVER_TOL
Basic_TRAP_INT            , 0.038           ,         , 0.036           ,         , -0.014          ,         , 0.64            ,OVER_TOL
Stream_ADD                , -0.0068         ,         , -0.0059         ,         , -0.0041         ,         , 0.82            ,OVER_TOL
Stream_COPY               , -0.0044         ,         , 0.00061         ,         , -0.064          ,         , 0.68            ,OVER_TOL
Stream_DOT                , 0.0044          ,         , 1.2             ,OVER_TOL , -0.0086         ,         , 1               ,OVER_TOL
Stream_MUL                , -0.003          ,         , -0.0039         ,         , -0.0041         ,         , 0.86            ,OVER_TOL
Stream_TRIAD              , -0.0069         ,         , -0.0065         ,         , -0.091          ,         , 0.019           ,        
                          ,                 ,         ,                 ,         ,                 ,         ,                 ,        
Col Min                   , -0.051          ,         , -0.18           ,         , -0.094          ,         , 0.019           ,        
Col Max                   , 0.038           ,         , 6.4             ,         , 0.0026          ,         , 3               ,        
Col Avg                   , -0.0089         ,         , 0.78            ,         , -0.029          ,         , 0.94            ,        
Col Std Dev               , 0.00042         ,         , 3.1             ,         , 0.0012          ,         , 0.41            ,        
