Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_OpenMP , Lambda_OpenMP , RAJA_OpenMP , Kokkos_Lambda , Kokkos_Functor
Apps_DEL_DOT_VEC_2D       , 1.005455 ,   0.958164 , 0.961128 ,    0.105558 ,      0.083113 ,    0.144914 ,       Not run ,        Not run
Apps_ENERGY               , 1.471727 ,   1.386342 , 1.357149 ,    0.199714 ,      0.197001 ,    0.180460 ,       Not run ,        Not run
Apps_FIR                  , 0.750545 ,   0.710378 , 0.629377 ,    0.185757 ,      0.241927 ,    0.246629 ,       Not run ,        Not run
Apps_HALOEXCHANGE         , 0.037443 ,   0.037150 , 0.037144 ,    0.325012 ,      0.324587 ,    0.640208 ,       Not run ,        Not run
Apps_LTIMES               , 0.305426 ,   0.233178 , 1.719097 ,    0.013318 ,      0.012657 ,    0.067696 ,       Not run ,        Not run
Apps_LTIMES_NOVIEW        , 0.312014 ,   0.243197 , 0.321537 ,    0.014820 ,      0.012828 ,    0.094754 ,       Not run ,        Not run
Apps_PRESSURE             , 1.379014 ,   1.375128 , 1.375283 ,    0.404229 ,      0.393660 ,    0.551862 ,       Not run ,        Not run
Apps_VOL3D                , 1.280147 ,   1.240608 , 1.223605 ,    0.073329 ,      0.072362 ,    0.088915 ,       Not run ,        Not run
Basic_ATOMIC_PI           , 0.024859 ,   0.024849 , 0.111362 ,    6.568067 ,      6.431433 ,   17.023873 ,      4.740069 ,        Not run
Basic_DAXPY               , 0.313470 ,   0.303512 , 0.303766 ,    0.033148 ,      0.033395 ,    0.055771 ,      0.058763 ,        Not run
Basic_IF_QUAD             , 1.435384 ,   1.395011 , 1.397684 ,    0.029493 ,      0.032347 ,    0.050309 ,      0.042089 ,        Not run
Basic_INIT3               , 1.026297 ,   1.008999 , 0.830172 ,    0.049089 ,      0.048405 ,    0.072419 ,      0.073147 ,        Not run
Basic_INIT_VIEW1D         , 0.878450 ,   0.870376 , 1.123472 ,    0.038334 ,      0.037739 ,    0.102255 ,      0.062834 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 0.914587 ,   0.900971 , 1.128158 ,    0.046631 ,      0.037382 ,    0.111540 ,      0.066314 ,        Not run
Basic_MULADDSUB           , 0.759754 ,   0.695593 , 0.603978 ,    0.035469 ,      0.035555 ,    0.067905 ,      0.053249 ,        Not run
Basic_NESTED_INIT         , 0.871572 ,   0.856885 , 0.939059 ,    0.042661 ,      0.041374 ,    0.072712 ,      0.026453 ,        Not run
Basic_REDUCE3_INT         , 0.017108 ,   0.016785 , 0.127860 ,    0.001346 ,      0.001416 ,    0.019516 ,      0.004509 ,        Not run
Basic_TRAP_INT            , 0.383742 ,   0.396259 , 0.393637 ,    0.031875 ,      0.033664 ,    0.167505 ,      0.037430 ,        Not run
Lcals_DIFF_PREDICT        , 1.202103 ,   1.178274 , 0.737571 ,    0.044005 ,      0.044405 ,    0.052578 ,      0.052200 ,        Not run
Lcals_EOS                 , 0.670276 ,   0.660078 , 0.660140 ,    0.035875 ,      0.036965 ,    0.064540 ,      0.081494 ,        Not run
Lcals_FIRST_DIFF          , 0.973378 ,   0.966496 , 0.967818 ,    0.107201 ,      0.103410 ,    0.201062 ,      0.187891 ,        Not run
Lcals_FIRST_MIN           , 0.038050 ,   0.037870 , 0.149447 ,    0.004229 ,      0.004304 ,    0.010756 ,      0.002934 ,        Not run
Lcals_FIRST_SUM           , 0.973746 ,   0.966369 , 0.966995 ,    0.105247 ,      0.102979 ,    0.192977 ,      0.193203 ,        Not run
Lcals_GEN_LIN_RECUR       , 1.437366 ,   1.411197 , 1.416175 ,    0.281441 ,      0.281504 ,    0.321174 ,      0.312351 ,        Not run
Lcals_HYDRO_1D            , 1.232841 ,   1.229333 , 1.229403 ,    0.085339 ,      0.085040 ,    0.168894 ,      0.150806 ,        Not run
Lcals_HYDRO_2D            , 2.429728 ,   2.382486 , 3.742241 ,    0.068377 ,      0.069575 ,    0.137556 ,      0.103126 ,        Not run
Lcals_INT_PREDICT         , 1.425110 ,   1.407112 , 1.452349 ,    0.043824 ,      0.042914 ,    0.065950 ,      0.070674 ,        Not run
Lcals_PLANCKIAN           , 0.409387 ,   0.322585 , 0.322572 ,    0.010191 ,      0.011190 ,    0.013866 ,      0.013542 ,        Not run
Lcals_TRIDIAG_ELIM        , 1.323451 ,   1.319176 , 1.319061 ,    0.036394 ,      0.035864 ,    0.058017 ,      0.064393 ,        Not run
Stream_ADD                , 1.159112 ,   0.992933 , 0.993141 ,    0.012912 ,      0.012931 ,    0.016829 ,      0.018494 ,        Not run
Stream_COPY               , 1.188431 ,   1.180415 , 1.201822 ,    0.028670 ,      0.023759 ,    0.033224 ,      0.038443 ,        Not run
Stream_DOT                , 1.354541 ,   1.348884 , 2.901684 ,    0.032459 ,      0.032294 ,    0.203618 ,      0.039079 ,        Not run
Stream_MUL                , 1.298354 ,   1.278688 , 1.278915 ,    0.019659 ,      0.019582 ,    0.025833 ,      0.029157 ,        Not run
Stream_TRIAD              , 1.077669 ,   1.080810 , 1.064288 ,    0.012433 ,      0.012337 ,    0.016653 ,      0.035660 ,        Not run
