Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_OpenMP , Lambda_OpenMP , RAJA_OpenMP , Kokkos_Lambda , Kokkos_Functor
Apps_DEL_DOT_VEC_2D       , 1.061263 ,   0.947700 , 0.945955 ,    0.096048 ,      0.101390 ,    0.130137 ,       Not run ,        Not run
Apps_ENERGY               , 1.500714 ,   1.547080 , 1.664006 ,    0.194146 ,      0.103571 ,    0.086147 ,       Not run ,        Not run
Apps_FIR                  , 0.832330 ,   0.627011 , 0.625906 ,    0.042962 ,      0.043342 ,    0.063048 ,       Not run ,        Not run
Apps_HALOEXCHANGE         , 0.035077 ,   0.036308 , 0.035460 ,    0.604280 ,      0.638572 ,    0.784513 ,       Not run ,        Not run
Apps_LTIMES               , 0.291689 ,   0.224624 , 1.442263 ,    0.023356 ,      0.010781 ,    0.061983 ,       Not run ,        Not run
Apps_LTIMES_NOVIEW        , 0.284869 ,   0.226904 , 0.312522 ,    0.012669 ,      0.012871 ,    0.107460 ,       Not run ,        Not run
Apps_PRESSURE             , 1.609646 ,   1.616393 , 1.634217 ,    0.056247 ,      0.055873 ,    0.121796 ,       Not run ,        Not run
Apps_VOL3D                , 1.602941 ,   1.566809 , 1.543380 ,    0.066775 ,      0.066351 ,    0.074584 ,       Not run ,        Not run
Basic_DAXPY               , 0.333581 ,   0.328457 , 0.328468 ,    0.080451 ,      0.077143 ,    0.068882 ,      0.037158 ,        Not run
Basic_IF_QUAD             , 1.457423 ,   1.439456 , 1.417321 ,    0.051463 ,      0.052237 ,    0.052434 ,      0.058129 ,        Not run
Basic_INIT3               , 1.193495 ,   1.146136 , 0.989475 ,    0.051110 ,      0.050975 ,    0.073709 ,      0.053036 ,        Not run
Basic_INIT_VIEW1D         , 0.898276 ,   0.891531 , 0.891788 ,    0.132736 ,      0.193081 ,    0.347172 ,      0.157644 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 1.161527 ,   1.142194 , 1.126561 ,    0.133328 ,      0.131501 ,    0.306768 ,      0.145758 ,        Not run
Basic_MULADDSUB           , 0.872705 ,   0.819666 , 0.722195 ,    0.038652 ,      0.037764 ,    0.056276 ,      0.040414 ,        Not run
Basic_NESTED_INIT         , 0.354372 ,   0.347470 , 0.361607 ,    0.163249 ,      0.114106 ,    0.156249 ,      0.064221 ,        Not run
Basic_PI_ATOMIC           , 0.040864 ,   0.040928 , 0.175444 ,    7.987875 ,      8.363874 ,   20.949285 ,      6.912124 ,        Not run
Basic_REDUCE3_INT         , 0.008405 ,   0.008268 , 0.067636 ,    0.000847 ,      0.000678 ,    0.012180 ,      0.002237 ,        Not run
Basic_TRAP_INT            , 0.092486 ,   0.092568 , 0.098312 ,    0.004225 ,      0.002944 ,    0.007680 ,      0.003157 ,        Not run
Lcals_DIFF_PREDICT        , 1.559154 ,   1.552671 , 1.405024 ,    0.039536 ,      0.036831 ,    0.038409 ,      0.039522 ,        Not run
Lcals_EOS                 , 0.763913 ,   0.735403 , 0.739895 ,    0.011824 ,      0.011566 ,    0.030124 ,      0.035176 ,        Not run
Lcals_FIRST_DIFF          , 1.323847 ,   1.319883 , 1.319415 ,    0.026579 ,      0.023640 ,    0.032245 ,      0.035128 ,        Not run
Lcals_FIRST_MIN           , 0.037180 ,   0.037070 , 0.149343 ,    0.002986 ,      0.002728 ,    0.010629 ,      0.002529 ,        Not run
Lcals_FIRST_SUM           , 1.323085 ,   1.318517 , 1.318319 ,    0.023484 ,      0.023207 ,    0.031777 ,      0.034672 ,        Not run
Lcals_GEN_LIN_RECUR       , 1.608157 ,   1.579127 , 1.624841 ,    0.204112 ,      0.203199 ,    0.214939 ,      0.199601 ,        Not run
Lcals_HYDRO_1D            , 1.015597 ,   1.010649 , 1.009614 ,    0.014702 ,      0.014835 ,    0.028992 ,      0.020312 ,        Not run
Lcals_HYDRO_2D            , 1.208425 ,   1.172161 , 1.294072 ,    0.037340 ,      0.037092 ,    0.049268 ,      0.068124 ,        Not run
Lcals_INT_PREDICT         , 2.080629 ,   2.069767 , 2.158996 ,    0.066960 ,      0.064435 ,    0.066665 ,      0.068333 ,        Not run
Lcals_PLANCKIAN           , 0.429450 ,   0.352568 , 0.352705 ,    0.009367 ,      0.009277 ,    0.009641 ,      0.010228 ,        Not run
Lcals_TRIDIAG_ELIM        , 1.375220 ,   1.368989 , 1.368894 ,    0.022715 ,      0.014942 ,    0.019375 ,      0.021234 ,        Not run
Stream_ADD                , 0.997293 ,   0.996287 , 0.992617 ,    0.013627 ,      0.013597 ,    0.017535 ,      0.018928 ,        Not run
Stream_COPY               , 1.151880 ,   1.146456 , 1.148998 ,    0.024657 ,      0.025453 ,    0.031677 ,      0.035684 ,        Not run
Stream_DOT                , 1.287294 ,   1.282257 , 2.875498 ,    0.031799 ,      0.038340 ,    0.193790 ,      0.038911 ,        Not run
Stream_MUL                , 1.190239 ,   1.186550 , 1.186549 ,    0.019787 ,      0.019683 ,    0.038251 ,      0.030032 ,        Not run
Stream_TRIAD              , 1.019279 ,   1.009670 , 1.011588 ,    0.012680 ,      0.012577 ,    0.026038 ,      0.034447 ,        Not run
