Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_OpenMP , Lambda_OpenMP , RAJA_OpenMP , Kokkos_Lambda , Kokkos_Functor
Basic_ATOMIC_PI           , 0.024231 ,   0.024261 , 0.108669 ,    5.356106 ,      4.686067 ,   11.840520 ,      4.366396 ,        Not run
Basic_DAXPY               , 0.298453 ,   0.286796 , 0.286708 ,    0.040734 ,      0.042939 ,    0.062808 ,      0.042693 ,        Not run
Basic_IF_QUAD             , 1.437514 ,   1.426589 , 1.423932 ,    0.037293 ,      0.033019 ,    0.050554 ,      0.034635 ,        Not run
Basic_INIT3               , 1.052522 ,   1.038209 , 0.850829 ,    0.066746 ,      0.067774 ,    0.088010 ,      0.068749 ,        Not run
Basic_INIT_VIEW1D         , 0.902318 ,   0.897268 , 1.126837 ,    0.057395 ,      0.045415 ,    0.099349 ,      0.047932 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 0.900054 ,   0.896980 , 1.122681 ,    0.045862 ,      0.045335 ,    0.106147 ,      0.048553 ,        Not run
Basic_MULADDSUB           , 0.799359 ,   0.793143 , 0.589734 ,    0.050100 ,      0.050184 ,    0.064692 ,      0.048142 ,        Not run
Basic_NESTED_INIT         , 0.864082 ,   0.853718 , 0.946703 ,    0.055598 ,      0.044173 ,    0.069257 ,      0.028729 ,        Not run
Basic_REDUCE3_INT         , 0.016696 ,   0.016775 , 0.126348 ,    0.001332 ,      0.001299 ,    0.019250 ,      0.004112 ,        Not run
Basic_TRAP_INT            , 0.376359 ,   0.396122 , 0.393853 ,    0.030335 ,      0.030376 ,    0.156035 ,      0.027861 ,        Not run
