Speedup Report (T_ref/T_var): ref var = Base_Seq  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_OpenMP , Lambda_OpenMP , RAJA_OpenMP , Kokkos_Lambda , Kokkos_Functor
Basic_ATOMIC_PI           ,    1.000 ,      1.002 ,    0.223 ,       0.005 ,         0.004 ,       0.001 ,         0.003 ,        Not run
Basic_DAXPY               ,    1.000 ,      1.035 ,    1.035 ,       1.250 ,         1.287 ,       0.648 ,         1.348 ,        Not run
Basic_IF_QUAD             ,    1.000 ,      1.022 ,    0.884 ,      12.522 ,        12.866 ,       7.587 ,        13.329 ,        Not run
Basic_INIT3               ,    1.000 ,      1.023 ,    1.223 ,       3.480 ,         4.368 ,       2.345 ,         4.221 ,        Not run
Basic_INIT_VIEW1D         ,    1.000 ,      1.010 ,    0.775 ,       3.370 ,         3.597 ,       1.813 ,         3.527 ,        Not run
Basic_INIT_VIEW1D_OFFSET  ,    1.000 ,      1.008 ,    0.760 ,       3.549 ,         3.547 ,       1.721 ,         3.507 ,        Not run
Basic_MULADDSUB           ,    1.000 ,      1.050 ,    1.212 ,       4.200 ,         4.386 ,       2.365 ,         4.312 ,        Not run
Basic_NESTED_INIT         ,    1.000 ,      1.003 ,    0.909 ,      19.363 ,        19.773 ,       8.572 ,        29.523 ,        Not run
Basic_REDUCE3_INT         ,    1.000 ,      0.989 ,    0.132 ,       1.444 ,         1.888 ,       0.455 ,         1.762 ,        Not run
Basic_TRAP_INT            ,    1.000 ,      0.967 ,    0.965 ,       2.007 ,         2.012 ,       1.257 ,         3.496 ,        Not run
Stream_ADD                ,    1.000 ,      1.039 ,    1.033 ,      17.872 ,        17.883 ,      10.050 ,        17.848 ,        Not run
Stream_COPY               ,    1.000 ,      1.001 ,    1.005 ,      12.811 ,        13.238 ,       7.235 ,        11.603 ,        Not run
Stream_DOT                ,    1.000 ,      1.012 ,    0.457 ,       6.525 ,         6.658 ,       3.364 ,        10.659 ,        Not run
Stream_MUL                ,    1.000 ,      1.004 ,    1.003 ,      12.223 ,        12.304 ,       6.791 ,        12.091 ,        Not run
Stream_TRIAD              ,    1.000 ,      1.013 ,    1.008 ,      18.673 ,        18.955 ,      10.221 ,        15.490 ,        Not run
