Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_HIP , Lambda_HIP , RAJA_HIP , Kokkos_Lambda , Kokkos_Functor
Apps_DEL_DOT_VEC_2D       , 0.807978 ,   0.815941 , 0.813350 , 0.007637 ,   0.006230 , 0.031795 ,       Not run ,        Not run
Apps_ENERGY               , 1.114193 ,   1.197179 , 1.202436 , 0.044133 ,    Not run , 0.042868 ,       Not run ,        Not run
Apps_FIR                  , 0.982727 ,   0.945806 , 0.945912 , 0.009289 ,    Not run , 0.008760 ,       Not run ,        Not run
Apps_HALOEXCHANGE         , 0.014197 ,   0.014336 , 0.013993 , 0.047464 ,    Not run , 0.040151 ,       Not run ,        Not run
Apps_LTIMES               , 0.880151 ,   0.878109 , 0.879736 , 0.016377 ,   0.015323 , 0.017534 ,       Not run ,        Not run
Apps_LTIMES_NOVIEW        , 0.879134 ,   0.887888 , 0.893947 , 0.016324 ,   0.015285 , 0.017603 ,       Not run ,        Not run
Apps_PRESSURE             , 1.367824 ,   1.376337 , 1.354194 , 0.054885 ,    Not run , 0.054019 ,       Not run ,        Not run
Apps_VOL3D                , 1.170188 ,   1.170576 , 1.180628 , 0.009323 ,    Not run , 0.007817 ,       Not run ,        Not run
Basic_DAXPY               , 0.182594 ,   0.182163 , 0.182111 , 0.018062 ,   0.017582 , 0.018261 ,      0.053026 ,        Not run
Basic_IF_QUAD             , 1.727701 ,   1.736538 , 1.717020 , 0.013451 ,   0.012809 , 0.012107 ,      0.026430 ,        Not run
Basic_INIT3               , 0.760936 ,   0.756797 , 0.767038 , 0.032404 ,   0.029731 , 0.031930 ,      0.066259 ,        Not run
Basic_INIT_VIEW1D         , 1.524634 ,   1.534172 , 1.447826 , 0.039474 ,   0.033642 , 0.038779 ,      0.232792 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 1.532618 ,   1.511294 , 1.419777 , 0.034708 ,   0.032490 , 0.037768 ,      0.231276 ,        Not run
Basic_MULADDSUB           , 0.537740 ,   0.536996 , 0.533133 , 0.023837 ,   0.023169 , 0.023677 ,      0.047775 ,        Not run
Basic_NESTED_INIT         , 0.608721 ,   0.608307 , 0.612046 , 0.016294 ,   0.015695 , 0.016017 ,      0.110329 ,        Not run
Basic_PI_ATOMIC           , 0.075555 ,   0.075362 , 0.166149 , 671.931967 , 678.611157 , 692.396481 ,   1157.560891 ,        Not run
Basic_REDUCE3_INT         , 0.012543 ,   0.012556 , 0.011601 , 0.013754 ,    Not run , 0.009534 ,      0.011911 ,        Not run
Basic_TRAP_INT            , 0.208897 ,   0.206204 , 0.206049 , 0.094763 ,    Not run , 0.004043 ,      0.010963 ,        Not run
Lcals_DIFF_PREDICT        , 0.759443 ,   0.757154 , 0.754001 , 0.040484 ,    Not run , 0.038257 ,      0.072187 ,        Not run
Lcals_EOS                 , 0.678568 ,   0.666066 , 0.664974 , 0.025033 ,    Not run , 0.023275 ,      0.064055 ,        Not run
Lcals_FIRST_DIFF          , 0.766071 ,   0.764070 , 0.763793 , 0.052366 ,    Not run , 0.049971 ,      0.197176 ,        Not run
Lcals_FIRST_MIN           , 0.048881 ,   0.048047 , 0.048812 , 0.010053 ,    Not run , 0.011960 ,      0.023147 ,        Not run
Lcals_FIRST_SUM           , 0.812438 ,   0.810773 , 0.813246 , 0.052845 ,    Not run , 0.051125 ,      0.196978 ,        Not run
Lcals_GEN_LIN_RECUR       , 0.846632 ,   0.850507 , 0.850714 , 0.061286 ,    Not run , 0.057565 ,      0.132612 ,        Not run
Lcals_HYDRO_1D            , 0.825529 ,   0.824433 , 0.825740 , 0.038954 ,    Not run , 0.039545 ,      0.110296 ,        Not run
Lcals_HYDRO_2D            , 0.813375 ,   0.814743 , 0.812599 , 0.021205 ,    Not run , 0.021088 ,      0.051150 ,        Not run
Lcals_INT_PREDICT         , 1.224724 ,   1.226555 , 1.306229 , 0.050050 ,    Not run , 0.046306 ,      0.091481 ,        Not run
Lcals_PLANCKIAN           , 0.753241 ,   0.752547 , 0.744953 , 0.003965 ,    Not run , 0.002953 ,      0.009243 ,        Not run
Lcals_TRIDIAG_ELIM        , 1.135859 ,   1.138439 , 1.128802 , 0.050794 ,    Not run , 0.049780 ,      0.123159 ,        Not run
Stream_ADD                , 0.758064 ,   0.757070 , 0.757582 , 0.036603 ,   0.034089 , 0.036519 ,      0.111604 ,        Not run
Stream_COPY               , 0.580753 ,   0.580534 , 0.576633 , 0.047242 ,   0.045029 , 0.046616 ,      0.177283 ,        Not run
Stream_DOT                , 1.852961 ,   1.833424 , 1.848958 , 3.730540 ,    Not run , 0.130282 ,      0.379446 ,        Not run
Stream_MUL                , 0.576880 ,   0.580050 , 0.575309 , 0.048380 ,   0.044854 , 0.046310 ,      0.178741 ,        Not run
Stream_TRIAD              , 0.791530 ,   0.777441 , 0.794538 , 0.036506 ,   0.033319 , 0.035421 ,      0.113702 ,        Not run
