Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_HIP , Lambda_HIP , RAJA_HIP , Kokkos_Lambda , Kokkos_Functor
Apps_DEL_DOT_VEC_2D       , 0.798835 ,   0.815644 , 0.810006 , 0.007608 ,   0.006237 , 0.031927 ,       Not run ,        Not run
Apps_ENERGY               , 1.116411 ,   1.197644 , 1.214434 , 0.044617 ,    Not run , 0.043397 ,       Not run ,        Not run
Apps_FIR                  , 0.985312 ,   0.948176 , 0.947728 , 0.009106 ,    Not run , 0.008876 ,       Not run ,        Not run
Apps_HALOEXCHANGE         , 0.013958 ,   0.013881 , 0.014130 , 0.040299 ,    Not run , 0.040506 ,       Not run ,        Not run
Apps_LTIMES               , 0.880615 ,   0.879886 , 0.881589 , 0.016322 ,   0.015314 , 0.017534 ,       Not run ,        Not run
Apps_LTIMES_NOVIEW        , 0.880261 ,   0.882541 , 0.882136 , 0.016439 ,   0.015304 , 0.017638 ,       Not run ,        Not run
Apps_PRESSURE             , 1.360919 ,   1.369763 , 1.364788 , 0.055285 ,    Not run , 0.053860 ,       Not run ,        Not run
Apps_VOL3D                , 1.174727 ,   1.174935 , 1.185960 , 0.009453 ,    Not run , 0.007799 ,       Not run ,        Not run
Basic_DAXPY               , 0.180091 ,   0.180064 , 0.179947 , 0.017615 ,   0.017330 , 0.018033 ,      0.052568 ,        Not run
Basic_IF_QUAD             , 1.714973 ,   1.711572 , 1.751230 , 0.013420 ,   0.012845 , 0.012349 ,      0.026479 ,        Not run
Basic_INIT3               , 0.755751 ,   0.753766 , 0.752492 , 0.032831 ,   0.030666 , 0.030777 ,      0.065765 ,        Not run
Basic_INIT_VIEW1D         , 1.511268 ,   1.511539 , 1.419406 , 0.040177 ,   0.033705 , 0.039851 ,      0.228836 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 1.522801 ,   1.524793 , 1.430308 , 0.034873 ,   0.033562 , 0.039642 ,      0.229136 ,        Not run
Basic_MULADDSUB           , 0.527597 ,   0.529653 , 0.532265 , 0.024848 ,   0.022925 , 0.023816 ,      0.047261 ,        Not run
Basic_NESTED_INIT         , 0.616471 ,   0.617060 , 0.621076 , 0.016078 ,   0.015724 , 0.015730 ,      0.110243 ,        Not run
Basic_PI_ATOMIC           , 0.075882 ,   0.075947 , 0.167109 , 925.692415 , 904.205610 , 903.188493 ,   1117.135638 ,        Not run
Basic_REDUCE3_INT         , 0.012558 ,   0.012540 , 0.011607 , 0.024229 ,    Not run , 0.009166 ,      0.014363 ,        Not run
Basic_TRAP_INT            , 0.209652 ,   0.209574 , 0.210142 , 0.094623 ,    Not run , 0.003552 ,      0.011136 ,        Not run
Lcals_DIFF_PREDICT        , 0.764198 ,   0.760281 , 0.757867 , 0.040233 ,    Not run , 0.038179 ,      0.074210 ,        Not run
Lcals_EOS                 , 0.678883 ,   0.664515 , 0.665088 , 0.024133 ,    Not run , 0.022941 ,      0.063901 ,        Not run
Lcals_FIRST_DIFF          , 0.683014 ,   0.682299 , 0.683476 , 0.053055 ,    Not run , 0.048084 ,      0.196178 ,        Not run
Lcals_FIRST_MIN           , 0.048631 ,   0.048046 , 0.048401 , 0.010620 ,    Not run , 0.011558 ,      0.022615 ,        Not run
Lcals_FIRST_SUM           , 0.713729 ,   0.712207 , 0.713736 , 0.053671 ,    Not run , 0.049853 ,      0.196436 ,        Not run
Lcals_GEN_LIN_RECUR       , 0.873097 ,   0.861280 , 0.865160 , 0.061458 ,    Not run , 0.056606 ,      0.131650 ,        Not run
Lcals_HYDRO_1D            , 0.812425 ,   0.811279 , 0.811345 , 0.039946 ,    Not run , 0.032081 ,      0.110566 ,        Not run
Lcals_HYDRO_2D            , 0.814110 ,   0.813952 , 0.816958 , 0.021565 ,    Not run , 0.021163 ,      0.050703 ,        Not run
Lcals_INT_PREDICT         , 1.214861 ,   1.211632 , 1.316757 , 0.050493 ,    Not run , 0.045818 ,      0.090085 ,        Not run
Lcals_PLANCKIAN           , 0.752254 ,   0.751628 , 0.744216 , 0.004381 ,    Not run , 0.003089 ,      0.008712 ,        Not run
Lcals_TRIDIAG_ELIM        , 1.136864 ,   1.124927 , 1.135038 , 0.050851 ,    Not run , 0.048698 ,      0.119218 ,        Not run
Stream_ADD                , 0.760523 ,   0.760209 , 0.761049 , 0.035030 ,   0.035163 , 0.033696 ,      0.111988 ,        Not run
Stream_COPY               , 0.587564 ,   0.586769 , 0.586771 , 0.048428 ,   0.046301 , 0.044353 ,      0.176482 ,        Not run
Stream_DOT                , 1.841543 ,   1.837045 , 1.835099 , 3.737778 ,    Not run , 0.119556 ,      0.380987 ,        Not run
Stream_MUL                , 0.581670 ,   0.581763 , 0.582537 , 0.048623 ,   0.043989 , 0.044066 ,      0.178777 ,        Not run
Stream_TRIAD              , 0.774315 ,   0.772545 , 0.772080 , 0.037648 ,   0.034218 , 0.033007 ,      0.114203 ,        Not run
