Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_HIP , Lambda_HIP , RAJA_HIP , Kokkos_Lambda , Kokkos_Functor
Apps_DEL_DOT_VEC_2D       , 0.804998 ,   0.821803 , 0.811844 , 0.007645 ,   0.006215 , 0.031992 ,       Not run ,        Not run
Apps_ENERGY               , 1.119315 ,   1.201060 , 1.211103 , 0.044168 ,    Not run , 0.043982 ,       Not run ,        Not run
Apps_FIR                  , 0.985200 ,   0.949548 , 0.951395 , 0.009271 ,    Not run , 0.009085 ,       Not run ,        Not run
Apps_HALOEXCHANGE         , 0.019865 ,   0.013843 , 0.014018 , 0.040759 ,    Not run , 0.040488 ,       Not run ,        Not run
Apps_LTIMES               , 0.883012 ,   0.885548 , 0.888044 , 0.016393 ,   0.015308 , 0.017521 ,       Not run ,        Not run
Apps_LTIMES_NOVIEW        , 0.883923 ,   0.886585 , 0.886678 , 0.016277 ,   0.015281 , 0.017588 ,       Not run ,        Not run
Apps_PRESSURE             , 1.351541 ,   1.348633 , 1.345777 , 0.054534 ,    Not run , 0.055316 ,       Not run ,        Not run
Apps_VOL3D                , 1.176768 ,   1.186505 , 1.197538 , 0.009243 ,    Not run , 0.007770 ,       Not run ,        Not run
Basic_DAXPY               , 0.189040 ,   0.189381 , 0.189557 , 0.017363 ,   0.017215 , 0.017991 ,      0.052499 ,        Not run
Basic_IF_QUAD             , 1.757605 ,   1.741751 , 1.729965 , 0.015413 ,   0.012207 , 0.012479 ,      0.026242 ,        Not run
Basic_INIT3               , 0.752940 ,   0.756624 , 0.763204 , 0.032424 ,   0.030316 , 0.031904 ,      0.066040 ,        Not run
Basic_INIT_VIEW1D         , 1.521004 ,   1.522981 , 1.431540 , 0.040314 ,   0.033637 , 0.038296 ,      0.229267 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 1.520576 ,   1.522280 , 1.430808 , 0.035576 ,   0.033441 , 0.038496 ,      0.228635 ,        Not run
Basic_MULADDSUB           , 0.529155 ,   0.528558 , 0.529697 , 0.025347 ,   0.022708 , 0.023945 ,      0.047709 ,        Not run
Basic_NESTED_INIT         , 0.612059 ,   0.614135 , 0.618410 , 0.016218 ,   0.015759 , 0.015733 ,      0.110199 ,        Not run
Basic_PI_ATOMIC           , 0.075884 ,   0.076138 , 0.168762 , 726.221646 , 718.479626 , 760.869353 ,   1131.723008 ,        Not run
Basic_REDUCE3_INT         , 0.012567 ,   0.012558 , 0.011605 , 0.014078 ,    Not run , 0.009435 ,      0.013940 ,        Not run
Basic_TRAP_INT            , 0.209924 ,   0.210005 , 0.209818 , 0.094382 ,    Not run , 0.003967 ,      0.010888 ,        Not run
Lcals_DIFF_PREDICT        , 0.754342 ,   0.750996 , 0.757943 , 0.040323 ,    Not run , 0.038396 ,      0.073589 ,        Not run
Lcals_EOS                 , 0.678829 ,   0.661529 , 0.668802 , 0.025314 ,    Not run , 0.023623 ,      0.063575 ,        Not run
Lcals_FIRST_DIFF          , 0.726067 ,   0.725888 , 0.726765 , 0.051734 ,    Not run , 0.049986 ,      0.197574 ,        Not run
Lcals_FIRST_MIN           , 0.048853 ,   0.048157 , 0.048914 , 0.010142 ,    Not run , 0.012126 ,      0.022556 ,        Not run
Lcals_FIRST_SUM           , 0.776237 ,   0.773476 , 0.775188 , 0.051971 ,    Not run , 0.050278 ,      0.197396 ,        Not run
Lcals_GEN_LIN_RECUR       , 0.847127 ,   0.850075 , 0.846923 , 0.062729 ,    Not run , 0.057844 ,      0.131947 ,        Not run
Lcals_HYDRO_1D            , 0.825098 ,   0.827111 , 0.826777 , 0.039736 ,    Not run , 0.040013 ,      0.109758 ,        Not run
Lcals_HYDRO_2D            , 0.813240 ,   0.813909 , 0.813998 , 0.021299 ,    Not run , 0.021084 ,      0.050600 ,        Not run
Lcals_INT_PREDICT         , 1.209429 ,   1.214713 , 1.321429 , 0.049496 ,    Not run , 0.046172 ,      0.089974 ,        Not run
Lcals_PLANCKIAN           , 0.753233 ,   0.752688 , 0.745119 , 0.003707 ,    Not run , 0.003225 ,      0.009031 ,        Not run
Lcals_TRIDIAG_ELIM        , 1.146579 ,   1.134175 , 1.144606 , 0.050186 ,    Not run , 0.048877 ,      0.119723 ,        Not run
Stream_ADD                , 0.770479 ,   0.771500 , 0.773240 , 0.036138 ,   0.034335 , 0.036569 ,      0.112144 ,        Not run
Stream_COPY               , 0.695366 ,   0.690821 , 0.690849 , 0.046094 ,   0.044070 , 0.046359 ,      0.176459 ,        Not run
Stream_DOT                , 1.864999 ,   1.860439 , 1.853381 , 3.707552 ,    Not run , 0.134981 ,      0.381116 ,        Not run
Stream_MUL                , 0.689866 ,   0.687290 , 0.689256 , 0.046448 ,   0.045164 , 0.045973 ,      0.178631 ,        Not run
Stream_TRIAD              , 0.802928 ,   0.796914 , 0.788512 , 0.037355 ,   0.033954 , 0.035216 ,      0.113598 ,        Not run
