Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_HIP , Lambda_HIP , RAJA_HIP , Kokkos_Lambda , Kokkos_Functor
Apps_DEL_DOT_VEC_2D       , 0.815952 ,   0.830820 , 0.826302 , 0.007563 ,   0.006198 , 0.031958 ,       Not run ,        Not run
Apps_ENERGY               , 1.126186 ,   1.209265 , 1.216637 , 0.043555 ,    Not run , 0.042390 ,       Not run ,        Not run
Apps_FIR                  , 0.979210 ,   0.940504 , 0.940717 , 0.009075 ,    Not run , 0.008855 ,       Not run ,        Not run
Apps_HALOEXCHANGE         , 0.021533 ,   0.013938 , 0.014141 , 0.029687 ,    Not run , 0.039365 ,       Not run ,        Not run
Apps_LTIMES               , 0.871483 ,   0.871272 , 0.873569 , 0.016419 ,   0.015315 , 0.017502 ,       Not run ,        Not run
Apps_LTIMES_NOVIEW        , 0.874217 ,   0.875117 , 0.874250 , 0.016272 ,   0.015281 , 0.017593 ,       Not run ,        Not run
Apps_PRESSURE             , 1.363368 ,   1.358920 , 1.369772 , 0.054780 ,    Not run , 0.053384 ,       Not run ,        Not run
Apps_VOL3D                , 1.160648 ,   1.161393 , 1.193681 , 0.009158 ,    Not run , 0.007859 ,       Not run ,        Not run
Basic_DAXPY               , 0.188556 ,   0.187073 , 0.186850 , 0.017664 ,   0.017841 , 0.018055 ,      0.055032 ,        Not run
Basic_IF_QUAD             , 1.743901 ,   1.709599 , 1.723195 , 0.013942 ,   0.013210 , 0.012061 ,      0.027079 ,        Not run
Basic_INIT3               , 0.756559 ,   1.044562 , 0.773030 , 0.032756 ,   0.030495 , 0.031400 ,      0.066081 ,        Not run
Basic_INIT_VIEW1D         , 1.510785 ,   1.507334 , 1.416093 , 0.039338 ,   0.032726 , 0.036888 ,      0.231027 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 1.510156 ,   1.510131 , 1.416390 , 0.033886 ,   0.032629 , 0.037263 ,      0.230064 ,        Not run
Basic_MULADDSUB           , 0.530116 ,   0.532534 , 0.534472 , 0.024762 ,   0.022758 , 0.023446 ,      0.048024 ,        Not run
Basic_NESTED_INIT         , 0.607944 ,   0.607731 , 0.610765 , 0.016502 ,   0.016030 , 0.015738 ,      0.113818 ,        Not run
Basic_PI_ATOMIC           , 0.075007 ,   0.074976 , 0.164995 , 748.120569 , 677.644140 , 683.436927 ,   1102.727156 ,        Not run
Basic_REDUCE3_INT         , 0.012546 ,   0.012554 , 0.011600 , 0.014089 ,    Not run , 0.009260 ,      0.014062 ,        Not run
Basic_TRAP_INT            , 0.209714 ,   0.208991 , 0.208938 , 0.094399 ,    Not run , 0.003992 ,      0.010912 ,        Not run
Lcals_DIFF_PREDICT        , 0.771179 ,   0.766055 , 0.758218 , 0.040520 ,    Not run , 0.038574 ,      0.081503 ,        Not run
Lcals_EOS                 , 0.664872 ,   0.666702 , 0.667490 , 0.024496 ,    Not run , 0.024161 ,      0.063286 ,        Not run
Lcals_FIRST_DIFF          , 0.763172 ,   0.763462 , 0.764697 , 0.052858 ,    Not run , 0.050354 ,      0.194852 ,        Not run
Lcals_FIRST_MIN           , 0.048736 ,   0.048133 , 0.048206 , 0.010189 ,    Not run , 0.012264 ,      0.022620 ,        Not run
Lcals_FIRST_SUM           , 0.811035 ,   0.811228 , 0.811956 , 0.052344 ,    Not run , 0.049843 ,      0.194565 ,        Not run
Lcals_GEN_LIN_RECUR       , 0.847569 ,   0.839644 , 0.847184 , 0.061674 ,    Not run , 0.058661 ,      0.130260 ,        Not run
Lcals_HYDRO_1D            , 0.825288 ,   0.822575 , 0.827838 , 0.040799 ,    Not run , 0.040467 ,      0.109050 ,        Not run
Lcals_HYDRO_2D            , 0.815702 ,   0.815800 , 0.814732 , 0.021379 ,    Not run , 0.021240 ,      0.050410 ,        Not run
Lcals_INT_PREDICT         , 1.229972 ,   1.224344 , 1.310128 , 0.049186 ,    Not run , 0.046480 ,      0.089565 ,        Not run
Lcals_PLANCKIAN           , 0.751486 ,   0.751522 , 0.744154 , 0.004363 ,    Not run , 0.003025 ,      0.008995 ,        Not run
Lcals_TRIDIAG_ELIM        , 1.125313 ,   1.145283 , 1.124725 , 0.051067 ,    Not run , 0.049040 ,      0.117310 ,        Not run
Stream_ADD                , 0.779205 ,   0.777472 , 0.780584 , 0.035717 ,   0.034986 , 0.035963 ,      0.110664 ,        Not run
Stream_COPY               , 0.610849 ,   0.614554 , 0.610611 , 0.047441 ,   0.044451 , 0.046318 ,      0.174031 ,        Not run
Stream_DOT                , 1.850948 ,   1.842329 , 1.844380 , 3.725290 ,    Not run , 0.135876 ,      0.377035 ,        Not run
Stream_MUL                , 0.582152 ,   0.585880 , 0.581760 , 0.048251 ,   0.044425 , 0.046010 ,      0.176825 ,        Not run
Stream_TRIAD              , 0.788753 ,   0.802968 , 0.788320 , 0.036286 ,   0.033500 , 0.034389 ,      0.112278 ,        Not run
