Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_HIP , Lambda_HIP , RAJA_HIP , Kokkos_Lambda , Kokkos_Functor
Apps_DEL_DOT_VEC_2D       , 0.798699 ,   0.810212 , 0.807680 , 0.007661 ,   0.006230 , 0.031924 ,       Not run ,        Not run
Apps_ENERGY               , 1.114340 ,   1.192324 , 1.201010 , 0.044258 ,    Not run , 0.043267 ,       Not run ,        Not run
Apps_FIR                  , 0.972939 ,   0.938663 , 0.938257 , 0.009342 ,    Not run , 0.009061 ,       Not run ,        Not run
Apps_HALOEXCHANGE         , 0.013958 ,   0.016550 , 0.014022 , 0.044051 ,    Not run , 0.040308 ,       Not run ,        Not run
Apps_LTIMES               , 0.871770 ,   0.871384 , 0.872762 , 0.016292 ,   0.015262 , 0.017525 ,       Not run ,        Not run
Apps_LTIMES_NOVIEW        , 0.871804 ,   0.874355 , 0.873458 , 0.016229 ,   0.015289 , 0.017615 ,       Not run ,        Not run
Apps_PRESSURE             , 1.362666 ,   1.367774 , 1.364865 , 0.055115 ,    Not run , 0.055491 ,       Not run ,        Not run
Apps_VOL3D                , 1.160814 ,   1.160836 , 1.171870 , 0.009189 ,    Not run , 0.007768 ,       Not run ,        Not run
Basic_DAXPY               , 0.172987 ,   0.173259 , 0.173061 , 0.017279 ,   0.017353 , 0.018407 ,      0.052454 ,        Not run
Basic_IF_QUAD             , 1.725113 ,   1.700945 , 1.710796 , 0.013411 ,   0.012282 , 0.012738 ,      0.026432 ,        Not run
Basic_INIT3               , 0.746730 ,   0.751335 , 0.760587 , 0.032101 ,   0.030420 , 0.031873 ,      0.066036 ,        Not run
Basic_INIT_VIEW1D         , 1.504609 ,   1.514776 , 1.422820 , 0.039199 ,   0.033465 , 0.038380 ,      0.230485 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 1.501892 ,   1.503441 , 1.409919 , 0.034551 ,   0.033310 , 0.038503 ,      0.229375 ,        Not run
Basic_MULADDSUB           , 0.522007 ,   0.525312 , 0.534228 , 0.024361 ,   0.022255 , 0.023529 ,      0.047821 ,        Not run
Basic_NESTED_INIT         , 0.604806 ,   0.604522 , 0.608979 , 0.016191 ,   0.015717 , 0.016044 ,      0.111028 ,        Not run
Basic_PI_ATOMIC           , 0.075125 ,   0.075087 , 0.165502 , 712.549672 , 694.229543 , 698.540358 ,   1128.047382 ,        Not run
Basic_REDUCE3_INT         , 0.012644 ,   0.012817 , 0.011845 , 0.023061 ,    Not run , 0.010406 ,      0.011728 ,        Not run
Basic_TRAP_INT            , 0.206681 ,   0.206042 , 0.205730 , 0.094862 ,    Not run , 0.003246 ,      0.010668 ,        Not run
Lcals_DIFF_PREDICT        , 0.754313 ,   0.750043 , 0.753764 , 0.039983 ,    Not run , 0.038335 ,      0.072726 ,        Not run
Lcals_EOS                 , 0.674125 ,   0.674194 , 0.670453 , 0.023576 ,    Not run , 0.023747 ,      0.063576 ,        Not run
Lcals_FIRST_DIFF          , 0.775162 ,   0.775193 , 0.776452 , 0.052875 ,    Not run , 0.050561 ,      0.195536 ,        Not run
Lcals_FIRST_MIN           , 0.049279 ,   0.048846 , 0.050014 , 0.009663 ,    Not run , 0.011722 ,      0.022350 ,        Not run
Lcals_FIRST_SUM           , 0.819932 ,   0.816685 , 0.818532 , 0.053051 ,    Not run , 0.051141 ,      0.196474 ,        Not run
Lcals_GEN_LIN_RECUR       , 0.850801 ,   0.849129 , 0.853442 , 0.061213 ,    Not run , 0.058035 ,      0.127293 ,        Not run
Lcals_HYDRO_1D            , 0.811786 ,   0.811451 , 0.813382 , 0.033226 ,    Not run , 0.038900 ,      0.109388 ,        Not run
Lcals_HYDRO_2D            , 0.824395 ,   0.821760 , 0.820573 , 0.021306 ,    Not run , 0.021087 ,      0.049912 ,        Not run
Lcals_INT_PREDICT         , 1.203100 ,   1.212735 , 1.310765 , 0.048938 ,    Not run , 0.046574 ,      0.088875 ,        Not run
Lcals_PLANCKIAN           , 0.762736 ,   0.762377 , 0.758029 , 0.004381 ,    Not run , 0.003553 ,      0.008223 ,        Not run
Lcals_TRIDIAG_ELIM        , 1.116243 ,   1.111549 , 1.098450 , 0.048563 ,    Not run , 0.048595 ,      0.117676 ,        Not run
Stream_ADD                , 0.793269 ,   0.789380 , 0.792814 , 0.033325 ,   0.032824 , 0.034944 ,      0.111190 ,        Not run
Stream_COPY               , 0.522704 ,   0.520055 , 0.521563 , 0.045424 ,   0.039847 , 0.046534 ,      0.174738 ,        Not run
Stream_DOT                , 1.848659 ,   1.857799 , 1.839239 , 3.720053 ,    Not run , 0.108657 ,      0.379203 ,        Not run
Stream_MUL                , 0.558079 ,   0.558159 , 0.559532 , 0.043712 ,   0.039838 , 0.045510 ,      0.177181 ,        Not run
Stream_TRIAD              , 0.783473 ,   0.781990 , 0.781142 , 0.034366 ,   0.032242 , 0.034361 ,      0.113241 ,        Not run
