Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_HIP , Lambda_HIP , RAJA_HIP , Kokkos_Lambda , Kokkos_Functor
Algorithm_SORT            , 1.788966 ,    Not run , 1.844761 ,  Not run ,    Not run , 0.021440 ,      0.079640 ,        Not run
Algorithm_SORTPAIRS       , 1.876846 ,    Not run , 2.249514 ,  Not run ,    Not run , 0.028952 ,      0.000000 ,        Not run
Apps_DEL_DOT_VEC_2D       , 0.813339 ,   0.804702 , 0.809267 , 0.007869 ,   0.006301 , 0.032026 ,      0.079084 ,        Not run
Apps_ENERGY               , 1.134804 ,   1.207789 , 1.198621 , 0.045048 ,    Not run , 0.043216 ,      0.100759 ,        Not run
Apps_FIR                  , 0.964490 ,   0.955980 , 0.941704 , 0.009011 ,    Not run , 0.008800 ,      0.025780 ,        Not run
Apps_HALOEXCHANGE         , 0.013952 ,   0.013805 , 0.013890 , 0.062661 ,    Not run , 0.044740 ,      0.730937 ,        Not run
Apps_LTIMES               , 0.871653 ,   0.871085 , 0.874143 , 0.016503 ,   0.015386 , 0.017682 ,      0.054007 ,        Not run
Apps_LTIMES_NOVIEW        , 0.874034 ,   0.876084 , 0.873660 , 0.016402 ,   0.015379 , 0.017746 ,       Not run ,        Not run
Apps_PRESSURE             , 1.364954 ,   1.373907 , 1.369049 , 0.053963 ,    Not run , 0.053891 ,      0.156822 ,        Not run
Apps_VOL3D                , 1.193741 ,   1.196816 , 1.179175 , 0.009260 ,    Not run , 0.007897 ,      0.019941 ,        Not run
Basic_DAXPY               , 0.190762 ,   0.190545 , 0.192639 , 0.017942 ,   0.017262 , 0.018460 ,      0.056632 ,        Not run
Basic_IF_QUAD             , 1.714284 ,   1.674406 , 1.684252 , 0.013946 ,   0.012623 , 0.012644 ,      0.027029 ,        Not run
Basic_INIT3               , 0.775569 ,   0.775278 , 0.772183 , 0.032320 ,   0.031047 , 0.031053 ,      0.066741 ,        Not run
Basic_INIT_VIEW1D         , 1.125707 ,   1.499607 , 1.409030 , 0.039486 ,   0.034004 , 0.038795 ,      0.243304 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 1.500219 ,   1.499034 , 2.251643 , 0.035529 ,   0.033903 , 0.039067 ,      0.240184 ,        Not run
Basic_MULADDSUB           , 0.532942 ,   0.528501 , 0.532903 , 0.025150 ,   0.023414 , 0.023619 ,      0.049410 ,        Not run
Basic_NESTED_INIT         , 0.607222 ,   0.663318 , 0.607554 , 0.016679 ,   0.016096 , 0.015875 ,      0.113784 ,        Not run
Basic_PI_ATOMIC           , 0.074922 ,   0.074917 , 0.164699 , 834.767227 , 850.571184 , 906.006889 ,   1167.000749 ,        Not run
Basic_REDUCE3_INT         , 0.012539 ,   0.012548 , 0.011610 , 0.017943 ,    Not run , 0.011349 ,      0.011636 ,        Not run
Basic_TRAP_INT            , 0.206247 ,   0.205809 , 0.205816 , 0.093651 ,    Not run , 0.003912 ,      0.009496 ,        Not run
Lcals_DIFF_PREDICT        , 0.762088 ,   0.761934 , 0.761944 , 0.039475 ,    Not run , 0.038358 ,      0.082352 ,        Not run
Lcals_EOS                 , 0.666118 ,   0.668343 , 0.664539 , 0.024245 ,    Not run , 0.022334 ,      0.055682 ,        Not run
Lcals_FIRST_DIFF          , 0.729247 ,   0.730634 , 0.728860 , 0.051010 ,    Not run , 0.050763 ,      0.173966 ,        Not run
Lcals_FIRST_MIN           , 0.049485 ,   0.048042 , 0.048171 , 0.007636 ,    Not run , 0.006784 ,      0.019067 ,        Not run
Lcals_FIRST_SUM           , 0.763033 ,   0.764408 , 0.763845 , 0.050639 ,    Not run , 0.050665 ,      0.175503 ,        Not run
Lcals_GEN_LIN_RECUR       , 0.842293 ,   0.843664 , 0.840704 , 0.063347 ,    Not run , 0.059538 ,      0.118274 ,        Not run
Lcals_HYDRO_1D            , 0.807437 ,   0.808645 , 0.808813 , 0.040058 ,    Not run , 0.040358 ,      0.099062 ,        Not run
Lcals_HYDRO_2D            , 0.820843 ,   0.822108 , 0.824028 , 0.021671 ,    Not run , 0.021864 ,      0.047124 ,        Not run
Lcals_INT_PREDICT         , 1.229641 ,   1.230600 , 1.249296 , 0.048797 ,    Not run , 0.046589 ,      0.098594 ,        Not run
Lcals_PLANCKIAN           , 0.752060 ,   0.752287 , 0.744429 , 0.004621 ,    Not run , 0.003173 ,      0.008131 ,        Not run
Lcals_TRIDIAG_ELIM        , 1.143293 ,   1.128297 , 1.144339 , 0.048514 ,    Not run , 0.052500 ,      0.116239 ,        Not run
Stream_ADD                , 0.784774 ,   0.779907 , 0.785581 , 0.033270 ,   0.034125 , 0.035741 ,      0.111006 ,        Not run
Stream_COPY               , 0.651892 ,   0.653841 , 0.651823 , 0.043978 ,   0.042812 , 0.046127 ,      0.173578 ,        Not run
Stream_DOT                , 1.856294 ,   1.850065 , 1.859726 , 3.698450 ,    Not run , 0.132484 ,      0.370081 ,        Not run
Stream_MUL                , 0.890035 ,   0.890765 , 0.893976 , 0.046829 ,   0.043584 , 0.045663 ,      0.176143 ,        Not run
Stream_TRIAD              , 1.270647 ,   1.268606 , 1.269168 , 0.037810 ,   0.033243 , 0.036360 ,      0.113614 ,        Not run
