Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_HIP , Lambda_HIP , RAJA_HIP , Kokkos_Lambda , Kokkos_Functor
Apps_DEL_DOT_VEC_2D       , 0.805478 ,   0.812339 , 0.813837 , 0.007528 ,   0.006268 , 0.032042 ,       Not run ,        Not run
Apps_ENERGY               , 1.124948 ,   1.204841 , 1.215829 , 0.044307 ,    Not run , 0.042280 ,       Not run ,        Not run
Apps_FIR                  , 0.982395 ,   0.944919 , 0.949625 , 0.008706 ,    Not run , 0.008780 ,       Not run ,        Not run
Apps_HALOEXCHANGE         , 0.013933 ,   0.014824 , 0.014983 , 0.030583 ,    Not run , 0.039886 ,       Not run ,        Not run
Apps_LTIMES               , 0.877222 ,   0.877216 , 0.879190 , 0.016275 ,   0.015278 , 0.017470 ,       Not run ,        Not run
Apps_LTIMES_NOVIEW        , 0.877309 ,   0.879879 , 0.879355 , 0.016334 ,   0.015287 , 0.017586 ,       Not run ,        Not run
Apps_PRESSURE             , 1.360232 ,   1.357674 , 1.356194 , 0.054529 ,    Not run , 0.054136 ,       Not run ,        Not run
Apps_VOL3D                , 1.171003 ,   1.168787 , 1.174705 , 0.009290 ,    Not run , 0.007768 ,       Not run ,        Not run
Basic_DAXPY               , 0.183716 ,   0.183910 , 0.183672 , 0.017618 ,   0.017509 , 0.018564 ,      0.050651 ,        Not run
Basic_IF_QUAD             , 1.732995 ,   1.726284 , 1.726844 , 0.013260 ,   0.012591 , 0.012250 ,      0.025332 ,        Not run
Basic_INIT3               , 0.756648 ,   0.757402 , 0.766386 , 0.032329 ,   0.030687 , 0.031574 ,      0.063400 ,        Not run
Basic_INIT_VIEW1D         , 1.524822 ,   1.535101 , 1.441548 , 0.039222 ,   0.032574 , 0.037684 ,      0.232983 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 1.523210 ,   1.524539 , 1.430294 , 0.033515 ,   0.032279 , 0.037386 ,      0.232274 ,        Not run
Basic_MULADDSUB           , 0.538859 ,   0.536526 , 0.533782 , 0.024765 ,   0.022404 , 0.024152 ,      0.048132 ,        Not run
Basic_NESTED_INIT         , 0.614060 ,   0.614370 , 0.618048 , 0.016087 ,   0.015720 , 0.015915 ,      0.111000 ,        Not run
Basic_PI_ATOMIC           , 0.075996 ,   0.076102 , 0.167714 , 707.576357 , 671.431042 , 668.033203 ,   1107.798818 ,        Not run
Basic_REDUCE3_INT         , 0.012544 ,   0.012559 , 0.011595 , 0.026681 ,    Not run , 0.009447 ,      0.011922 ,        Not run
Basic_TRAP_INT            , 0.206047 ,   0.206047 , 0.205871 , 0.095615 ,    Not run , 0.004086 ,      0.010843 ,        Not run
Lcals_DIFF_PREDICT        , 0.761246 ,   0.757603 , 0.753511 , 0.040211 ,    Not run , 0.038540 ,      0.073997 ,        Not run
Lcals_EOS                 , 0.668179 ,   0.664473 , 0.658850 , 0.024578 ,    Not run , 0.023228 ,      0.064645 ,        Not run
Lcals_FIRST_DIFF          , 0.736376 ,   0.734373 , 0.735389 , 0.051925 ,    Not run , 0.051507 ,      0.198324 ,        Not run
Lcals_FIRST_MIN           , 0.049241 ,   0.048065 , 0.049040 , 0.010176 ,    Not run , 0.012037 ,      0.023382 ,        Not run
Lcals_FIRST_SUM           , 0.793867 ,   0.790213 , 0.791060 , 0.051933 ,    Not run , 0.050153 ,      0.199301 ,        Not run
Lcals_GEN_LIN_RECUR       , 0.840336 ,   0.843197 , 0.841156 , 0.062679 ,    Not run , 0.058750 ,      0.132629 ,        Not run
Lcals_HYDRO_1D            , 0.818025 ,   0.816674 , 0.818664 , 0.041148 ,    Not run , 0.039554 ,      0.111593 ,        Not run
Lcals_HYDRO_2D            , 0.817344 ,   0.816684 , 0.813407 , 0.021660 ,    Not run , 0.021116 ,      0.051226 ,        Not run
Lcals_INT_PREDICT         , 1.212358 ,   1.224774 , 1.301605 , 0.049697 ,    Not run , 0.047288 ,      0.091858 ,        Not run
Lcals_PLANCKIAN           , 0.754399 ,   0.752720 , 0.744987 , 0.004002 ,    Not run , 0.003095 ,      0.009027 ,        Not run
Lcals_TRIDIAG_ELIM        , 1.145154 ,   1.145947 , 1.145591 , 0.051118 ,    Not run , 0.051259 ,      0.124514 ,        Not run
Stream_ADD                , 0.790079 ,   0.791486 , 0.791981 , 0.035097 ,   0.034542 , 0.036188 ,      0.116055 ,        Not run
Stream_COPY               , 0.609708 ,   0.607186 , 0.608601 , 0.048457 ,   0.044414 , 0.048540 ,      0.180365 ,        Not run
Stream_DOT                , 1.838054 ,   1.835201 , 1.838263 , 3.719921 ,    Not run , 0.132649 ,      0.383981 ,        Not run
Stream_MUL                , 0.611152 ,   0.611235 , 0.612123 , 0.048445 ,   0.045169 , 0.047449 ,      0.190138 ,        Not run
Stream_TRIAD              , 0.783228 ,   0.782955 , 0.782511 , 0.036377 ,   0.033680 , 0.035892 ,      0.119063 ,        Not run
