Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_HIP , Lambda_HIP , RAJA_HIP , Kokkos_Lambda , Kokkos_Functor
Algorithm_SORT            , 1.753452 ,    Not run , 1.850004 ,  Not run ,    Not run , 0.021513 ,      0.060052 ,        Not run
Algorithm_SORTPAIRS       , 1.892528 ,    Not run , 2.280347 ,  Not run ,    Not run , 0.028714 ,      0.000000 ,        Not run
Apps_DEL_DOT_VEC_2D       , 0.836289 ,   0.832547 , 0.820596 , 0.007535 ,   0.006270 , 0.032136 ,      0.076626 ,        Not run
Apps_ENERGY               , 1.135165 ,   1.213495 , 1.198633 , 0.042902 ,    Not run , 0.043061 ,      0.091460 ,        Not run
Apps_FIR                  , 0.975264 ,   0.969503 , 0.944327 , 0.008777 ,    Not run , 0.009119 ,      0.023677 ,        Not run
Apps_HALOEXCHANGE         , 0.014125 ,   0.014109 , 0.014107 , 0.029840 ,    Not run , 0.040163 ,      0.625966 ,        Not run
Apps_LTIMES               , 0.878409 ,   0.878748 , 0.881159 , 0.016327 ,   0.015402 , 0.017621 ,      0.053615 ,        Not run
Apps_LTIMES_NOVIEW        , 0.880761 ,   0.880947 , 0.880518 , 0.016320 ,   0.015386 , 0.017692 ,       Not run ,        Not run
Apps_PRESSURE             , 1.360989 ,   1.358665 , 1.357401 , 0.053709 ,    Not run , 0.053472 ,      0.141144 ,        Not run
Apps_VOL3D                , 1.214078 ,   1.217896 , 1.194722 , 0.009035 ,    Not run , 0.007867 ,      0.018445 ,        Not run
Basic_DAXPY               , 0.203864 ,   0.203995 , 0.204168 , 0.017142 ,   0.017589 , 0.018338 ,      0.050111 ,        Not run
Basic_IF_QUAD             , 1.730829 ,   1.724760 , 1.733730 , 0.013388 ,   0.012426 , 0.012226 ,      0.024853 ,        Not run
Basic_INIT3               , 0.774656 ,   0.771715 , 0.770075 , 0.032170 ,   0.029703 , 0.031710 ,      0.060901 ,        Not run
Basic_INIT_VIEW1D         , 1.517030 ,   1.135973 , 1.426336 , 0.038009 ,   0.032324 , 0.039462 ,      0.209295 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 1.511968 ,   1.511837 , 2.267699 , 0.033079 ,   0.032137 , 0.039767 ,      0.212763 ,        Not run
Basic_MULADDSUB           , 0.532712 ,   0.533756 , 0.535811 , 0.023995 ,   0.022502 , 0.023564 ,      0.046263 ,        Not run
Basic_NESTED_INIT         , 0.613252 ,   0.612968 , 0.613539 , 0.016369 ,   0.015963 , 0.015949 ,      0.102348 ,        Not run
Basic_PI_ATOMIC           , 0.075897 ,   0.076179 , 0.167860 , 894.811314 , 897.575915 , 893.268513 ,   1107.589377 ,        Not run
Basic_REDUCE3_INT         , 0.012528 ,   0.012560 , 0.011619 , 0.021097 ,    Not run , 0.010854 ,      0.012846 ,        Not run
Basic_TRAP_INT            , 0.207488 ,   0.209767 , 0.209288 , 0.094565 ,    Not run , 0.003622 ,      0.010434 ,        Not run
Lcals_DIFF_PREDICT        , 0.758102 ,   0.763502 , 0.764863 , 0.040206 ,    Not run , 0.038297 ,      0.073513 ,        Not run
Lcals_EOS                 , 0.664408 ,   0.663816 , 0.663627 , 0.023665 ,    Not run , 0.023376 ,      0.061603 ,        Not run
Lcals_FIRST_DIFF          , 0.731481 ,   0.730635 , 0.730517 , 0.047902 ,    Not run , 0.051349 ,      0.191680 ,        Not run
Lcals_FIRST_MIN           , 0.048202 ,   0.048864 , 0.048116 , 0.009524 ,    Not run , 0.006687 ,      0.020944 ,        Not run
Lcals_FIRST_SUM           , 0.764187 ,   0.764567 , 0.763838 , 0.047401 ,    Not run , 0.051748 ,      0.193762 ,        Not run
Lcals_GEN_LIN_RECUR       , 0.851489 ,   0.847123 , 0.850592 , 0.061126 ,    Not run , 0.058976 ,      0.136025 ,        Not run
Lcals_HYDRO_1D            , 0.818730 ,   0.818268 , 0.819069 , 0.033724 ,    Not run , 0.041267 ,      0.108166 ,        Not run
Lcals_HYDRO_2D            , 0.813696 ,   0.815333 , 0.813706 , 0.021665 ,    Not run , 0.021478 ,      0.048828 ,        Not run
Lcals_INT_PREDICT         , 1.214718 ,   1.213851 , 1.332698 , 0.048829 ,    Not run , 0.046760 ,      0.088889 ,        Not run
Lcals_PLANCKIAN           , 0.764035 ,   0.762655 , 0.757203 , 0.003960 ,    Not run , 0.003047 ,      0.008271 ,        Not run
Lcals_TRIDIAG_ELIM        , 1.136038 ,   1.117131 , 1.137129 , 0.048888 ,    Not run , 0.051628 ,      0.117044 ,        Not run
Stream_ADD                , 0.777935 ,   0.777277 , 0.777227 , 0.032819 ,   0.035046 , 0.034770 ,      0.110125 ,        Not run
Stream_COPY               , 0.634148 ,   0.625020 , 0.634927 , 0.043748 ,   0.042093 , 0.045872 ,      0.175093 ,        Not run
Stream_DOT                , 1.892846 ,   1.871864 , 1.886547 , 3.718582 ,    Not run , 0.123241 ,      0.370371 ,        Not run
Stream_MUL                , 0.635385 ,   0.627174 , 0.633933 , 0.040886 ,   0.043074 , 0.044822 ,      0.178071 ,        Not run
Stream_TRIAD              , 0.772090 ,   0.811788 , 0.772439 , 0.034564 ,   0.032172 , 0.036319 ,      0.114540 ,        Not run
