Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_HIP , Lambda_HIP , RAJA_HIP , Kokkos_Lambda , Kokkos_Functor
Apps_DEL_DOT_VEC_2D       , 0.800007 ,   0.810565 , 0.810321 , 0.007661 ,   0.006240 , 0.031824 ,       Not run ,        Not run
Apps_ENERGY               , 1.123032 ,   1.195379 , 1.196779 , 0.043314 ,    Not run , 0.043134 ,       Not run ,        Not run
Apps_FIR                  , 0.951621 ,   0.946857 , 0.939611 , 0.009186 ,    Not run , 0.009095 ,       Not run ,        Not run
Apps_HALOEXCHANGE         , 0.019113 ,   0.013838 , 0.014179 , 0.031210 ,    Not run , 0.039593 ,       Not run ,        Not run
Apps_LTIMES               , 0.873074 ,   0.872839 , 0.874265 , 0.016939 ,   0.015289 , 0.017489 ,       Not run ,        Not run
Apps_LTIMES_NOVIEW        , 0.873009 ,   0.874958 , 0.873843 , 0.016365 ,   0.015295 , 0.017586 ,       Not run ,        Not run
Apps_PRESSURE             , 1.338991 ,   1.336699 , 1.343109 , 0.055492 ,    Not run , 0.055009 ,       Not run ,        Not run
Apps_VOL3D                , 1.157122 ,   1.161992 , 1.176540 , 0.009141 ,    Not run , 0.007761 ,       Not run ,        Not run
Basic_DAXPY               , 0.187193 ,   0.187355 , 0.187350 , 0.017371 ,   0.017644 , 0.018109 ,      0.037643 ,        Not run
Basic_IF_QUAD             , 1.708358 ,   1.714840 , 1.698820 , 0.013361 ,   0.012710 , 0.012352 ,      0.021001 ,        Not run
Basic_INIT3               , 0.785166 ,   0.784402 , 0.773488 , 0.032140 ,   0.030211 , 0.031050 ,      0.050647 ,        Not run
Basic_INIT_VIEW1D         , 1.124926 ,   1.124437 , 1.409207 , 0.038654 ,   0.032807 , 0.037832 ,      0.140288 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 1.499638 ,   1.499233 , 1.409615 , 0.033994 ,   0.032657 , 0.037649 ,      0.124146 ,        Not run
Basic_MULADDSUB           , 0.528625 ,   0.529714 , 0.539303 , 0.024938 ,   0.023001 , 0.024062 ,      0.034761 ,        Not run
Basic_NESTED_INIT         , 0.603560 ,   0.603809 , 0.606961 , 0.016049 ,   0.015677 , 0.015990 ,      0.073247 ,        Not run
Basic_PI_ATOMIC           , 0.074855 ,   0.074835 , 0.164803 , 884.748475 , 864.027501 , 868.130600 ,   1210.319656 ,        Not run
Basic_REDUCE3_INT         , 0.012911 ,   0.012861 , 0.011859 , 0.022592 ,    Not run , 0.011039 ,      0.009097 ,        Not run
Basic_TRAP_INT            , 0.210258 ,   0.209512 , 0.209595 , 0.094407 ,    Not run , 0.003850 ,      0.007352 ,        Not run
Lcals_DIFF_PREDICT        , 0.761739 ,   0.757951 , 0.757345 , 0.040629 ,    Not run , 0.038320 ,      0.074947 ,        Not run
Lcals_EOS                 , 0.727260 ,   0.673030 , 0.675494 , 0.023654 ,    Not run , 0.023587 ,      0.047820 ,        Not run
Lcals_FIRST_DIFF          , 0.770758 ,   0.770649 , 0.773638 , 0.052155 ,    Not run , 0.050253 ,      0.131785 ,        Not run
Lcals_FIRST_MIN           , 0.049642 ,   0.048712 , 0.049366 , 0.009984 ,    Not run , 0.011704 ,      0.015421 ,        Not run
Lcals_FIRST_SUM           , 0.808566 ,   0.807838 , 0.809108 , 0.051118 ,    Not run , 0.051162 ,      0.132860 ,        Not run
Lcals_GEN_LIN_RECUR       , 0.846369 ,   0.846312 , 0.847312 , 0.059404 ,    Not run , 0.058297 ,      0.097366 ,        Not run
Lcals_HYDRO_1D            , 0.819509 ,   0.817770 , 0.818219 , 0.032676 ,    Not run , 0.040027 ,      0.078575 ,        Not run
Lcals_HYDRO_2D            , 0.822616 ,   0.821868 , 0.824321 , 0.021535 ,    Not run , 0.021057 ,      0.040358 ,        Not run
Lcals_INT_PREDICT         , 1.284168 ,   1.214890 , 1.316188 , 0.049396 ,    Not run , 0.046417 ,      0.083312 ,        Not run
Lcals_PLANCKIAN           , 0.751979 ,   0.751770 , 0.744176 , 0.003912 ,    Not run , 0.003281 ,      0.006406 ,        Not run
Lcals_TRIDIAG_ELIM        , 1.147442 ,   1.125323 , 1.149566 , 0.050220 ,    Not run , 0.051006 ,      0.078598 ,        Not run
Stream_ADD                , 0.757270 ,   0.788594 , 0.755986 , 0.035079 ,   0.034345 , 0.034994 ,      0.070688 ,        Not run
Stream_COPY               , 0.663188 ,   0.713156 , 0.661587 , 0.046068 ,   0.044700 , 0.047448 ,      0.102251 ,        Not run
Stream_DOT                , 1.886479 ,   1.886733 , 1.882800 , 3.737196 ,    Not run , 0.122935 ,      0.239264 ,        Not run
Stream_MUL                , 0.663752 ,   0.728576 , 0.662524 , 0.043770 ,   0.043346 , 0.045027 ,      0.122504 ,        Not run
Stream_TRIAD              , 1.102245 ,   1.107109 , 1.099773 , 0.037457 ,   0.033032 , 0.035363 ,      0.083727 ,        Not run
