Speedup Report (T_ref/T_var): ref var = Base_Seq  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_HIP , Lambda_HIP , RAJA_HIP , Kokkos_Lambda , Kokkos_Functor
Apps_DEL_DOT_VEC_2D       ,    1.000 ,      1.000 ,    0.999 ,  109.284 ,    130.596 ,   25.412 ,       Not run ,        Not run
Apps_ENERGY               ,    1.000 ,      0.934 ,    0.925 ,   25.350 ,    Not run ,   26.276 ,       Not run ,        Not run
Apps_FIR                  ,    1.000 ,      1.038 ,    1.027 ,  103.274 ,    Not run ,  108.535 ,       Not run ,        Not run
Apps_HALOEXCHANGE         ,    1.000 ,      1.046 ,    1.039 ,    0.470 ,    Not run ,    0.360 ,       Not run ,        Not run
Apps_LTIMES               ,    1.000 ,      1.000 ,    0.996 ,   53.816 ,     57.062 ,   49.935 ,       Not run ,        Not run
Apps_LTIMES_NOVIEW        ,    1.000 ,      0.998 ,    0.998 ,   53.342 ,     57.208 ,   49.710 ,       Not run ,        Not run
Apps_PRESSURE             ,    1.000 ,      1.002 ,    0.999 ,   24.378 ,    Not run ,   24.839 ,       Not run ,        Not run
Apps_VOL3D                ,    1.000 ,      0.982 ,    0.969 ,  124.896 ,    Not run ,  150.214 ,       Not run ,        Not run
Basic_DAXPY               ,    1.000 ,      0.998 ,    0.999 ,    9.811 ,     11.068 ,   10.281 ,         3.610 ,        Not run
Basic_IF_QUAD             ,    1.000 ,      1.012 ,    1.007 ,  125.405 ,    139.314 ,  129.315 ,        66.218 ,        Not run
Basic_INIT3               ,    1.000 ,      0.999 ,    0.996 ,   23.428 ,     25.760 ,   24.103 ,        12.169 ,        Not run
Basic_INIT_VIEW1D         ,    1.000 ,      1.001 ,    1.066 ,   38.171 ,     44.376 ,   39.159 ,         6.287 ,        Not run
Basic_INIT_VIEW1D_OFFSET  ,    1.000 ,      1.000 ,    1.065 ,   54.097 ,     57.381 ,   40.110 ,         6.254 ,        Not run
Basic_MULADDSUB           ,    1.000 ,      0.997 ,    0.997 ,   21.208 ,     23.394 ,   22.592 ,        11.817 ,        Not run
Basic_NESTED_INIT         ,    1.000 ,      1.000 ,    0.993 ,   37.788 ,     38.366 ,   38.101 ,         5.792 ,        Not run
Basic_PI_ATOMIC           ,    1.000 ,      1.001 ,    0.456 ,    0.000 ,      0.000 ,    0.000 ,         0.000 ,        Not run
Basic_REDUCE3_INT         ,    1.000 ,      1.007 ,    1.061 ,    0.515 ,    Not run ,    1.349 ,         1.170 ,        Not run
Basic_TRAP_INT            ,    1.000 ,      1.000 ,    1.000 ,    2.176 ,    Not run ,   53.466 ,        22.623 ,        Not run
Lcals_DIFF_PREDICT        ,    1.000 ,      1.003 ,    0.994 ,   20.776 ,    Not run ,   21.854 ,        11.472 ,        Not run
Lcals_EOS                 ,    1.000 ,      1.011 ,    1.007 ,   26.292 ,    Not run ,   29.246 ,        10.601 ,        Not run
Lcals_FIRST_DIFF          ,    1.000 ,      1.003 ,    1.001 ,   14.986 ,    Not run ,   15.358 ,         4.001 ,        Not run
Lcals_FIRST_MIN           ,    1.000 ,      0.985 ,    0.999 ,    4.889 ,    Not run ,    3.850 ,         2.497 ,        Not run
Lcals_FIRST_SUM           ,    1.000 ,      1.000 ,    0.999 ,   14.589 ,    Not run ,   15.018 ,         3.929 ,        Not run
Lcals_GEN_LIN_RECUR       ,    1.000 ,      1.006 ,    1.001 ,   13.584 ,    Not run ,   14.481 ,         6.473 ,        Not run
Lcals_HYDRO_1D            ,    1.000 ,      0.994 ,    1.000 ,   20.271 ,    Not run ,   21.065 ,         7.570 ,        Not run
Lcals_HYDRO_2D            ,    1.000 ,      0.998 ,    0.994 ,   38.173 ,    Not run ,   38.505 ,        16.194 ,        Not run
Lcals_INT_PREDICT         ,    1.000 ,      0.993 ,    0.925 ,   24.334 ,    Not run ,   26.009 ,        13.608 ,        Not run
Lcals_PLANCKIAN           ,    1.000 ,      1.001 ,    1.010 ,  186.251 ,    Not run ,  235.737 ,        87.159 ,        Not run
Lcals_TRIDIAG_ELIM        ,    1.000 ,      0.999 ,    1.003 ,   23.006 ,    Not run ,   22.911 ,         9.778 ,        Not run
Stream_ADD                ,    1.000 ,      1.003 ,    1.004 ,   21.380 ,     22.479 ,   21.152 ,         6.880 ,        Not run
Stream_COPY               ,    1.000 ,      0.997 ,    0.999 ,   12.928 ,     13.666 ,   12.888 ,         3.563 ,        Not run
Stream_DOT                ,    1.000 ,      1.002 ,    0.995 ,    0.492 ,    Not run ,   13.739 ,         5.514 ,        Not run
Stream_MUL                ,    1.000 ,      0.994 ,    1.000 ,   13.259 ,     14.042 ,   12.874 ,         3.522 ,        Not run
Stream_TRIAD              ,    1.000 ,      1.030 ,    1.001 ,   22.114 ,     24.735 ,   22.371 ,         7.090 ,        Not run
