Mean Runtime Report (sec.)  , 
Kernel                    , Kokkos_Lambda
Algorithm_SORT            ,      0.086025
Algorithm_SORTPAIRS       ,      0.000000
Apps_DEL_DOT_VEC_2D       ,      5.586103
Apps_ENERGY               ,      0.061642
Apps_FIR                  ,      0.009552
Apps_HALOEXCHANGE         ,      0.253565
Apps_LTIMES               ,      0.022274
Apps_LTIMES_NOVIEW        ,       Not run
Apps_PRESSURE             ,      0.086212
Apps_VOL3D                ,      0.010923
Basic_DAXPY               ,      0.030128
Basic_IF_QUAD             ,      0.018382
Basic_INIT3               ,      0.041830
Basic_INIT_VIEW1D         ,      0.109448
Basic_INIT_VIEW1D_OFFSET  ,      0.108286
Basic_MULADDSUB           ,      0.029612
Basic_NESTED_INIT         ,      0.059713
Basic_PI_ATOMIC           ,      0.133002
Basic_REDUCE3_INT         ,      0.003187
Basic_TRAP_INT            ,      0.003015
Lcals_DIFF_PREDICT        ,      0.066005
Lcals_EOS                 ,      0.036150
Lcals_FIRST_DIFF          ,      0.101500
Lcals_FIRST_MIN           ,      0.008312
Lcals_FIRST_SUM           ,      0.104050
Lcals_GEN_LIN_RECUR       ,      0.074096
Lcals_HYDRO_1D            ,      0.060280
Lcals_HYDRO_2D            ,      0.031997
Lcals_INT_PREDICT         ,      0.055677
Lcals_PLANCKIAN           ,      0.004151
Lcals_TRIDIAG_ELIM        ,      0.071880
Stream_ADD                ,      0.060401
Stream_COPY               ,      0.091082
Stream_DOT                ,      0.154278
Stream_MUL                ,      0.090808
Stream_TRIAD              ,      0.060356
