Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_CUDA , Lambda_CUDA , RAJA_CUDA , Kokkos_Lambda , Kokkos_Functor
Apps_DEL_DOT_VEC_2D       , 1.285424 ,   1.287251 , 1.277418 ,  0.006787 ,    0.006838 ,  0.006767 ,       Not run ,        Not run
Apps_ENERGY               , 1.343172 ,   1.338983 , 1.341207 ,  0.037774 ,     Not run ,  0.037846 ,       Not run ,        Not run
Apps_FIR                  , 1.539678 ,   1.539671 , 1.419018 ,  0.004162 ,     Not run ,  0.004391 ,       Not run ,        Not run
Apps_HALOEXCHANGE         , 0.033000 ,   0.034869 , 0.038947 ,  0.040879 ,     Not run ,  0.040184 ,       Not run ,        Not run
Apps_LTIMES               , 1.712870 ,   1.712158 , 1.815918 ,  0.015429 ,    0.019860 ,  0.020312 ,       Not run ,        Not run
Apps_LTIMES_NOVIEW        , 1.708187 ,   1.709047 , 1.814691 ,  0.015439 ,    0.019867 ,  0.020278 ,       Not run ,        Not run
Apps_PRESSURE             , 1.578139 ,   1.575990 , 1.575030 ,  0.046940 ,     Not run ,  0.047186 ,       Not run ,        Not run
Apps_VOL3D                , 1.635121 ,   1.635483 , 1.650280 ,  0.006637 ,     Not run ,  0.005303 ,       Not run ,        Not run
Basic_DAXPY               , 0.278796 ,   0.290941 , 0.292698 ,  0.016397 ,    0.016403 ,  0.016419 ,      0.041375 ,        Not run
Basic_IF_QUAD             , 1.884744 ,   1.874891 , 1.895778 ,  0.012183 ,    0.013935 ,  0.014192 ,      0.022301 ,        Not run
Basic_INIT3               , 0.556139 ,   0.556139 , 0.556280 ,  0.027236 ,    0.027178 ,  0.027214 ,      0.053124 ,        Not run
Basic_INIT_VIEW1D         , 1.850001 ,   1.850103 , 1.850132 ,  0.030586 ,    0.030577 ,  0.030696 ,      0.185663 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 1.719263 ,   1.719167 , 3.611763 ,  0.029678 ,    0.029783 ,  0.029867 ,      0.182915 ,        Not run
Basic_MULADDSUB           , 0.413774 ,   0.413080 , 0.413028 ,  0.019008 ,    0.022017 ,  0.022275 ,      0.037223 ,        Not run
Basic_NESTED_INIT         , 0.967670 ,   1.022246 , 0.975783 ,  0.017373 ,    0.017461 ,  0.017495 ,      0.076059 ,        Not run
Basic_PI_ATOMIC           , 0.119420 ,   0.119422 , 0.300908 ,  0.105189 ,    0.105184 ,  0.105227 ,      0.124219 ,        Not run
Basic_REDUCE3_INT         , 0.019015 ,   0.019014 , 0.186091 ,  0.005083 ,     Not run ,  0.008467 ,      0.003784 ,        Not run
Basic_TRAP_INT            , 0.271708 ,   0.271690 , 0.271724 ,  0.002360 ,     Not run ,  0.001524 ,      0.003577 ,        Not run
Lcals_DIFF_PREDICT        , 0.809188 ,   0.808979 , 0.709826 ,  0.051657 ,     Not run ,  0.051405 ,      0.077898 ,        Not run
Lcals_EOS                 , 0.985631 ,   0.986748 , 0.986641 ,  0.021829 ,     Not run ,  0.021827 ,      0.047039 ,        Not run
Lcals_FIRST_DIFF          , 1.095927 ,   1.111218 , 1.105383 ,  0.047127 ,     Not run ,  0.047136 ,      0.148455 ,        Not run
Lcals_FIRST_MIN           , 0.077910 ,   0.081407 , 0.093957 ,  0.006295 ,     Not run ,  0.003561 ,      0.009601 ,        Not run
Lcals_FIRST_SUM           , 1.093986 ,   1.109752 , 1.108391 ,  0.047780 ,     Not run ,  0.050136 ,      0.153403 ,        Not run
Lcals_GEN_LIN_RECUR       , 1.264232 ,   1.266080 , 1.260954 ,  0.051604 ,     Not run ,  0.046302 ,      0.097487 ,        Not run
Lcals_HYDRO_1D            , 0.862884 ,   0.862885 , 0.862889 ,  0.032893 ,     Not run ,  0.032825 ,      0.082030 ,        Not run
Lcals_HYDRO_2D            , 1.397322 ,   1.397244 , 1.408542 ,  0.022356 ,     Not run ,  0.024152 ,      0.038856 ,        Not run
Lcals_INT_PREDICT         , 1.171055 ,   1.169772 , 1.173803 ,  0.044974 ,     Not run ,  0.045038 ,      0.064309 ,        Not run
Lcals_PLANCKIAN           , 1.341619 ,   1.341574 , 1.341580 ,  0.002663 ,     Not run ,  0.002644 ,      0.005230 ,        Not run
Lcals_TRIDIAG_ELIM        , 0.930657 ,   0.930648 , 0.930833 ,  0.043418 ,     Not run ,  0.043582 ,      0.093936 ,        Not run
Stream_ADD                , 0.638853 ,   0.641026 , 0.645647 ,  0.032571 ,    0.032570 ,  0.032605 ,      0.082114 ,        Not run
Stream_COPY               , 1.201219 ,   1.204274 , 0.860225 ,  0.042145 ,    0.042154 ,  0.042186 ,      0.133727 ,        Not run
Stream_DOT                , 3.292345 ,   3.291917 , 3.320870 ,  0.103522 ,     Not run ,  0.080002 ,      0.182221 ,        Not run
Stream_MUL                , 0.956507 ,   0.967651 , 0.969142 ,  0.042197 ,    0.042258 ,  0.042294 ,      0.133517 ,        Not run
Stream_TRIAD              , 0.642603 ,   0.642470 , 0.643143 ,  0.032727 ,    0.032686 ,  0.032723 ,      0.081817 ,        Not run
