Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_CUDA , Lambda_CUDA , RAJA_CUDA , Kokkos_Lambda , Kokkos_Functor
Algorithm_SORT            , 2.318463 ,    Not run , 2.437322 ,   Not run ,     Not run ,  0.021161 ,      0.098192 ,        Not run
Algorithm_SORTPAIRS       , 2.425801 ,    Not run , 2.615271 ,   Not run ,     Not run ,  0.023013 ,      0.000000 ,        Not run
Apps_DEL_DOT_VEC_2D       , 1.546281 ,   1.545823 , 1.541427 ,  0.006780 ,    0.006712 ,  0.006762 ,      0.075237 ,        Not run
Apps_ENERGY               , 1.592241 ,   1.593884 , 1.589308 ,  0.037749 ,     Not run ,  0.037631 ,      0.146432 ,        Not run
Apps_FIR                  , 1.855765 ,   1.878132 , 1.712771 ,  0.004155 ,     Not run ,  0.004342 ,      0.027251 ,        Not run
Apps_HALOEXCHANGE         , 0.031026 ,   0.032057 , 0.033452 ,  0.042403 ,     Not run ,  0.042000 ,      1.316092 ,        Not run
Apps_LTIMES               , 2.058448 ,   2.057943 , 2.200565 ,  0.013582 ,    0.015974 ,  0.016406 ,      0.027329 ,        Not run
Apps_LTIMES_NOVIEW        , 2.060106 ,   2.058689 , 2.173802 ,  0.013585 ,    0.015931 ,  0.016353 ,       Not run ,        Not run
Apps_PRESSURE             , 1.894499 ,   1.896973 , 1.893418 ,  0.046716 ,     Not run ,  0.046977 ,      0.239594 ,        Not run
Apps_VOL3D                , 1.972438 ,   1.972504 , 1.987502 ,  0.006460 ,     Not run ,  0.005352 ,      0.020975 ,        Not run
Basic_DAXPY               , 0.340727 ,   0.344919 , 0.345074 ,  0.016283 ,    0.016295 ,  0.016309 ,      0.084204 ,        Not run
Basic_IF_QUAD             , 2.228219 ,   2.277504 , 2.260072 ,  0.011741 ,    0.014087 ,  0.013956 ,      0.036028 ,        Not run
Basic_INIT3               , 0.609119 ,   0.609140 , 0.609098 ,  0.027321 ,    0.026978 ,  0.027296 ,      0.091198 ,        Not run
Basic_INIT_VIEW1D         , 2.230408 ,   2.230300 , 2.230598 ,  0.030453 ,    0.030449 ,  0.030625 ,      0.420095 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 2.072662 ,   2.072712 , 4.351823 ,  0.030415 ,    0.030534 ,  0.030693 ,      0.419084 ,        Not run
Basic_MULADDSUB           , 0.480822 ,   0.480422 , 0.480551 ,  0.018890 ,    0.023254 ,  0.023185 ,      0.064372 ,        Not run
Basic_NESTED_INIT         , 1.232547 ,   1.232576 , 1.166977 ,  0.012030 ,    0.012091 ,  0.013759 ,      0.168700 ,        Not run
Basic_PI_ATOMIC           , 0.143939 ,   0.143982 , 0.362716 ,  0.115179 ,    0.108268 ,  0.106027 ,      0.171693 ,        Not run
Basic_REDUCE3_INT         , 0.022919 ,   0.022922 , 0.218770 ,  0.002377 ,     Not run ,  0.002724 ,      0.012223 ,        Not run
Basic_TRAP_INT            , 0.327554 ,   0.327550 , 0.327565 ,  0.002609 ,     Not run ,  0.001604 ,      0.012112 ,        Not run
Lcals_DIFF_PREDICT        , 0.968640 ,   0.968091 , 0.844130 ,  0.051222 ,     Not run ,  0.051363 ,      0.085036 ,        Not run
Lcals_EOS                 , 1.185797 ,   1.187138 , 1.186910 ,  0.021820 ,     Not run ,  0.021834 ,      0.085706 ,        Not run
Lcals_FIRST_DIFF          , 1.304836 ,   1.316823 , 1.319774 ,  0.046231 ,     Not run ,  0.046229 ,      0.336454 ,        Not run
Lcals_FIRST_MIN           , 0.091357 ,   0.091369 , 0.115234 ,  0.007134 ,     Not run ,  0.003767 ,      0.026471 ,        Not run
Lcals_FIRST_SUM           , 1.302275 ,   1.315381 , 1.317120 ,  0.046206 ,     Not run ,  0.048618 ,      0.337723 ,        Not run
Lcals_GEN_LIN_RECUR       , 1.484441 ,   1.484766 , 1.484249 ,  0.051792 ,     Not run ,  0.046429 ,      0.172766 ,        Not run
Lcals_HYDRO_1D            , 1.035314 ,   1.034670 , 1.034713 ,  0.032594 ,     Not run ,  0.032600 ,      0.168981 ,        Not run
Lcals_HYDRO_2D            , 1.681949 ,   1.681538 , 1.682432 ,  0.022628 ,     Not run ,  0.022977 ,      0.061671 ,        Not run
Lcals_INT_PREDICT         , 1.368775 ,   1.368823 , 1.368653 ,  0.045001 ,     Not run ,  0.045008 ,      0.095761 ,        Not run
Lcals_PLANCKIAN           , 1.603823 ,   1.603805 , 1.603899 ,  0.002638 ,     Not run ,  0.002649 ,      0.009182 ,        Not run
Lcals_TRIDIAG_ELIM        , 1.031719 ,   1.029634 , 1.029833 ,  0.043285 ,     Not run ,  0.043579 ,      0.171421 ,        Not run
Stream_ADD                , 0.784717 ,   0.786456 , 0.786744 ,  0.032420 ,    0.032476 ,  0.032491 ,      0.169477 ,        Not run
Stream_COPY               , 1.449811 ,   1.455499 , 1.074851 ,  0.041292 ,    0.041308 ,  0.041317 ,      0.303862 ,        Not run
Stream_DOT                , 3.968451 ,   3.968524 , 4.026226 ,  0.113489 ,     Not run ,  0.084632 ,      0.517395 ,        Not run
Stream_MUL                , 1.129105 ,   1.132968 , 1.132962 ,  0.041357 ,    0.041451 ,  0.041516 ,      0.304041 ,        Not run
Stream_TRIAD              , 0.726862 ,   0.729601 , 0.730823 ,  0.032457 ,    0.032435 ,  0.032441 ,      0.169542 ,        Not run
