Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_CUDA , Lambda_CUDA , RAJA_CUDA , Kokkos_Lambda , Kokkos_Functor
Algorithm_SORT            , 1.908719 ,    Not run , 2.036206 ,   Not run ,     Not run ,  0.022466 ,      0.070370 ,        Not run
Algorithm_SORTPAIRS       , 2.036850 ,    Not run , 2.174334 ,   Not run ,     Not run ,  0.023249 ,      0.000000 ,        Not run
Apps_DEL_DOT_VEC_2D       , 1.284865 ,   1.282444 , 1.277064 ,  0.006817 ,    0.006840 ,  0.006792 ,      0.058742 ,        Not run
Apps_ENERGY               , 1.341573 ,   1.339579 , 1.340135 ,  0.037775 ,     Not run ,  0.037862 ,      0.082221 ,        Not run
Apps_FIR                  , 1.539547 ,   1.539493 , 1.420630 ,  0.004169 ,     Not run ,  0.004381 ,      0.013217 ,        Not run
Apps_HALOEXCHANGE         , 0.039671 ,   0.042298 , 0.041624 ,  0.033380 ,     Not run ,  0.032751 ,      0.411256 ,        Not run
Apps_LTIMES               , 1.708263 ,   1.709417 , 1.816025 ,  0.015449 ,    0.019881 ,  0.020320 ,      0.023372 ,        Not run
Apps_LTIMES_NOVIEW        , 1.711191 ,   1.707853 , 1.814222 ,  0.015445 ,    0.019883 ,  0.020283 ,       Not run ,        Not run
Apps_PRESSURE             , 1.579241 ,   1.579065 , 1.579850 ,  0.047089 ,     Not run ,  0.047141 ,      0.119164 ,        Not run
Apps_VOL3D                , 1.636991 ,   1.635746 , 1.648461 ,  0.006408 ,     Not run ,  0.005246 ,      0.014176 ,        Not run
Basic_DAXPY               , 0.286334 ,   0.298208 , 0.300386 ,  0.016383 ,    0.016414 ,  0.016405 ,      0.040978 ,        Not run
Basic_IF_QUAD             , 1.886840 ,   1.877121 , 1.890999 ,  0.012213 ,    0.014224 ,  0.014193 ,      0.022108 ,        Not run
Basic_INIT3               , 0.557586 ,   0.557661 , 0.558587 ,  0.026651 ,    0.026750 ,  0.026625 ,      0.052230 ,        Not run
Basic_INIT_VIEW1D         , 1.851611 ,   1.850536 , 1.850793 ,  0.030630 ,    0.030615 ,  0.030328 ,      0.182836 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 1.719721 ,   1.719747 , 3.612700 ,  0.029909 ,    0.029992 ,  0.030041 ,      0.180164 ,        Not run
Basic_MULADDSUB           , 0.416318 ,   0.415506 , 0.415504 ,  0.018626 ,    0.023255 ,  0.023139 ,      0.036708 ,        Not run
Basic_NESTED_INIT         , 0.968304 ,   1.024927 , 0.976979 ,  0.017367 ,    0.017469 ,  0.017480 ,      0.075066 ,        Not run
Basic_PI_ATOMIC           , 0.119423 ,   0.119457 , 0.300874 ,  0.105234 ,    0.105209 ,  0.105286 ,      0.124029 ,        Not run
Basic_REDUCE3_INT         , 0.019015 ,   0.019013 , 0.186467 ,  0.004784 ,     Not run ,  0.007548 ,      0.003830 ,        Not run
Basic_TRAP_INT            , 0.271738 ,   0.271751 , 0.272661 ,  0.002327 ,     Not run ,  0.001464 ,      0.003587 ,        Not run
Lcals_DIFF_PREDICT        , 0.809762 ,   0.809490 , 0.709366 ,  0.052098 ,     Not run ,  0.051412 ,      0.070654 ,        Not run
Lcals_EOS                 , 0.983457 ,   0.984806 , 0.984763 ,  0.021813 ,     Not run ,  0.021798 ,      0.046569 ,        Not run
Lcals_FIRST_DIFF          , 1.108006 ,   1.131127 , 1.134130 ,  0.047128 ,     Not run ,  0.047093 ,      0.147347 ,        Not run
Lcals_FIRST_MIN           , 0.075870 ,   0.079654 , 0.095745 ,  0.006207 ,     Not run ,  0.003495 ,      0.009650 ,        Not run
Lcals_FIRST_SUM           , 1.112992 ,   1.127000 , 1.127801 ,  0.047812 ,     Not run ,  0.050103 ,      0.152784 ,        Not run
Lcals_GEN_LIN_RECUR       , 1.249827 ,   1.249628 , 1.249634 ,  0.051495 ,     Not run ,  0.046098 ,      0.096418 ,        Not run
Lcals_HYDRO_1D            , 0.862080 ,   0.861519 , 0.861491 ,  0.032740 ,     Not run ,  0.032714 ,      0.081563 ,        Not run
Lcals_HYDRO_2D            , 1.399222 ,   1.398315 , 1.411962 ,  0.022107 ,     Not run ,  0.023828 ,      0.037997 ,        Not run
Lcals_INT_PREDICT         , 1.171003 ,   1.170949 , 1.170175 ,  0.045110 ,     Not run ,  0.045032 ,      0.064219 ,        Not run
Lcals_PLANCKIAN           , 1.331923 ,   1.331653 , 1.331649 ,  0.002651 ,     Not run ,  0.002638 ,      0.005207 ,        Not run
Lcals_TRIDIAG_ELIM        , 0.933630 ,   0.933813 , 0.934013 ,  0.043233 ,     Not run ,  0.043557 ,      0.092978 ,        Not run
Stream_ADD                , 0.654016 ,   0.655586 , 0.654325 ,  0.032750 ,    0.032797 ,  0.032763 ,      0.081260 ,        Not run
Stream_COPY               , 1.201239 ,   1.201413 , 0.798566 ,  0.041763 ,    0.041781 ,  0.041736 ,      0.133045 ,        Not run
Stream_DOT                , 3.292095 ,   3.291234 , 3.325115 ,  0.100928 ,     Not run ,  0.078447 ,      0.182067 ,        Not run
Stream_MUL                , 0.942273 ,   0.963741 , 0.968839 ,  0.041791 ,    0.041865 ,  0.041835 ,      0.132581 ,        Not run
Stream_TRIAD              , 0.640014 ,   0.642367 , 0.643866 ,  0.032532 ,    0.032542 ,  0.032506 ,      0.081321 ,        Not run
