Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_CUDA , Lambda_CUDA , RAJA_CUDA , Kokkos_Lambda , Kokkos_Functor
Algorithm_SORT            , 1.908279 ,    Not run , 2.037368 ,   Not run ,     Not run ,  0.022353 ,      0.071205 ,        Not run
Algorithm_SORTPAIRS       , 2.035955 ,    Not run , 2.176391 ,   Not run ,     Not run ,  0.023091 ,      0.000000 ,        Not run
Apps_DEL_DOT_VEC_2D       , 1.281335 ,   1.280709 , 1.277091 ,  0.006927 ,    0.006754 ,  0.006898 ,      0.058866 ,        Not run
Apps_ENERGY               , 1.339550 ,   1.339804 , 1.342215 ,  0.037649 ,     Not run ,  0.037757 ,      0.082451 ,        Not run
Apps_FIR                  , 1.539244 ,   1.539351 , 1.420151 ,  0.004128 ,     Not run ,  0.004343 ,      0.013179 ,        Not run
Apps_HALOEXCHANGE         , 0.024431 ,   0.024594 , 0.025637 ,  0.036263 ,     Not run ,  0.036151 ,      0.418550 ,        Not run
Apps_LTIMES               , 1.709032 ,   1.709950 , 1.814707 ,  0.015428 ,    0.019861 ,  0.020303 ,      0.023334 ,        Not run
Apps_LTIMES_NOVIEW        , 1.712477 ,   1.708624 , 1.814346 ,  0.015428 ,    0.019858 ,  0.020270 ,       Not run ,        Not run
Apps_PRESSURE             , 1.582062 ,   1.580235 , 1.584024 ,  0.046797 ,     Not run ,  0.047024 ,      0.118156 ,        Not run
Apps_VOL3D                , 1.635692 ,   1.635770 , 1.648363 ,  0.006410 ,     Not run ,  0.005545 ,      0.014529 ,        Not run
Basic_DAXPY               , 0.287341 ,   0.297594 , 0.300988 ,  0.016325 ,    0.016330 ,  0.016355 ,      0.040917 ,        Not run
Basic_IF_QUAD             , 1.885671 ,   1.877283 , 1.894239 ,  0.011762 ,    0.013848 ,  0.013911 ,      0.022047 ,        Not run
Basic_INIT3               , 0.577088 ,   0.576931 , 0.577075 ,  0.027165 ,    0.027148 ,  0.027157 ,      0.052780 ,        Not run
Basic_INIT_VIEW1D         , 1.850128 ,   1.850190 , 1.850193 ,  0.030419 ,    0.030416 ,  0.030580 ,      0.186909 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 1.719381 ,   1.719213 , 3.613032 ,  0.029820 ,    0.029912 ,  0.030060 ,      0.183902 ,        Not run
Basic_MULADDSUB           , 0.422773 ,   0.422111 , 0.422197 ,  0.018962 ,    0.023050 ,  0.023093 ,      0.037075 ,        Not run
Basic_NESTED_INIT         , 0.967873 ,   1.022488 , 0.976307 ,  0.017337 ,    0.017433 ,  0.017428 ,      0.075315 ,        Not run
Basic_PI_ATOMIC           , 0.119424 ,   0.119480 , 0.300858 ,  0.105214 ,    0.105199 ,  0.105236 ,      0.124209 ,        Not run
Basic_REDUCE3_INT         , 0.019009 ,   0.019009 , 0.186336 ,  0.004860 ,     Not run ,  0.007503 ,      0.003822 ,        Not run
Basic_TRAP_INT            , 0.271686 ,   0.271678 , 0.271756 ,  0.002335 ,     Not run ,  0.001471 ,      0.003598 ,        Not run
Lcals_DIFF_PREDICT        , 0.810917 ,   0.810956 , 0.711364 ,  0.051783 ,     Not run ,  0.051913 ,      0.070482 ,        Not run
Lcals_EOS                 , 0.983334 ,   0.984611 , 0.984603 ,  0.021739 ,     Not run ,  0.021758 ,      0.046793 ,        Not run
Lcals_FIRST_DIFF          , 1.139198 ,   1.163412 , 1.166942 ,  0.046229 ,     Not run ,  0.046239 ,      0.147666 ,        Not run
Lcals_FIRST_MIN           , 0.075797 ,   0.076241 , 0.093961 ,  0.006328 ,     Not run ,  0.003584 ,      0.009655 ,        Not run
Lcals_FIRST_SUM           , 1.152675 ,   1.169670 , 1.172401 ,  0.046914 ,     Not run ,  0.049221 ,      0.153799 ,        Not run
Lcals_GEN_LIN_RECUR       , 1.258543 ,   1.258545 , 1.258683 ,  0.051429 ,     Not run ,  0.046365 ,      0.096767 ,        Not run
Lcals_HYDRO_1D            , 0.864173 ,   0.863577 , 0.863652 ,  0.032575 ,     Not run ,  0.032591 ,      0.081839 ,        Not run
Lcals_HYDRO_2D            , 1.409272 ,   1.408017 , 1.420235 ,  0.021779 ,     Not run ,  0.023756 ,      0.038022 ,        Not run
Lcals_INT_PREDICT         , 1.181646 ,   1.181786 , 1.181968 ,  0.045117 ,     Not run ,  0.045261 ,      0.064429 ,        Not run
Lcals_PLANCKIAN           , 1.341777 ,   1.341639 , 1.341759 ,  0.002628 ,     Not run ,  0.002627 ,      0.005228 ,        Not run
Lcals_TRIDIAG_ELIM        , 0.960658 ,   0.960381 , 0.960579 ,  0.043275 ,     Not run ,  0.043571 ,      0.093792 ,        Not run
Stream_ADD                , 0.672681 ,   0.670454 , 0.670501 ,  0.032410 ,    0.032444 ,  0.032470 ,      0.081536 ,        Not run
Stream_COPY               , 1.203200 ,   1.205284 , 0.884603 ,  0.041318 ,    0.041304 ,  0.041317 ,      0.133433 ,        Not run
Stream_DOT                , 3.292110 ,   3.291596 , 3.324765 ,  0.101057 ,     Not run ,  0.079608 ,      0.182212 ,        Not run
Stream_MUL                , 0.958395 ,   0.978319 , 0.979853 ,  0.041320 ,    0.041401 ,  0.041419 ,      0.133795 ,        Not run
Stream_TRIAD              , 0.660086 ,   0.661156 , 0.660958 ,  0.032417 ,    0.032420 ,  0.032418 ,      0.081724 ,        Not run
