Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_CUDA , Lambda_CUDA , RAJA_CUDA , RAJA_WORKGROUP_CUDA , Kokkos_Lambda , Kokkos_Functor
Basic_MULADDSUB           , 0.389738 ,   0.389750 , 0.390020 ,  0.015971 ,    0.017073 ,  0.017104 ,             Not run ,      0.193064 ,        Not run
Basic_NESTED_INIT         , 1.187132 ,   1.190164 , 1.190046 ,  0.011501 ,    0.011513 ,  0.011499 ,             Not run ,      0.040535 ,        Not run
Basic_REDUCE3_INT         , 0.038034 ,   0.038015 , 0.372832 ,  0.010094 ,     Not run ,  0.011263 ,             Not run ,      0.007514 ,        Not run
Basic_TRAP_INT            , 1.086765 ,   1.086730 , 1.086797 ,  0.059469 ,     Not run ,  0.034879 ,             Not run ,      0.129953 ,        Not run
Lcals_DIFF_PREDICT        , 0.778686 ,   0.778959 , 0.665508 ,  0.061151 ,     Not run ,  0.061180 ,             Not run ,      0.179663 ,        Not run
Lcals_EOS                 , 0.979584 ,   0.979856 , 0.980931 ,  0.023087 ,     Not run ,  0.023306 ,             Not run ,      0.271522 ,        Not run
Lcals_FIRST_DIFF          , 0.847269 ,   0.848820 , 0.848011 ,  0.071880 ,     Not run ,  0.071956 ,             Not run ,      0.842303 ,        Not run
Lcals_FIRST_MIN           , 0.077481 ,   0.083317 , 0.095418 ,  0.006177 ,     Not run ,  0.003535 ,             Not run ,      0.009599 ,        Not run
Lcals_FIRST_SUM           , 0.844566 ,   0.844431 , 0.848040 ,  0.072196 ,     Not run ,  0.071701 ,             Not run ,      0.840861 ,        Not run
Lcals_GEN_LIN_RECUR       , 1.198883 ,   1.198424 , 1.199391 ,  0.045702 ,     Not run ,  0.045349 ,             Not run ,      0.544802 ,        Not run
Lcals_HYDRO_1D            , 1.063304 ,   1.064534 , 1.065784 ,  0.056915 ,     Not run ,  0.056870 ,             Not run ,      0.672008 ,        Not run
Lcals_HYDRO_2D            , 2.821425 ,   2.817476 , 2.838932 ,  0.044847 ,     Not run ,  0.049061 ,             Not run ,      0.076517 ,        Not run
Lcals_INT_PREDICT         , 1.073249 ,   1.073269 , 1.073543 ,  0.059386 ,     Not run ,  0.060367 ,             Not run ,      0.248386 ,        Not run
Lcals_PLANCKIAN           , 1.227069 ,   1.227059 , 1.227027 ,  0.002384 ,     Not run ,  0.002322 ,             Not run ,      0.026009 ,        Not run
Lcals_TRIDIAG_ELIM        , 0.696134 ,   0.696031 , 0.696457 ,  0.030237 ,     Not run ,  0.031026 ,             Not run ,      0.289188 ,        Not run
Stream_ADD                , 0.706325 ,   0.705734 , 0.705885 ,  0.032540 ,    0.032595 ,  0.032609 ,             Not run ,      0.081599 ,        Not run
Stream_COPY               , 1.207667 ,   1.222206 , 0.998935 ,  0.042100 ,    0.042077 ,  0.042117 ,             Not run ,      0.133150 ,        Not run
Stream_DOT                , 3.292739 ,   3.291789 , 3.304310 ,  0.102466 ,     Not run ,  0.080576 ,             Not run ,      0.180358 ,        Not run
Stream_MUL                , 0.967389 ,   0.974929 , 0.975506 ,  0.042081 ,    0.042157 ,  0.042212 ,             Not run ,      0.132032 ,        Not run
Stream_TRIAD              , 0.657808 ,   0.657970 , 0.658051 ,  0.032688 ,    0.032732 ,  0.032694 ,             Not run ,      0.081923 ,        Not run
