Speedup Report (T_ref/T_var): ref var = Base_Seq  ,  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_CUDA , Lambda_CUDA , RAJA_CUDA , RAJA_WORKGROUP_CUDA , Kokkos_Lambda , Kokkos_Functor
Apps_DEL_DOT_VEC_2D       ,    1.000 ,      1.000 ,    1.001 ,   151.821 ,     156.917 ,   148.349 ,             Not run ,       Not run ,        Not run
Apps_ENERGY               ,    1.000 ,      1.002 ,    1.068 ,    33.059 ,     Not run ,    32.718 ,             Not run ,       Not run ,        Not run
Apps_FIR                  ,    1.000 ,      1.001 ,    1.089 ,   178.067 ,     Not run ,   157.520 ,             Not run ,       Not run ,        Not run
Apps_HALOEXCHANGE         ,    1.000 ,      1.159 ,    0.991 ,     1.018 ,     Not run ,     1.019 ,               9.833 ,       Not run ,        Not run
Apps_LTIMES               ,    1.000 ,      0.999 ,    0.941 ,   113.270 ,      88.075 ,    86.123 ,             Not run ,       Not run ,        Not run
Apps_LTIMES_NOVIEW        ,    1.000 ,      1.000 ,    0.941 ,   113.355 ,      88.062 ,    86.287 ,             Not run ,       Not run ,        Not run
Apps_PRESSURE             ,    1.000 ,      1.078 ,    1.078 ,    25.554 ,     Not run ,    24.279 ,             Not run ,       Not run ,        Not run
Apps_VOL3D                ,    1.000 ,      0.999 ,    0.994 ,   190.307 ,     Not run ,   227.256 ,             Not run ,       Not run ,        Not run
Basic_ATOMIC_PI           ,    1.000 ,      1.002 ,    0.398 ,     0.184 ,       0.184 ,     0.181 ,             Not run ,         0.017 ,        Not run
Basic_DAXPY               ,    1.000 ,      1.000 ,    1.006 ,    11.308 ,      11.444 ,    11.312 ,             Not run ,         0.976 ,        Not run
Basic_IF_QUAD             ,    1.000 ,      0.997 ,    0.996 ,   185.883 ,     172.186 ,   173.159 ,             Not run ,        18.608 ,        Not run
Basic_INIT3               ,    1.000 ,      0.999 ,    0.997 ,    17.342 ,      17.405 ,    17.356 ,             Not run ,         1.441 ,        Not run
Basic_INIT_VIEW1D         ,    1.000 ,      1.000 ,    1.000 ,    64.165 ,      64.102 ,    64.014 ,             Not run ,         6.081 ,        Not run
Basic_INIT_VIEW1D_OFFSET  ,    1.000 ,      1.000 ,    0.476 ,    59.719 ,      59.563 ,    59.429 ,             Not run ,         5.667 ,        Not run
Basic_MULADDSUB           ,    1.000 ,      1.000 ,    1.000 ,    24.278 ,      22.518 ,    22.510 ,             Not run ,         2.012 ,        Not run
Basic_NESTED_INIT         ,    1.000 ,      0.999 ,    0.999 ,   103.364 ,     103.343 ,   103.434 ,             Not run ,        29.373 ,        Not run
Basic_REDUCE3_INT         ,    1.000 ,      1.001 ,    0.102 ,     3.752 ,     Not run ,     3.387 ,             Not run ,         5.048 ,        Not run
Basic_TRAP_INT            ,    1.000 ,      1.000 ,    1.000 ,    18.269 ,     Not run ,    31.149 ,             Not run ,         8.317 ,        Not run
Lcals_DIFF_PREDICT        ,    1.000 ,      1.000 ,    1.171 ,    12.727 ,     Not run ,    12.719 ,             Not run ,         4.324 ,        Not run
Lcals_EOS                 ,    1.000 ,      1.000 ,    0.999 ,    39.991 ,     Not run ,    39.919 ,             Not run ,         3.494 ,        Not run
Lcals_FIRST_DIFF          ,    1.000 ,      0.999 ,    0.996 ,    11.658 ,     Not run ,    11.564 ,             Not run ,         0.998 ,        Not run
Lcals_FIRST_MIN           ,    1.000 ,      0.854 ,    0.800 ,    12.267 ,     Not run ,    20.926 ,             Not run ,         7.887 ,        Not run
Lcals_FIRST_SUM           ,    1.000 ,      1.000 ,    0.996 ,    11.626 ,     Not run ,    11.725 ,             Not run ,         0.997 ,        Not run
Lcals_GEN_LIN_RECUR       ,    1.000 ,      1.000 ,    1.000 ,    26.447 ,     Not run ,    26.573 ,             Not run ,         2.224 ,        Not run
Lcals_HYDRO_1D            ,    1.000 ,      0.963 ,    0.997 ,    15.253 ,     Not run ,    15.360 ,             Not run ,         1.507 ,        Not run
Lcals_HYDRO_2D            ,    1.000 ,      1.000 ,    0.991 ,    63.322 ,     Not run ,    58.260 ,             Not run ,        36.695 ,        Not run
Lcals_INT_PREDICT         ,    1.000 ,      0.993 ,    0.992 ,    18.755 ,     Not run ,    18.313 ,             Not run ,         4.350 ,        Not run
Lcals_PLANCKIAN           ,    1.000 ,      1.000 ,    1.000 ,   543.867 ,     Not run ,   557.824 ,             Not run ,        47.588 ,        Not run
Lcals_TRIDIAG_ELIM        ,    1.000 ,      1.001 ,    1.000 ,    22.003 ,     Not run ,    21.277 ,             Not run ,         2.436 ,        Not run
Stream_ADD                ,    1.000 ,      0.997 ,    0.997 ,    21.680 ,      21.676 ,    21.639 ,             Not run ,         8.638 ,        Not run
Stream_COPY               ,    1.000 ,      0.998 ,    1.283 ,    28.631 ,      28.616 ,    28.598 ,             Not run ,         9.090 ,        Not run
Stream_DOT                ,    1.000 ,      1.000 ,    0.997 ,    31.657 ,     Not run ,    39.220 ,             Not run ,        18.025 ,        Not run
Stream_MUL                ,    1.000 ,      0.981 ,    0.979 ,    22.421 ,      22.359 ,    22.350 ,             Not run ,         7.126 ,        Not run
Stream_TRIAD              ,    1.000 ,      1.002 ,    1.002 ,    20.245 ,      20.351 ,    20.253 ,             Not run ,         8.105 ,        Not run
