Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_CUDA , Lambda_CUDA , RAJA_CUDA , Kokkos_Lambda , Kokkos_Functor
Apps_DEL_DOT_VEC_2D       , 1.292106 ,   1.291890 , 1.279373 ,  0.006821 ,    0.006728 ,  0.006856 ,       Not run ,        Not run
Apps_ENERGY               , 1.340226 ,   1.344382 , 1.339745 ,  0.037750 ,     Not run ,  0.037792 ,       Not run ,        Not run
Apps_FIR                  , 1.540474 ,   1.539417 , 1.419807 ,  0.004147 ,     Not run ,  0.004338 ,       Not run ,        Not run
Apps_HALOEXCHANGE         , 0.038448 ,   0.035711 , 0.038159 ,  0.036924 ,     Not run ,  0.035578 ,       Not run ,        Not run
Apps_LTIMES               , 1.710569 ,   1.711243 , 1.816549 ,  0.015427 ,    0.019865 ,  0.020313 ,       Not run ,        Not run
Apps_LTIMES_NOVIEW        , 1.708301 ,   1.709158 , 1.815038 ,  0.015431 ,    0.019868 ,  0.020278 ,       Not run ,        Not run
Apps_PRESSURE             , 1.576360 ,   1.575172 , 1.574858 ,  0.046779 ,     Not run ,  0.046798 ,       Not run ,        Not run
Apps_VOL3D                , 1.640861 ,   1.640932 , 1.655599 ,  0.006936 ,     Not run ,  0.005455 ,       Not run ,        Not run
Basic_DAXPY               , 0.278772 ,   0.290920 , 0.291658 ,  0.016322 ,    0.016319 ,  0.016322 ,      0.040371 ,        Not run
Basic_IF_QUAD             , 1.891010 ,   1.874895 , 1.896588 ,  0.011644 ,    0.013895 ,  0.013789 ,      0.021781 ,        Not run
Basic_INIT3               , 0.556654 ,   0.556719 , 0.556842 ,  0.026878 ,    0.026842 ,  0.026870 ,      0.051872 ,        Not run
Basic_INIT_VIEW1D         , 1.850196 ,   1.850211 , 1.850172 ,  0.030532 ,    0.030518 ,  0.030576 ,      0.183528 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 1.719192 ,   1.719208 , 3.611833 ,  0.029926 ,    0.030031 ,  0.030080 ,      0.181320 ,        Not run
Basic_MULADDSUB           , 0.414774 ,   0.415572 , 0.414071 ,  0.018754 ,    0.023462 ,  0.023166 ,      0.036488 ,        Not run
Basic_NESTED_INIT         , 0.967690 ,   1.022295 , 0.975547 ,  0.017350 ,    0.017504 ,  0.017461 ,      0.074934 ,        Not run
Basic_PI_ATOMIC           , 0.119408 ,   0.119421 , 0.300870 ,  0.105126 ,    0.105102 ,  0.105157 ,      0.123544 ,        Not run
Basic_REDUCE3_INT         , 0.019024 ,   0.019006 , 0.186084 ,  0.004724 ,     Not run ,  0.008470 ,      0.003742 ,        Not run
Basic_TRAP_INT            , 0.271738 ,   0.271685 , 0.271703 ,  0.002284 ,     Not run ,  0.001466 ,      0.003515 ,        Not run
Lcals_DIFF_PREDICT        , 0.809100 ,   0.809036 , 0.708353 ,  0.051282 ,     Not run ,  0.051710 ,      0.076967 ,        Not run
Lcals_EOS                 , 0.983448 ,   0.984664 , 0.984539 ,  0.021798 ,     Not run ,  0.021804 ,      0.046565 ,        Not run
Lcals_FIRST_DIFF          , 1.080976 ,   1.108799 , 1.112402 ,  0.046352 ,     Not run ,  0.046306 ,      0.145807 ,        Not run
Lcals_FIRST_MIN           , 0.078242 ,   0.075798 , 0.095058 ,  0.006165 ,     Not run ,  0.003544 ,      0.009440 ,        Not run
Lcals_FIRST_SUM           , 1.092295 ,   1.109057 , 1.110640 ,  0.046366 ,     Not run ,  0.048564 ,      0.146721 ,        Not run
Lcals_GEN_LIN_RECUR       , 1.264409 ,   1.264687 , 1.260701 ,  0.051612 ,     Not run ,  0.046315 ,      0.095783 ,        Not run
Lcals_HYDRO_1D            , 0.861956 ,   0.862859 , 0.862794 ,  0.032602 ,     Not run ,  0.032539 ,      0.080652 ,        Not run
Lcals_HYDRO_2D            , 1.398220 ,   1.397477 , 1.409117 ,  0.022319 ,     Not run ,  0.024301 ,      0.038397 ,        Not run
Lcals_INT_PREDICT         , 1.166854 ,   1.166977 , 1.167035 ,  0.044749 ,     Not run ,  0.044965 ,      0.063872 ,        Not run
Lcals_PLANCKIAN           , 1.343350 ,   1.341622 , 1.341552 ,  0.002651 ,     Not run ,  0.002635 ,      0.005205 ,        Not run
Lcals_TRIDIAG_ELIM        , 0.937320 ,   0.936940 , 0.937321 ,  0.043344 ,     Not run ,  0.043677 ,      0.092413 ,        Not run
Stream_ADD                , 0.637674 ,   0.638849 , 0.640047 ,  0.032436 ,    0.032486 ,  0.032488 ,      0.080777 ,        Not run
Stream_COPY               , 1.206190 ,   1.208533 , 0.949197 ,  0.041471 ,    0.041428 ,  0.041395 ,      0.131601 ,        Not run
Stream_DOT                , 3.292391 ,   3.291241 , 3.321598 ,  0.100754 ,     Not run ,  0.079134 ,      0.179556 ,        Not run
Stream_MUL                , 0.947957 ,   0.964501 , 0.966896 ,  0.041420 ,    0.041474 ,  0.041508 ,      0.131476 ,        Not run
Stream_TRIAD              , 0.641435 ,   0.642128 , 0.643070 ,  0.032503 ,    0.032432 ,  0.032492 ,      0.080733 ,        Not run
