Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_CUDA , Lambda_CUDA , RAJA_CUDA , Kokkos_Lambda , Kokkos_Functor
Apps_DEL_DOT_VEC_2D       , 1.281225 ,   1.281024 , 1.279434 ,  0.006775 ,    0.006803 ,  0.006798 ,       Not run ,        Not run
Apps_ENERGY               , 1.340683 ,   1.343251 , 1.339518 ,  0.037743 ,     Not run ,  0.037733 ,       Not run ,        Not run
Apps_FIR                  , 1.540237 ,   1.539306 , 1.417763 ,  0.004140 ,     Not run ,  0.004351 ,       Not run ,        Not run
Apps_HALOEXCHANGE         , 0.037852 ,   0.031174 , 0.032575 ,  0.035428 ,     Not run ,  0.034015 ,       Not run ,        Not run
Apps_LTIMES               , 1.707840 ,   1.710784 , 1.815791 ,  0.015421 ,    0.019860 ,  0.020306 ,       Not run ,        Not run
Apps_LTIMES_NOVIEW        , 1.708787 ,   1.709840 , 1.814552 ,  0.015435 ,    0.019862 ,  0.020273 ,       Not run ,        Not run
Apps_PRESSURE             , 1.583962 ,   1.580852 , 1.579541 ,  0.046733 ,     Not run ,  0.047268 ,       Not run ,        Not run
Apps_VOL3D                , 1.635138 ,   1.635339 , 1.650266 ,  0.006397 ,     Not run ,  0.005408 ,       Not run ,        Not run
Basic_DAXPY               , 0.284258 ,   0.294081 , 0.297268 ,  0.016335 ,    0.016346 ,  0.016348 ,      0.040461 ,        Not run
Basic_IF_QUAD             , 1.885965 ,   1.875257 , 1.893077 ,  0.011642 ,    0.013794 ,  0.013756 ,      0.021716 ,        Not run
Basic_INIT3               , 0.556691 ,   0.556551 , 0.556720 ,  0.026995 ,    0.026674 ,  0.026963 ,      0.051754 ,        Not run
Basic_INIT_VIEW1D         , 1.851566 ,   1.850362 , 1.850506 ,  0.030438 ,    0.030441 ,  0.030491 ,      0.183712 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 1.719562 ,   1.719525 , 3.612378 ,  0.030421 ,    0.030533 ,  0.030596 ,      0.181816 ,        Not run
Basic_MULADDSUB           , 0.413802 ,   0.414916 , 0.413144 ,  0.018567 ,    0.022468 ,  0.022383 ,      0.036399 ,        Not run
Basic_NESTED_INIT         , 0.967846 ,   1.022594 , 0.975800 ,  0.017255 ,    0.017437 ,  0.017362 ,      0.074592 ,        Not run
Basic_PI_ATOMIC           , 0.119397 ,   0.119428 , 0.300869 ,  0.105099 ,    0.105066 ,  0.105124 ,      0.123520 ,        Not run
Basic_REDUCE3_INT         , 0.019014 ,   0.019014 , 0.186262 ,  0.004671 ,     Not run ,  0.008422 ,      0.003755 ,        Not run
Basic_TRAP_INT            , 0.271684 ,   0.271675 , 0.271690 ,  0.002248 ,     Not run ,  0.001466 ,      0.003504 ,        Not run
Lcals_DIFF_PREDICT        , 0.809270 ,   0.808603 , 0.709060 ,  0.051324 ,     Not run ,  0.051592 ,      0.076971 ,        Not run
Lcals_EOS                 , 0.986011 ,   0.986590 , 0.986615 ,  0.021771 ,     Not run ,  0.021833 ,      0.046348 ,        Not run
Lcals_FIRST_DIFF          , 1.088494 ,   1.112674 , 1.118000 ,  0.046262 ,     Not run ,  0.046233 ,      0.146447 ,        Not run
Lcals_FIRST_MIN           , 0.075890 ,   0.075886 , 0.096058 ,  0.006016 ,     Not run ,  0.003442 ,      0.009433 ,        Not run
Lcals_FIRST_SUM           , 1.097073 ,   1.113131 , 1.116153 ,  0.046258 ,     Not run ,  0.048498 ,      0.146218 ,        Not run
Lcals_GEN_LIN_RECUR       , 1.250515 ,   1.247787 , 1.247793 ,  0.051488 ,     Not run ,  0.046246 ,      0.095691 ,        Not run
Lcals_HYDRO_1D            , 0.861661 ,   0.862707 , 0.862874 ,  0.032579 ,     Not run ,  0.032472 ,      0.080434 ,        Not run
Lcals_HYDRO_2D            , 1.413936 ,   1.412438 , 1.423440 ,  0.022317 ,     Not run ,  0.024321 ,      0.038187 ,        Not run
Lcals_INT_PREDICT         , 1.167304 ,   1.167730 , 1.167954 ,  0.045030 ,     Not run ,  0.045067 ,      0.063886 ,        Not run
Lcals_PLANCKIAN           , 1.341314 ,   1.341437 , 1.341343 ,  0.002675 ,     Not run ,  0.002650 ,      0.005217 ,        Not run
Lcals_TRIDIAG_ELIM        , 0.941542 ,   0.941215 , 0.941193 ,  0.043218 ,     Not run ,  0.043276 ,      0.092533 ,        Not run
Stream_ADD                , 0.688100 ,   0.689700 , 0.690469 ,  0.032413 ,    0.032486 ,  0.032449 ,      0.080836 ,        Not run
Stream_COPY               , 1.200337 ,   1.201523 , 0.851295 ,  0.041298 ,    0.041320 ,  0.041297 ,      0.131858 ,        Not run
Stream_DOT                , 3.291846 ,   3.291023 , 3.322002 ,  0.098407 ,     Not run ,  0.079046 ,      0.179291 ,        Not run
Stream_MUL                , 0.956171 ,   0.964282 , 0.964569 ,  0.041367 ,    0.041442 ,  0.041465 ,      0.131351 ,        Not run
Stream_TRIAD              , 0.644834 ,   0.645576 , 0.646265 ,  0.032471 ,    0.032410 ,  0.032443 ,      0.080670 ,        Not run
