Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_CUDA , Lambda_CUDA , RAJA_CUDA , Kokkos_Lambda , Kokkos_Functor
Apps_DEL_DOT_VEC_2D       , 1.281451 ,   1.281314 , 1.280357 ,  0.006781 ,    0.006752 ,  0.006772 ,       Not run ,        Not run
Apps_ENERGY               , 1.351869 ,   1.351771 , 1.352218 ,  0.037841 ,     Not run ,  0.037799 ,       Not run ,        Not run
Apps_FIR                  , 1.539130 ,   1.539117 , 1.420415 ,  0.004181 ,     Not run ,  0.004337 ,       Not run ,        Not run
Apps_HALOEXCHANGE         , 0.024185 ,   0.026616 , 0.027653 ,  0.037232 ,     Not run ,  0.036733 ,       Not run ,        Not run
Apps_LTIMES               , 1.709455 ,   1.712280 , 1.815432 ,  0.015432 ,    0.019865 ,  0.020309 ,       Not run ,        Not run
Apps_LTIMES_NOVIEW        , 1.708088 ,   1.709524 , 1.815384 ,  0.015434 ,    0.019861 ,  0.020270 ,       Not run ,        Not run
Apps_PRESSURE             , 1.583023 ,   1.583045 , 1.583748 ,  0.047013 ,     Not run ,  0.047253 ,       Not run ,        Not run
Apps_VOL3D                , 1.635447 ,   1.635670 , 1.648636 ,  0.006409 ,     Not run ,  0.005341 ,       Not run ,        Not run
Basic_DAXPY               , 0.288814 ,   0.297616 , 0.300265 ,  0.016442 ,    0.016453 ,  0.016476 ,      0.041129 ,        Not run
Basic_IF_QUAD             , 1.888843 ,   1.876421 , 1.890298 ,  0.012090 ,    0.014206 ,  0.014158 ,      0.022255 ,        Not run
Basic_INIT3               , 0.578267 ,   0.578252 , 0.578373 ,  0.027081 ,    0.026980 ,  0.027071 ,      0.052716 ,        Not run
Basic_INIT_VIEW1D         , 1.850286 ,   1.850303 , 1.850367 ,  0.030166 ,    0.030127 ,  0.030109 ,      0.182783 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 1.719424 ,   1.719425 , 3.612216 ,  0.029668 ,    0.029765 ,  0.029943 ,      0.182305 ,        Not run
Basic_MULADDSUB           , 0.423616 ,   0.422887 , 0.422861 ,  0.018904 ,    0.022251 ,  0.022220 ,      0.037065 ,        Not run
Basic_NESTED_INIT         , 0.967788 ,   1.022458 , 0.975804 ,  0.017423 ,    0.017440 ,  0.017534 ,      0.076024 ,        Not run
Basic_PI_ATOMIC           , 0.119413 ,   0.119413 , 0.300880 ,  0.105204 ,    0.105196 ,  0.105248 ,      0.124172 ,        Not run
Basic_REDUCE3_INT         , 0.019007 ,   0.019005 , 0.186173 ,  0.005124 ,     Not run ,  0.008586 ,      0.003827 ,        Not run
Basic_TRAP_INT            , 0.271680 ,   0.271692 , 0.271714 ,  0.002426 ,     Not run ,  0.001522 ,      0.003612 ,        Not run
Lcals_DIFF_PREDICT        , 0.810819 ,   0.810851 , 0.711751 ,  0.051868 ,     Not run ,  0.051976 ,      0.078345 ,        Not run
Lcals_EOS                 , 0.986494 ,   0.987028 , 0.987031 ,  0.021862 ,     Not run ,  0.021846 ,      0.047074 ,        Not run
Lcals_FIRST_DIFF          , 1.100821 ,   1.121803 , 1.124912 ,  0.047198 ,     Not run ,  0.047202 ,      0.149433 ,        Not run
Lcals_FIRST_MIN           , 0.075898 ,   0.075870 , 0.094787 ,  0.006283 ,     Not run ,  0.003570 ,      0.009604 ,        Not run
Lcals_FIRST_SUM           , 1.109626 ,   1.120549 , 1.122977 ,  0.047878 ,     Not run ,  0.050164 ,      0.153903 ,        Not run
Lcals_GEN_LIN_RECUR       , 1.257958 ,   1.258027 , 1.258124 ,  0.051815 ,     Not run ,  0.046609 ,      0.097881 ,        Not run
Lcals_HYDRO_1D            , 0.863858 ,   0.864730 , 0.864771 ,  0.032799 ,     Not run ,  0.032826 ,      0.082025 ,        Not run
Lcals_HYDRO_2D            , 1.426723 ,   1.425675 , 1.436578 ,  0.022254 ,     Not run ,  0.024230 ,      0.038738 ,        Not run
Lcals_INT_PREDICT         , 1.185785 ,   1.185968 , 1.186018 ,  0.045047 ,     Not run ,  0.045067 ,      0.064385 ,        Not run
Lcals_PLANCKIAN           , 1.334788 ,   1.334821 , 1.334922 ,  0.002680 ,     Not run ,  0.002650 ,      0.005245 ,        Not run
Lcals_TRIDIAG_ELIM        , 0.965854 ,   0.965537 , 0.966099 ,  0.043489 ,     Not run ,  0.043646 ,      0.093801 ,        Not run
Stream_ADD                , 0.704671 ,   0.705019 , 0.705009 ,  0.032580 ,    0.032570 ,  0.032652 ,      0.082288 ,        Not run
Stream_COPY               , 1.202144 ,   1.204198 , 0.858724 ,  0.042195 ,    0.042197 ,  0.042214 ,      0.133718 ,        Not run
Stream_DOT                , 3.292459 ,   3.291779 , 3.325033 ,  0.102374 ,     Not run ,  0.080164 ,      0.182388 ,        Not run
Stream_MUL                , 0.959186 ,   0.974538 , 0.979158 ,  0.042197 ,    0.042261 ,  0.042314 ,      0.133476 ,        Not run
Stream_TRIAD              , 0.660179 ,   0.660081 , 0.661112 ,  0.032790 ,    0.032744 ,  0.032791 ,      0.082058 ,        Not run
