Speedup Report (T_ref/T_var): ref var = Base_Seq  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_CUDA , Lambda_CUDA , RAJA_CUDA , Kokkos_Lambda , Kokkos_Functor
Apps_DEL_DOT_VEC_2D       ,    1.000 ,      0.999 ,    1.003 ,   186.004 ,     190.561 ,   187.252 ,       Not run ,        Not run
Apps_ENERGY               ,    1.000 ,      1.001 ,    1.001 ,    35.689 ,     Not run ,    35.762 ,       Not run ,        Not run
Apps_FIR                  ,    1.000 ,      1.001 ,    1.085 ,   369.881 ,     Not run ,   352.973 ,       Not run ,        Not run
Apps_HALOEXCHANGE         ,    1.000 ,      1.453 ,    1.407 ,     0.923 ,     Not run ,     0.931 ,       Not run ,        Not run
Apps_LTIMES               ,    1.000 ,      0.999 ,    0.942 ,   110.751 ,      86.061 ,    84.176 ,       Not run ,        Not run
Apps_LTIMES_NOVIEW        ,    1.000 ,      1.000 ,    0.942 ,   110.688 ,      86.052 ,    84.303 ,       Not run ,        Not run
Apps_PRESSURE             ,    1.000 ,      1.002 ,    1.002 ,    34.203 ,     Not run ,    34.082 ,       Not run ,        Not run
Apps_VOL3D                ,    1.000 ,      1.000 ,    0.992 ,   243.185 ,     Not run ,   297.368 ,       Not run ,        Not run
Basic_DAXPY               ,    1.000 ,      0.971 ,    0.960 ,    17.593 ,      17.593 ,    17.574 ,         7.022 ,        Not run
Basic_IF_QUAD             ,    1.000 ,      1.005 ,    0.996 ,   161.672 ,     134.754 ,   134.700 ,        85.992 ,        Not run
Basic_INIT3               ,    1.000 ,      1.000 ,    1.000 ,    21.753 ,      21.813 ,    21.754 ,        11.122 ,        Not run
Basic_INIT_VIEW1D         ,    1.000 ,      1.000 ,    1.000 ,    60.591 ,      60.635 ,    60.300 ,         9.684 ,        Not run
Basic_INIT_VIEW1D_OFFSET  ,    1.000 ,      1.000 ,    0.476 ,    56.389 ,      56.183 ,    55.863 ,         9.265 ,        Not run
Basic_MULADDSUB           ,    1.000 ,      1.006 ,    1.007 ,    22.894 ,      18.534 ,    18.579 ,        11.567 ,        Not run
Basic_NESTED_INIT         ,    1.000 ,      0.946 ,    0.992 ,    52.920 ,      52.746 ,    52.544 ,        12.596 ,        Not run
Basic_PI_ATOMIC           ,    1.000 ,      1.000 ,    0.397 ,     1.135 ,       1.136 ,     1.135 ,         0.962 ,        Not run
Basic_REDUCE3_INT         ,    1.000 ,      1.000 ,    0.102 ,     3.766 ,     Not run ,     2.224 ,         5.018 ,        Not run
Basic_TRAP_INT            ,    1.000 ,      1.000 ,    1.000 ,   114.176 ,     Not run ,   178.120 ,        75.326 ,        Not run
Lcals_DIFF_PREDICT        ,    1.000 ,      0.998 ,    1.139 ,    15.662 ,     Not run ,    15.759 ,        10.367 ,        Not run
Lcals_EOS                 ,    1.000 ,      0.999 ,    0.999 ,    45.106 ,     Not run ,    45.063 ,        20.939 ,        Not run
Lcals_FIRST_DIFF          ,    1.000 ,      0.979 ,    0.972 ,    23.623 ,     Not run ,    23.632 ,         7.333 ,        Not run
Lcals_FIRST_MIN           ,    1.000 ,      1.001 ,    0.781 ,    12.006 ,     Not run ,    21.207 ,         7.896 ,        Not run
Lcals_FIRST_SUM           ,    1.000 ,      0.983 ,    0.976 ,    23.660 ,     Not run ,    22.497 ,         7.373 ,        Not run
Lcals_GEN_LIN_RECUR       ,    1.000 ,      1.000 ,    1.000 ,    24.402 ,     Not run ,    27.232 ,        13.011 ,        Not run
Lcals_HYDRO_1D            ,    1.000 ,      0.999 ,    0.999 ,    26.512 ,     Not run ,    26.479 ,        10.564 ,        Not run
Lcals_HYDRO_2D            ,    1.000 ,      1.000 ,    0.993 ,    63.317 ,     Not run ,    58.194 ,        36.535 ,        Not run
Lcals_INT_PREDICT         ,    1.000 ,      0.997 ,    0.998 ,    26.309 ,     Not run ,    26.200 ,        18.449 ,        Not run
Lcals_PLANCKIAN           ,    1.000 ,      1.000 ,    1.000 ,   501.489 ,     Not run ,   506.580 ,       255.164 ,        Not run
Lcals_TRIDIAG_ELIM        ,    1.000 ,      1.000 ,    1.000 ,    22.086 ,     Not run ,    22.004 ,        10.238 ,        Not run
Stream_ADD                ,    1.000 ,      0.995 ,    0.992 ,    21.729 ,      21.698 ,    21.699 ,         8.615 ,        Not run
Stream_COPY               ,    1.000 ,      0.998 ,    1.429 ,    28.990 ,      28.987 ,    28.972 ,         8.953 ,        Not run
Stream_DOT                ,    1.000 ,      1.000 ,    0.990 ,    32.099 ,     Not run ,    40.615 ,        18.139 ,        Not run
Stream_MUL                ,    1.000 ,      0.984 ,    0.983 ,    22.808 ,      22.783 ,    22.756 ,         7.061 ,        Not run
Stream_TRIAD              ,    1.000 ,      1.001 ,    1.000 ,    20.348 ,      20.342 ,    20.341 ,         8.071 ,        Not run
