Speedup Report (T_ref/T_var): ref var = Base_Seq  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_CUDA , Lambda_CUDA , RAJA_CUDA , Kokkos_Lambda , Kokkos_Functor
Apps_DEL_DOT_VEC_2D       ,    1.000 ,      1.000 ,    1.006 ,   227.872 ,     226.723 ,   228.638 ,       Not run ,        Not run
Apps_ENERGY               ,    1.000 ,      0.999 ,    1.000 ,    42.095 ,     Not run ,    42.180 ,       Not run ,        Not run
Apps_FIR                  ,    1.000 ,      1.001 ,    1.086 ,   448.885 ,     Not run ,   425.616 ,       Not run ,        Not run
Apps_HALOEXCHANGE         ,    1.000 ,      0.975 ,    0.919 ,     0.674 ,     Not run ,     0.682 ,       Not run ,        Not run
Apps_LTIMES               ,    1.000 ,      1.000 ,    0.941 ,   133.592 ,     103.790 ,   101.526 ,       Not run ,        Not run
Apps_LTIMES_NOVIEW        ,    1.000 ,      1.000 ,    0.941 ,   133.560 ,     103.761 ,   101.647 ,       Not run ,        Not run
Apps_PRESSURE             ,    1.000 ,      1.002 ,    1.002 ,    40.592 ,     Not run ,    40.353 ,       Not run ,        Not run
Apps_VOL3D                ,    1.000 ,      1.000 ,    0.992 ,   309.234 ,     Not run ,   360.849 ,       Not run ,        Not run
Basic_DAXPY               ,    1.000 ,      0.990 ,    0.980 ,    20.602 ,      20.575 ,    20.552 ,         7.366 ,        Not run
Basic_IF_QUAD             ,    1.000 ,      1.005 ,    0.995 ,   193.665 ,     163.192 ,   162.944 ,        95.935 ,        Not run
Basic_INIT3               ,    1.000 ,      1.000 ,    1.000 ,    22.715 ,      22.747 ,    22.707 ,        10.707 ,        Not run
Basic_INIT_VIEW1D         ,    1.000 ,      1.000 ,    1.000 ,    73.461 ,      73.487 ,    73.117 ,        10.652 ,        Not run
Basic_INIT_VIEW1D_OFFSET  ,    1.000 ,      1.000 ,    0.476 ,    68.335 ,      68.093 ,    67.735 ,         9.724 ,        Not run
Basic_MULADDSUB           ,    1.000 ,      1.002 ,    1.001 ,    25.509 ,      20.770 ,    20.648 ,        11.945 ,        Not run
Basic_NESTED_INIT         ,    1.000 ,      0.946 ,    0.992 ,    60.279 ,      60.117 ,    59.907 ,        13.213 ,        Not run
Basic_PI_ATOMIC           ,    1.000 ,      1.000 ,    0.397 ,     1.213 ,       1.278 ,     1.340 ,         1.126 ,        Not run
Basic_REDUCE3_INT         ,    1.000 ,      1.000 ,    0.102 ,     4.207 ,     Not run ,     2.513 ,         5.302 ,        Not run
Basic_TRAP_INT            ,    1.000 ,      1.000 ,    1.000 ,   128.490 ,     Not run ,   206.172 ,        79.565 ,        Not run
Lcals_DIFF_PREDICT        ,    1.000 ,      1.000 ,    1.148 ,    18.697 ,     Not run ,    18.625 ,        12.109 ,        Not run
Lcals_EOS                 ,    1.000 ,      0.999 ,    0.999 ,    54.300 ,     Not run ,    54.286 ,        22.914 ,        Not run
Lcals_FIRST_DIFF          ,    1.000 ,      0.984 ,    0.980 ,    28.052 ,     Not run ,    28.047 ,         7.766 ,        Not run
Lcals_FIRST_MIN           ,    1.000 ,      1.035 ,    0.806 ,    13.845 ,     Not run ,    25.501 ,         8.863 ,        Not run
Lcals_FIRST_SUM           ,    1.000 ,      0.989 ,    0.987 ,    28.170 ,     Not run ,    26.781 ,         7.802 ,        Not run
Lcals_GEN_LIN_RECUR       ,    1.000 ,      0.999 ,    1.002 ,    29.158 ,     Not run ,    32.423 ,        14.153 ,        Not run
Lcals_HYDRO_1D            ,    1.000 ,      0.999 ,    0.999 ,    31.848 ,     Not run ,    31.801 ,        11.431 ,        Not run
Lcals_HYDRO_2D            ,    1.000 ,      1.000 ,    0.993 ,    74.749 ,     Not run ,    67.453 ,        40.206 ,        Not run
Lcals_INT_PREDICT         ,    1.000 ,      1.000 ,    1.000 ,    30.529 ,     Not run ,    30.405 ,        20.176 ,        Not run
Lcals_PLANCKIAN           ,    1.000 ,      1.000 ,    1.000 ,   609.054 ,     Not run ,   610.458 ,       283.163 ,        Not run
Lcals_TRIDIAG_ELIM        ,    1.000 ,      1.000 ,    1.000 ,    24.042 ,     Not run ,    24.013 ,        10.156 ,        Not run
Stream_ADD                ,    1.000 ,      0.999 ,    0.999 ,    22.427 ,      22.418 ,    22.378 ,         8.004 ,        Not run
Stream_COPY               ,    1.000 ,      0.998 ,    1.297 ,    35.130 ,      35.091 ,    35.114 ,         9.671 ,        Not run
Stream_DOT                ,    1.000 ,      1.000 ,    0.991 ,    36.431 ,     Not run ,    47.145 ,        19.543 ,        Not run
Stream_MUL                ,    1.000 ,      0.983 ,    0.980 ,    27.262 ,      27.225 ,    27.197 ,         7.535 ,        Not run
Stream_TRIAD              ,    1.000 ,      0.994 ,    1.000 ,    22.474 ,      22.518 ,    22.490 ,         8.054 ,        Not run
