Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_CUDA , Lambda_CUDA , RAJA_CUDA , Kokkos_Lambda , Kokkos_Functor
Apps_DEL_DOT_VEC_2D       , 1.282053 ,   1.281741 , 1.281968 ,  0.006837 ,    0.006725 ,  0.006820 ,       Not run ,        Not run
Apps_ENERGY               , 1.348512 ,   1.348580 , 1.347435 ,  0.037755 ,     Not run ,  0.037785 ,       Not run ,        Not run
Apps_FIR                  , 1.539658 ,   1.539866 , 1.420758 ,  0.004159 ,     Not run ,  0.004317 ,       Not run ,        Not run
Apps_HALOEXCHANGE         , 0.024040 ,   0.024434 , 0.025871 ,  0.037435 ,     Not run ,  0.037011 ,       Not run ,        Not run
Apps_LTIMES               , 1.710243 ,   1.712306 , 1.815853 ,  0.015436 ,    0.019866 ,  0.020309 ,       Not run ,        Not run
Apps_LTIMES_NOVIEW        , 1.709732 ,   1.709985 , 1.815539 ,  0.015447 ,    0.019864 ,  0.020274 ,       Not run ,        Not run
Apps_PRESSURE             , 1.576534 ,   1.576709 , 1.578476 ,  0.046616 ,     Not run ,  0.046914 ,       Not run ,        Not run
Apps_VOL3D                , 1.641013 ,   1.641063 , 1.653707 ,  0.006335 ,     Not run ,  0.005399 ,       Not run ,        Not run
Basic_DAXPY               , 0.287555 ,   0.293559 , 0.294706 ,  0.016325 ,    0.016319 ,  0.016334 ,      0.040983 ,        Not run
Basic_IF_QUAD             , 1.884420 ,   1.877329 , 1.898207 ,  0.011677 ,    0.013953 ,  0.013888 ,      0.021976 ,        Not run
Basic_INIT3               , 0.580826 ,   0.580775 , 0.580838 ,  0.026652 ,    0.026686 ,  0.026623 ,      0.052508 ,        Not run
Basic_INIT_VIEW1D         , 1.850231 ,   1.850287 , 1.850328 ,  0.030380 ,    0.030348 ,  0.030449 ,      0.186935 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 1.719461 ,   1.719418 , 3.612221 ,  0.029779 ,    0.029865 ,  0.029963 ,      0.184024 ,        Not run
Basic_MULADDSUB           , 0.423986 ,   0.423231 , 0.423109 ,  0.018588 ,    0.022682 ,  0.023127 ,      0.036808 ,        Not run
Basic_NESTED_INIT         , 0.968911 ,   1.022398 , 0.975954 ,  0.020081 ,    0.020135 ,  0.020211 ,      0.079811 ,        Not run
Basic_PI_ATOMIC           , 0.119413 ,   0.119425 , 0.300882 ,  0.118640 ,    0.116395 ,  0.108033 ,      0.124974 ,        Not run
Basic_REDUCE3_INT         , 0.019010 ,   0.019012 , 0.186218 ,  0.005049 ,     Not run ,  0.008547 ,      0.003785 ,        Not run
Basic_TRAP_INT            , 0.271720 ,   0.271739 , 0.271678 ,  0.002375 ,     Not run ,  0.001530 ,      0.003585 ,        Not run
Lcals_DIFF_PREDICT        , 0.810679 ,   0.809997 , 0.711056 ,  0.051783 ,     Not run ,  0.051766 ,      0.078319 ,        Not run
Lcals_EOS                 , 0.983474 ,   0.985118 , 0.984863 ,  0.021881 ,     Not run ,  0.021881 ,      0.047119 ,        Not run
Lcals_FIRST_DIFF          , 1.101869 ,   1.119762 , 1.122732 ,  0.046286 ,     Not run ,  0.046258 ,      0.149469 ,        Not run
Lcals_FIRST_MIN           , 0.078952 ,   0.075777 , 0.096098 ,  0.006294 ,     Not run ,  0.003532 ,      0.009602 ,        Not run
Lcals_FIRST_SUM           , 1.103257 ,   1.118792 , 1.121262 ,  0.046252 ,     Not run ,  0.048626 ,      0.149078 ,        Not run
Lcals_GEN_LIN_RECUR       , 1.272134 ,   1.272194 , 1.271126 ,  0.051834 ,     Not run ,  0.046549 ,      0.097413 ,        Not run
Lcals_HYDRO_1D            , 0.864206 ,   0.865063 , 0.865006 ,  0.032613 ,     Not run ,  0.032568 ,      0.081916 ,        Not run
Lcals_HYDRO_2D            , 1.410032 ,   1.409054 , 1.420901 ,  0.022458 ,     Not run ,  0.024249 ,      0.038952 ,        Not run
Lcals_INT_PREDICT         , 1.187589 ,   1.187596 , 1.187572 ,  0.045033 ,     Not run ,  0.044995 ,      0.064300 ,        Not run
Lcals_PLANCKIAN           , 1.339580 ,   1.339319 , 1.339161 ,  0.002661 ,     Not run ,  0.002642 ,      0.005229 ,        Not run
Lcals_TRIDIAG_ELIM        , 0.966220 ,   0.966261 , 0.966334 ,  0.043331 ,     Not run ,  0.043867 ,      0.093959 ,        Not run
Stream_ADD                , 0.656448 ,   0.656703 , 0.656854 ,  0.032438 ,    0.032412 ,  0.032457 ,      0.081923 ,        Not run
Stream_COPY               , 1.206577 ,   1.213310 , 0.964822 ,  0.041943 ,    0.041948 ,  0.041943 ,      0.138108 ,        Not run
Stream_DOT                , 3.292440 ,   3.291892 , 3.322368 ,  0.104305 ,     Not run ,  0.081413 ,      0.182317 ,        Not run
Stream_MUL                , 0.962714 ,   0.972893 , 0.974202 ,  0.041269 ,    0.041349 ,  0.041345 ,      0.133949 ,        Not run
Stream_TRIAD              , 0.658322 ,   0.659841 , 0.658907 ,  0.032458 ,    0.032459 ,  0.032430 ,      0.081872 ,        Not run
