Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_CUDA , Lambda_CUDA , RAJA_CUDA , RAJA_WORKGROUP_CUDA , Kokkos_Lambda , Kokkos_Functor
Apps_DEL_DOT_VEC_2D       , 1.275433 ,   1.276294 , 1.272503 ,  0.008374 ,    0.008119 ,  0.008582 ,             Not run ,       Not run ,        Not run
Apps_ENERGY               , 1.351140 ,   1.347345 , 1.263739 ,  0.040947 ,     Not run ,  0.041303 ,             Not run ,       Not run ,        Not run
Apps_FIR                  , 1.539189 ,   1.538259 , 1.413432 ,  0.007533 ,     Not run ,  0.008565 ,             Not run ,       Not run ,        Not run
Apps_HALOEXCHANGE         , 0.028362 ,   0.029209 , 0.034702 ,  0.036693 ,     Not run ,  0.036469 ,            0.003637 ,       Not run ,        Not run
Apps_LTIMES               , 1.750643 ,   1.749668 , 1.858408 ,  0.013302 ,    0.017031 ,  0.017415 ,             Not run ,       Not run ,        Not run
Apps_LTIMES_NOVIEW        , 1.749402 ,   1.748600 , 1.859807 ,  0.013268 ,    0.017036 ,  0.017381 ,             Not run ,       Not run ,        Not run
Apps_PRESSURE             , 1.702871 ,   1.579160 , 1.579124 ,  0.064044 ,     Not run ,  0.063876 ,             Not run ,       Not run ,        Not run
Apps_VOL3D                , 1.284069 ,   1.284113 , 1.288991 ,  0.006137 ,     Not run ,  0.005318 ,             Not run ,       Not run ,        Not run
Basic_ATOMIC_PI           , 0.071715 ,   0.072565 , 0.180445 ,  0.380376 ,    0.379974 ,  0.388167 ,             Not run ,      4.093283 ,        Not run
Basic_DAXPY               , 0.260945 ,   0.260873 , 0.260135 ,  0.023011 ,    0.022845 ,  0.022850 ,             Not run ,      0.264732 ,        Not run
Basic_IF_QUAD             , 1.880838 ,   1.890124 , 1.888108 ,  0.010060 ,    0.010904 ,  0.010822 ,             Not run ,      0.100671 ,        Not run
Basic_INIT3               , 0.398180 ,   0.399085 , 0.399662 ,  0.022661 ,    0.022600 ,  0.022809 ,             Not run ,      0.274905 ,        Not run
Basic_INIT_VIEW1D         , 1.850026 ,   1.850072 , 1.850499 ,  0.032782 ,    0.032783 ,  0.032736 ,             Not run ,      0.315978 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 1.719343 ,   1.719301 , 3.611213 ,  0.032714 ,    0.032768 ,  0.032806 ,             Not run ,      0.307507 ,        Not run
Basic_MULADDSUB           , 0.389706 ,   0.389724 , 0.389969 ,  0.016685 ,    0.018096 ,  0.018135 ,             Not run ,      0.195011 ,        Not run
Basic_NESTED_INIT         , 1.187244 ,   1.187233 , 1.190216 ,  0.011520 ,    0.011532 ,  0.011527 ,             Not run ,      0.042462 ,        Not run
Basic_REDUCE3_INT         , 0.038038 ,   0.038019 , 0.372805 ,  0.010400 ,     Not run ,  0.011501 ,             Not run ,      0.007611 ,        Not run
Basic_TRAP_INT            , 1.086840 ,   1.086819 , 1.087677 ,  0.059910 ,     Not run ,  0.036795 ,             Not run ,      0.130165 ,        Not run
Lcals_DIFF_PREDICT        , 0.778299 ,   0.778471 , 0.664595 ,  0.061906 ,     Not run ,  0.061873 ,             Not run ,      0.179272 ,        Not run
Lcals_EOS                 , 0.979643 ,   0.979843 , 0.981038 ,  0.023115 ,     Not run ,  0.023312 ,             Not run ,      0.272573 ,        Not run
