Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_CUDA , Lambda_CUDA , RAJA_CUDA , Kokkos_Lambda , Kokkos_Functor
Apps_DEL_DOT_VEC_2D       , 1.288379 ,   1.289912 , 1.277193 ,  0.006874 ,    0.006846 ,  0.006850 ,       Not run ,        Not run
Apps_ENERGY               , 1.335589 ,   1.332095 , 1.334705 ,  0.037794 ,     Not run ,  0.037874 ,       Not run ,        Not run
Apps_FIR                  , 1.539066 ,   1.540059 , 1.418522 ,  0.004169 ,     Not run ,  0.004374 ,       Not run ,        Not run
Apps_HALOEXCHANGE         , 0.023463 ,   0.024204 , 0.025303 ,  0.034222 ,     Not run ,  0.033968 ,       Not run ,        Not run
Apps_LTIMES               , 1.711116 ,   1.714160 , 1.816218 ,  0.015431 ,    0.019861 ,  0.020310 ,       Not run ,        Not run
Apps_LTIMES_NOVIEW        , 1.707983 ,   1.709421 , 1.816569 ,  0.015434 ,    0.019864 ,  0.020276 ,       Not run ,        Not run
Apps_PRESSURE             , 1.575082 ,   1.573724 , 1.573511 ,  0.046918 ,     Not run ,  0.047636 ,       Not run ,        Not run
Apps_VOL3D                , 1.634890 ,   1.635163 , 1.649877 ,  0.006391 ,     Not run ,  0.005340 ,       Not run ,        Not run
Basic_DAXPY               , 0.284213 ,   0.290492 , 0.292647 ,  0.016407 ,    0.016398 ,  0.016416 ,      0.040678 ,        Not run
Basic_IF_QUAD             , 1.893423 ,   1.876156 , 1.897073 ,  0.012078 ,    0.014033 ,  0.014025 ,      0.021993 ,        Not run
Basic_INIT3               , 0.538229 ,   0.538146 , 0.538284 ,  0.026789 ,    0.026692 ,  0.026798 ,      0.051833 ,        Not run
Basic_INIT_VIEW1D         , 1.851193 ,   1.850066 , 1.850251 ,  0.030511 ,    0.030463 ,  0.030661 ,      0.182032 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 1.719295 ,   1.719289 , 3.611882 ,  0.029583 ,    0.029679 ,  0.029824 ,      0.178060 ,        Not run
Basic_MULADDSUB           , 0.408365 ,   0.407700 , 0.407752 ,  0.018611 ,    0.022146 ,  0.022196 ,      0.036375 ,        Not run
Basic_NESTED_INIT         , 0.968664 ,   1.022378 , 0.975640 ,  0.017288 ,    0.017459 ,  0.017440 ,      0.074587 ,        Not run
Basic_PI_ATOMIC           , 0.119444 ,   0.119391 , 0.300882 ,  0.105089 ,    0.105064 ,  0.105112 ,      0.123426 ,        Not run
Basic_REDUCE3_INT         , 0.019009 ,   0.019006 , 0.186148 ,  0.004670 ,     Not run ,  0.008265 ,      0.003736 ,        Not run
Basic_TRAP_INT            , 0.271697 ,   0.271689 , 0.271682 ,  0.002256 ,     Not run ,  0.001475 ,      0.003516 ,        Not run
Lcals_DIFF_PREDICT        , 0.809476 ,   0.814234 , 0.708867 ,  0.051735 ,     Not run ,  0.051628 ,      0.077779 ,        Not run
Lcals_EOS                 , 0.983331 ,   0.984735 , 0.984667 ,  0.021868 ,     Not run ,  0.021875 ,      0.046416 ,        Not run
Lcals_FIRST_DIFF          , 1.081822 ,   1.099115 , 1.101827 ,  0.047137 ,     Not run ,  0.047135 ,      0.145759 ,        Not run
Lcals_FIRST_MIN           , 0.078071 ,   0.075791 , 0.097495 ,  0.006034 ,     Not run ,  0.003498 ,      0.009446 ,        Not run
Lcals_FIRST_SUM           , 1.083819 ,   1.095500 , 1.099320 ,  0.047786 ,     Not run ,  0.050119 ,      0.149017 ,        Not run
Lcals_GEN_LIN_RECUR       , 1.249467 ,   1.249310 , 1.249466 ,  0.051878 ,     Not run ,  0.046667 ,      0.096683 ,        Not run
Lcals_HYDRO_1D            , 0.862576 ,   0.863571 , 0.863573 ,  0.032739 ,     Not run ,  0.032775 ,      0.080691 ,        Not run
Lcals_HYDRO_2D            , 1.397569 ,   1.397130 , 1.408598 ,  0.022322 ,     Not run ,  0.024222 ,      0.038049 ,        Not run
Lcals_INT_PREDICT         , 1.167667 ,   1.169250 , 1.171505 ,  0.045167 ,     Not run ,  0.045064 ,      0.063773 ,        Not run
Lcals_PLANCKIAN           , 1.342660 ,   1.343173 , 1.343159 ,  0.002678 ,     Not run ,  0.002643 ,      0.005193 ,        Not run
Lcals_TRIDIAG_ELIM        , 0.939655 ,   0.937159 , 0.937216 ,  0.043378 ,     Not run ,  0.043725 ,      0.092166 ,        Not run
Stream_ADD                , 0.643054 ,   0.643656 , 0.645253 ,  0.032479 ,    0.032549 ,  0.032551 ,      0.080539 ,        Not run
Stream_COPY               , 1.199589 ,   1.202694 , 0.793789 ,  0.042108 ,    0.042120 ,  0.042191 ,      0.131455 ,        Not run
Stream_DOT                , 3.291437 ,   3.290644 , 3.324430 ,  0.098567 ,     Not run ,  0.078716 ,      0.178654 ,        Not run
Stream_MUL                , 0.941644 ,   0.949776 , 0.949609 ,  0.042105 ,    0.042190 ,  0.042232 ,      0.130999 ,        Not run
Stream_TRIAD              , 0.638839 ,   0.638860 , 0.639137 ,  0.032738 ,    0.032655 ,  0.032761 ,      0.080744 ,        Not run
