Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_CUDA , Lambda_CUDA , RAJA_CUDA , Kokkos_Lambda , Kokkos_Functor
Apps_DEL_DOT_VEC_2D       , 1.282296 ,   1.282070 , 1.279425 ,  0.006802 ,    0.006769 ,  0.006800 ,       Not run ,        Not run
Apps_ENERGY               , 1.340703 ,   1.343018 , 1.339693 ,  0.037808 ,     Not run ,  0.037725 ,       Not run ,        Not run
Apps_FIR                  , 1.539217 ,   1.539190 , 1.419911 ,  0.004160 ,     Not run ,  0.004353 ,       Not run ,        Not run
Apps_HALOEXCHANGE         , 0.037857 ,   0.035971 , 0.036474 ,  0.037884 ,     Not run ,  0.040072 ,       Not run ,        Not run
Apps_LTIMES               , 1.709560 ,   1.712657 , 1.815225 ,  0.015434 ,    0.019862 ,  0.020311 ,       Not run ,        Not run
Apps_LTIMES_NOVIEW        , 1.709516 ,   1.710222 , 1.815858 ,  0.015437 ,    0.019865 ,  0.020276 ,       Not run ,        Not run
Apps_PRESSURE             , 1.580174 ,   1.580445 , 1.580184 ,  0.046895 ,     Not run ,  0.047298 ,       Not run ,        Not run
Apps_VOL3D                , 1.637040 ,   1.636466 , 1.649297 ,  0.006391 ,     Not run ,  0.005502 ,       Not run ,        Not run
Basic_DAXPY               , 0.282971 ,   0.294484 , 0.298498 ,  0.016417 ,    0.016427 ,  0.016426 ,      0.040955 ,        Not run
Basic_IF_QUAD             , 1.891337 ,   1.878119 , 1.897643 ,  0.012107 ,    0.014091 ,  0.014021 ,      0.022104 ,        Not run
Basic_INIT3               , 0.557612 ,   0.557515 , 0.557147 ,  0.026876 ,    0.026902 ,  0.026848 ,      0.052715 ,        Not run
Basic_INIT_VIEW1D         , 1.850173 ,   1.850173 , 1.850312 ,  0.030476 ,    0.030464 ,  0.030200 ,      0.185802 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 1.719344 ,   1.719410 , 3.612000 ,  0.030428 ,    0.030553 ,  0.030588 ,      0.184977 ,        Not run
Basic_MULADDSUB           , 0.413320 ,   0.412449 , 0.412456 ,  0.018779 ,    0.022044 ,  0.022104 ,      0.036944 ,        Not run
Basic_NESTED_INIT         , 0.967771 ,   1.022370 , 0.975794 ,  0.017335 ,    0.017392 ,  0.017472 ,      0.075562 ,        Not run
Basic_PI_ATOMIC           , 0.119467 ,   0.119413 , 0.300887 ,  0.105189 ,    0.105179 ,  0.105208 ,      0.124134 ,        Not run
Basic_REDUCE3_INT         , 0.019016 ,   0.019016 , 0.186018 ,  0.005173 ,     Not run ,  0.008445 ,      0.003787 ,        Not run
Basic_TRAP_INT            , 0.271712 ,   0.271689 , 0.271706 ,  0.002367 ,     Not run ,  0.001525 ,      0.003600 ,        Not run
Lcals_DIFF_PREDICT        , 0.810622 ,   0.810930 , 0.710919 ,  0.051245 ,     Not run ,  0.051922 ,      0.076848 ,        Not run
Lcals_EOS                 , 0.983717 ,   0.984711 , 0.984526 ,  0.021746 ,     Not run ,  0.021737 ,      0.046891 ,        Not run
Lcals_FIRST_DIFF          , 1.098560 ,   1.117451 , 1.120486 ,  0.047119 ,     Not run ,  0.047083 ,      0.147791 ,        Not run
Lcals_FIRST_MIN           , 0.078891 ,   0.075812 , 0.093836 ,  0.006370 ,     Not run ,  0.003633 ,      0.009593 ,        Not run
Lcals_FIRST_SUM           , 1.101301 ,   1.113624 , 1.116099 ,  0.047068 ,     Not run ,  0.049492 ,      0.148024 ,        Not run
Lcals_GEN_LIN_RECUR       , 1.252655 ,   1.252723 , 1.252818 ,  0.051517 ,     Not run ,  0.046379 ,      0.097163 ,        Not run
Lcals_HYDRO_1D            , 0.862461 ,   0.863376 , 0.863398 ,  0.032826 ,     Not run ,  0.032845 ,      0.081829 ,        Not run
Lcals_HYDRO_2D            , 1.406748 ,   1.405964 , 1.418510 ,  0.022390 ,     Not run ,  0.024356 ,      0.038837 ,        Not run
Lcals_INT_PREDICT         , 1.170723 ,   1.173750 , 1.174062 ,  0.045043 ,     Not run ,  0.045140 ,      0.064249 ,        Not run
Lcals_PLANCKIAN           , 1.339202 ,   1.339744 , 1.339735 ,  0.002672 ,     Not run ,  0.002661 ,      0.005239 ,        Not run
Lcals_TRIDIAG_ELIM        , 0.934782 ,   0.934984 , 0.935090 ,  0.043188 ,     Not run ,  0.043552 ,      0.093589 ,        Not run
Stream_ADD                , 0.645925 ,   0.647675 , 0.646949 ,  0.032535 ,    0.032560 ,  0.032588 ,      0.082254 ,        Not run
Stream_COPY               , 1.201306 ,   1.202322 , 0.839537 ,  0.042097 ,    0.042103 ,  0.042090 ,      0.133356 ,        Not run
Stream_DOT                , 3.292569 ,   3.291701 , 3.322758 ,  0.101864 ,     Not run ,  0.080758 ,      0.181439 ,        Not run
Stream_MUL                , 0.955199 ,   0.964680 , 0.965980 ,  0.042090 ,    0.042189 ,  0.042210 ,      0.133293 ,        Not run
Stream_TRIAD              , 0.644693 ,   0.645343 , 0.646653 ,  0.032578 ,    0.032537 ,  0.032545 ,      0.082069 ,        Not run
