Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_CUDA , Lambda_CUDA , RAJA_CUDA , Kokkos_Lambda , Kokkos_Functor
Algorithm_SORT            , 1.905520 ,    Not run , 2.020649 ,   Not run ,     Not run ,  0.021298 ,      0.086946 ,        Not run
Algorithm_SORTPAIRS       , 2.039174 ,    Not run , 2.169484 ,   Not run ,     Not run ,  0.023119 ,      0.000000 ,        Not run
Apps_DEL_DOT_VEC_2D       , 1.282284 ,   1.281753 , 1.279961 ,  0.006902 ,    0.006782 ,  0.006901 ,      0.065919 ,        Not run
Apps_ENERGY               , 1.339317 ,   1.339737 , 1.342461 ,  0.037778 ,     Not run ,  0.037856 ,      0.127434 ,        Not run
Apps_FIR                  , 1.558249 ,   1.539336 , 1.423723 ,  0.004165 ,     Not run ,  0.004331 ,      0.022697 ,        Not run
Apps_HALOEXCHANGE         , 0.032789 ,   0.031649 , 0.034256 ,  0.036164 ,     Not run ,  0.035703 ,      1.099265 ,        Not run
Apps_LTIMES               , 1.707774 ,   1.707346 , 1.826756 ,  0.013574 ,    0.015915 ,  0.016282 ,      0.026249 ,        Not run
Apps_LTIMES_NOVIEW        , 1.708630 ,   1.707861 , 1.802405 ,  0.013578 ,    0.015911 ,  0.016360 ,       Not run ,        Not run
Apps_PRESSURE             , 1.601226 ,   1.600959 , 1.600573 ,  0.046863 ,     Not run ,  0.047064 ,      0.204051 ,        Not run
Apps_VOL3D                , 1.635071 ,   1.635563 , 1.648033 ,  0.006250 ,     Not run ,  0.005317 ,      0.018486 ,        Not run
Basic_DAXPY               , 0.282429 ,   0.287498 , 0.289026 ,  0.016322 ,    0.016349 ,  0.016353 ,      0.070115 ,        Not run
Basic_IF_QUAD             , 1.887461 ,   1.874498 , 1.891838 ,  0.012152 ,    0.014201 ,  0.014246 ,      0.032213 ,        Not run
Basic_INIT3               , 0.559255 ,   0.559234 , 0.559253 ,  0.027074 ,    0.027124 ,  0.027038 ,      0.080588 ,        Not run
Basic_INIT_VIEW1D         , 1.850421 ,   1.850295 , 1.850591 ,  0.029900 ,    0.029912 ,  0.029925 ,      0.350019 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 1.719889 ,   1.720204 , 3.612736 ,  0.030463 ,    0.030574 ,  0.030606 ,      0.349521 ,        Not run
Basic_MULADDSUB           , 0.416791 ,   0.416065 , 0.416132 ,  0.019052 ,    0.022418 ,  0.022383 ,      0.056991 ,        Not run
Basic_NESTED_INIT         , 1.022814 ,   1.022846 , 0.970534 ,  0.012229 ,    0.012254 ,  0.014075 ,      0.140197 ,        Not run
Basic_PI_ATOMIC           , 0.119430 ,   0.119430 , 0.300985 ,  0.116155 ,    0.105155 ,  0.105201 ,      0.160443 ,        Not run
Basic_REDUCE3_INT         , 0.019008 ,   0.019008 , 0.186442 ,  0.002134 ,     Not run ,  0.002579 ,      0.010372 ,        Not run
Basic_TRAP_INT            , 0.271826 ,   0.271766 , 0.271723 ,  0.002375 ,     Not run ,  0.001520 ,      0.010152 ,        Not run
Lcals_DIFF_PREDICT        , 0.810142 ,   0.810071 , 0.708713 ,  0.051307 ,     Not run ,  0.052046 ,      0.080845 ,        Not run
Lcals_EOS                 , 0.983736 ,   0.986574 , 0.984944 ,  0.021784 ,     Not run ,  0.021770 ,      0.075456 ,        Not run
Lcals_FIRST_DIFF          , 1.095506 ,   1.102730 , 1.104775 ,  0.047131 ,     Not run ,  0.047087 ,      0.281738 ,        Not run
Lcals_FIRST_MIN           , 0.084776 ,   0.075888 , 0.094253 ,  0.006319 ,     Not run ,  0.003532 ,      0.022750 ,        Not run
Lcals_FIRST_SUM           , 1.094177 ,   1.100759 , 1.102485 ,  0.047090 ,     Not run ,  0.049492 ,      0.280669 ,        Not run
Lcals_GEN_LIN_RECUR       , 1.266680 ,   1.266647 , 1.267698 ,  0.051563 ,     Not run ,  0.046258 ,      0.151569 ,        Not run
Lcals_HYDRO_1D            , 0.861958 ,   0.863309 , 0.862039 ,  0.032685 ,     Not run ,  0.032649 ,      0.141221 ,        Not run
Lcals_HYDRO_2D            , 1.401827 ,   1.400578 , 1.403973 ,  0.022375 ,     Not run ,  0.022963 ,      0.055260 ,        Not run
Lcals_INT_PREDICT         , 1.168990 ,   1.169136 , 1.168420 ,  0.045007 ,     Not run ,  0.044975 ,      0.087130 ,        Not run
Lcals_PLANCKIAN           , 1.344358 ,   1.344183 , 1.344373 ,  0.002654 ,     Not run ,  0.002654 ,      0.008101 ,        Not run
Lcals_TRIDIAG_ELIM        , 0.938203 ,   0.936036 , 0.936315 ,  0.043241 ,     Not run ,  0.043464 ,      0.149475 ,        Not run
Stream_ADD                , 0.684690 ,   0.684738 , 0.684883 ,  0.032588 ,    0.032619 ,  0.032625 ,      0.141280 ,        Not run
Stream_COPY               , 1.204897 ,   1.203302 , 0.865104 ,  0.042371 ,    0.042360 ,  0.042342 ,      0.253503 ,        Not run
Stream_DOT                , 3.292156 ,   3.292259 , 3.344422 ,  0.103029 ,     Not run ,  0.079910 ,      0.442434 ,        Not run
Stream_MUL                , 0.972115 ,   0.971449 , 0.972398 ,  0.042161 ,    0.042242 ,  0.042241 ,      0.254838 ,        Not run
Stream_TRIAD              , 0.662266 ,   0.663277 , 0.665460 ,  0.032539 ,    0.032573 ,  0.032514 ,      0.140782 ,        Not run
