Speedup Report (T_ref/T_var): ref var = Base_Seq  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_CUDA , Lambda_CUDA , RAJA_CUDA , Kokkos_Lambda , Kokkos_Functor
Apps_DEL_DOT_VEC_2D       ,    1.000 ,      1.000 ,    1.001 ,   189.351 ,     190.228 ,   189.625 ,       Not run ,        Not run
Apps_ENERGY               ,    1.000 ,      0.997 ,    0.999 ,    35.885 ,     Not run ,    35.823 ,       Not run ,        Not run
Apps_FIR                  ,    1.000 ,      1.001 ,    1.084 ,   370.867 ,     Not run ,   355.515 ,       Not run ,        Not run
Apps_HALOEXCHANGE         ,    1.000 ,      0.983 ,    0.940 ,     0.670 ,     Not run ,     0.674 ,       Not run ,        Not run
Apps_LTIMES               ,    1.000 ,      0.999 ,    0.941 ,   110.794 ,      86.040 ,    84.145 ,       Not run ,        Not run
Apps_LTIMES_NOVIEW        ,    1.000 ,      0.999 ,    0.941 ,   110.709 ,      86.031 ,    84.269 ,       Not run ,        Not run
Apps_PRESSURE             ,    1.000 ,      1.001 ,    1.001 ,    33.934 ,     Not run ,    33.802 ,       Not run ,        Not run
Apps_VOL3D                ,    1.000 ,      1.000 ,    0.991 ,   254.944 ,     Not run ,   307.419 ,       Not run ,        Not run
Basic_DAXPY               ,    1.000 ,      0.969 ,    0.963 ,    17.678 ,      17.658 ,    17.656 ,         7.115 ,        Not run
Basic_IF_QUAD             ,    1.000 ,      1.006 ,    0.997 ,   161.431 ,     135.467 ,   135.814 ,        86.594 ,        Not run
Basic_INIT3               ,    1.000 ,      1.000 ,    1.000 ,    21.317 ,      21.432 ,    21.345 ,        11.054 ,        Not run
Basic_INIT_VIEW1D         ,    1.000 ,      1.000 ,    1.000 ,    60.798 ,      60.852 ,    60.685 ,        10.033 ,        Not run
Basic_INIT_VIEW1D_OFFSET  ,    1.000 ,      1.000 ,    0.476 ,    58.246 ,      58.050 ,    57.957 ,         9.588 ,        Not run
Basic_MULADDSUB           ,    1.000 ,      1.007 ,    1.006 ,    22.446 ,      18.302 ,    18.302 ,        11.532 ,        Not run
Basic_NESTED_INIT         ,    1.000 ,      0.947 ,    0.992 ,    55.816 ,      55.653 ,    55.749 ,        12.954 ,        Not run
Basic_PI_ATOMIC           ,    1.000 ,      1.000 ,    0.397 ,     1.136 ,       1.136 ,     1.136 ,         0.966 ,        Not run
Basic_REDUCE3_INT         ,    1.000 ,      1.000 ,    0.102 ,     3.965 ,     Not run ,     2.250 ,         5.072 ,        Not run
Basic_TRAP_INT            ,    1.000 ,      1.000 ,    1.000 ,   118.979 ,     Not run ,   185.614 ,        77.203 ,        Not run
Lcals_DIFF_PREDICT        ,    1.000 ,      1.001 ,    1.139 ,    15.816 ,     Not run ,    15.750 ,        10.537 ,        Not run
Lcals_EOS                 ,    1.000 ,      0.998 ,    0.997 ,    45.159 ,     Not run ,    45.211 ,        21.243 ,        Not run
Lcals_FIRST_DIFF          ,    1.000 ,      0.982 ,    0.978 ,    23.758 ,     Not run ,    23.763 ,         7.488 ,        Not run
Lcals_FIRST_MIN           ,    1.000 ,      1.001 ,    0.807 ,    12.528 ,     Not run ,    21.710 ,         8.032 ,        Not run
Lcals_FIRST_SUM           ,    1.000 ,      0.991 ,    0.988 ,    23.618 ,     Not run ,    22.552 ,         7.432 ,        Not run
Lcals_GEN_LIN_RECUR       ,    1.000 ,      1.000 ,    1.000 ,    24.251 ,     Not run ,    27.060 ,        13.021 ,        Not run
Lcals_HYDRO_1D            ,    1.000 ,      0.999 ,    0.999 ,    26.567 ,     Not run ,    26.590 ,        10.715 ,        Not run
Lcals_HYDRO_2D            ,    1.000 ,      1.001 ,    0.992 ,    63.909 ,     Not run ,    59.131 ,        37.298 ,        Not run
Lcals_INT_PREDICT         ,    1.000 ,      1.002 ,    1.001 ,    26.253 ,     Not run ,    26.224 ,        18.491 ,        Not run
Lcals_PLANCKIAN           ,    1.000 ,      1.001 ,    1.001 ,   507.007 ,     Not run ,   510.408 ,       259.206 ,        Not run
Lcals_TRIDIAG_ELIM        ,    1.000 ,      1.000 ,    1.000 ,    22.279 ,     Not run ,    22.068 ,        10.430 ,        Not run
Stream_ADD                ,    1.000 ,      0.998 ,    0.997 ,    21.427 ,      21.404 ,    21.405 ,         8.592 ,        Not run
Stream_COPY               ,    1.000 ,      0.999 ,    1.396 ,    29.084 ,      29.074 ,    29.096 ,         9.079 ,        Not run
Stream_DOT                ,    1.000 ,      1.000 ,    0.990 ,    33.101 ,     Not run ,    41.644 ,        18.307 ,        Not run
Stream_MUL                ,    1.000 ,      0.992 ,    0.991 ,    23.307 ,      23.269 ,    23.265 ,         7.298 ,        Not run
Stream_TRIAD              ,    1.000 ,      1.000 ,    0.998 ,    20.523 ,      20.515 ,    20.522 ,         8.236 ,        Not run
