Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_CUDA , Lambda_CUDA , RAJA_CUDA , Kokkos_Lambda , Kokkos_Functor
Apps_DEL_DOT_VEC_2D       , 1.547001 ,   1.544439 , 1.540106 ,  0.006808 ,    0.006823 ,  0.006788 ,       Not run ,        Not run
Apps_ENERGY               , 1.597727 ,   1.597620 , 1.600693 ,  0.037699 ,     Not run ,  0.037697 ,       Not run ,        Not run
Apps_FIR                  , 1.855349 ,   1.855390 , 1.711516 ,  0.004125 ,     Not run ,  0.004338 ,       Not run ,        Not run
Apps_HALOEXCHANGE         , 0.043185 ,   0.044048 , 0.047802 ,  0.042800 ,     Not run ,  0.042082 ,       Not run ,        Not run
Apps_LTIMES               , 2.062139 ,   2.064026 , 2.188872 ,  0.015434 ,    0.019866 ,  0.020307 ,       Not run ,        Not run
Apps_LTIMES_NOVIEW        , 2.057852 ,   2.061432 , 2.188928 ,  0.015436 ,    0.019867 ,  0.020279 ,       Not run ,        Not run
Apps_PRESSURE             , 1.898162 ,   1.898769 , 1.896280 ,  0.046770 ,     Not run ,  0.046874 ,       Not run ,        Not run
Apps_VOL3D                , 1.971418 ,   1.972053 , 1.987493 ,  0.006080 ,     Not run ,  0.005268 ,       Not run ,        Not run
Basic_DAXPY               , 0.338793 ,   0.344129 , 0.345920 ,  0.016248 ,    0.016266 ,  0.016274 ,      0.045211 ,        Not run
Basic_IF_QUAD             , 2.277362 ,   2.261811 , 2.285654 ,  0.011724 ,    0.013748 ,  0.013854 ,      0.023584 ,        Not run
Basic_INIT3               , 0.638483 ,   0.638499 , 0.638614 ,  0.026461 ,    0.027009 ,  0.026474 ,      0.057404 ,        Not run
Basic_INIT_VIEW1D         , 2.230970 ,   2.230862 , 2.232313 ,  0.030326 ,    0.030327 ,  0.030467 ,      0.207094 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 2.073156 ,   2.073125 , 4.355375 ,  0.029521 ,    0.029626 ,  0.029741 ,      0.203368 ,        Not run
Basic_MULADDSUB           , 0.488718 ,   0.487901 , 0.487781 ,  0.018857 ,    0.022987 ,  0.023009 ,      0.040042 ,        Not run
Basic_NESTED_INIT         , 1.166831 ,   1.232808 , 1.176650 ,  0.017298 ,    0.017423 ,  0.017425 ,      0.083992 ,        Not run
Basic_PI_ATOMIC           , 0.143992 ,   0.144011 , 0.362719 ,  0.105462 ,    0.105421 ,  0.105473 ,      0.127766 ,        Not run
Basic_REDUCE3_INT         , 0.022926 ,   0.022923 , 0.224388 ,  0.005659 ,     Not run ,  0.009303 ,      0.004358 ,        Not run
Basic_TRAP_INT            , 0.327559 ,   0.327572 , 0.327578 ,  0.002603 ,     Not run ,  0.001596 ,      0.004123 ,        Not run
Lcals_DIFF_PREDICT        , 0.971935 ,   0.972059 , 0.847548 ,  0.051368 ,     Not run ,  0.051459 ,      0.078970 ,        Not run
Lcals_EOS                 , 1.190913 ,   1.190466 , 1.189480 ,  0.021774 ,     Not run ,  0.021814 ,      0.051845 ,        Not run
Lcals_FIRST_DIFF          , 1.306968 ,   1.316594 , 1.319682 ,  0.046236 ,     Not run ,  0.046268 ,      0.166468 ,        Not run
Lcals_FIRST_MIN           , 0.096192 ,   0.091434 , 0.115889 ,  0.006854 ,     Not run ,  0.003701 ,      0.010658 ,        Not run
Lcals_FIRST_SUM           , 1.309740 ,   1.314857 , 1.313651 ,  0.046239 ,     Not run ,  0.048551 ,      0.166672 ,        Not run
Lcals_GEN_LIN_RECUR       , 1.491630 ,   1.491798 , 1.491891 ,  0.051680 ,     Not run ,  0.046442 ,      0.106526 ,        Not run
Lcals_HYDRO_1D            , 1.036067 ,   1.037263 , 1.037360 ,  0.032517 ,     Not run ,  0.032538 ,      0.090939 ,        Not run
Lcals_HYDRO_2D            , 1.693680 ,   1.693567 , 1.707163 ,  0.022496 ,     Not run ,  0.024708 ,      0.041291 ,        Not run
Lcals_INT_PREDICT         , 1.385676 ,   1.385148 , 1.385546 ,  0.045051 ,     Not run ,  0.044942 ,      0.067946 ,        Not run
Lcals_PLANCKIAN           , 1.609231 ,   1.609263 , 1.609280 ,  0.002661 ,     Not run ,  0.002644 ,      0.005715 ,        Not run
Lcals_TRIDIAG_ELIM        , 1.093443 ,   1.092037 , 1.092162 ,  0.043338 ,     Not run ,  0.043777 ,      0.102459 ,        Not run
Stream_ADD                , 0.805427 ,   0.806121 , 0.804502 ,  0.032405 ,    0.032435 ,  0.032468 ,      0.091147 ,        Not run
Stream_COPY               , 1.447110 ,   1.445711 , 1.004942 ,  0.041305 ,    0.041334 ,  0.041345 ,      0.150383 ,        Not run
Stream_DOT                , 3.968992 ,   3.968399 , 4.003355 ,  0.109918 ,     Not run ,  0.084094 ,      0.203855 ,        Not run
Stream_MUL                , 1.141333 ,   1.152672 , 1.156889 ,  0.041386 ,    0.041441 ,  0.041509 ,      0.150069 ,        Not run
Stream_TRIAD              , 0.750276 ,   0.750385 , 0.750417 ,  0.032429 ,    0.032439 ,  0.032439 ,      0.090876 ,        Not run
