Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_CUDA , Lambda_CUDA , RAJA_CUDA , Kokkos_Lambda , Kokkos_Functor
Apps_DEL_DOT_VEC_2D       , 1.545151 ,   1.545060 , 1.543549 ,  0.006877 ,    0.006732 ,  0.006887 ,       Not run ,        Not run
Apps_ENERGY               , 1.603182 ,   1.600637 , 1.600257 ,  0.037819 ,     Not run ,  0.037884 ,       Not run ,        Not run
Apps_FIR                  , 1.855987 ,   1.857241 , 1.707429 ,  0.004186 ,     Not run ,  0.004363 ,       Not run ,        Not run
Apps_HALOEXCHANGE         , 0.028572 ,   0.029017 , 0.030783 ,  0.046547 ,     Not run ,  0.046080 ,       Not run ,        Not run
Apps_LTIMES               , 2.059982 ,   2.062183 , 2.189079 ,  0.015430 ,    0.019862 ,  0.020315 ,       Not run ,        Not run
Apps_LTIMES_NOVIEW        , 2.059350 ,   2.061587 , 2.186912 ,  0.015440 ,    0.019864 ,  0.020281 ,       Not run ,        Not run
Apps_PRESSURE             , 1.893088 ,   1.892360 , 1.891184 ,  0.047150 ,     Not run ,  0.047524 ,       Not run ,        Not run
Apps_VOL3D                , 1.978835 ,   1.978587 , 1.994423 ,  0.006396 ,     Not run ,  0.005580 ,       Not run ,        Not run
Basic_DAXPY               , 0.333102 ,   0.342543 , 0.344668 ,  0.016413 ,    0.016416 ,  0.016447 ,      0.045231 ,        Not run
Basic_IF_QUAD             , 2.278176 ,   2.268343 , 2.285638 ,  0.012011 ,    0.014154 ,  0.013817 ,      0.023549 ,        Not run
Basic_INIT3               , 0.638971 ,   0.638639 , 0.638900 ,  0.026699 ,    0.026795 ,  0.026706 ,      0.056917 ,        Not run
Basic_INIT_VIEW1D         , 2.231235 ,   2.231141 , 2.230988 ,  0.030526 ,    0.030522 ,  0.030713 ,      0.206130 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 2.074365 ,   2.073094 , 4.355259 ,  0.029643 ,    0.029727 ,  0.029896 ,      0.202724 ,        Not run
Basic_MULADDSUB           , 0.488599 ,   0.487635 , 0.487764 ,  0.018707 ,    0.022079 ,  0.021690 ,      0.039747 ,        Not run
Basic_NESTED_INIT         , 1.166834 ,   1.232867 , 1.177546 ,  0.017344 ,    0.017419 ,  0.017487 ,      0.083302 ,        Not run
Basic_PI_ATOMIC           , 0.143983 ,   0.143970 , 0.362716 ,  0.105378 ,    0.105367 ,  0.105420 ,      0.126837 ,        Not run
Basic_REDUCE3_INT         , 0.022918 ,   0.022927 , 0.224426 ,  0.005323 ,     Not run ,  0.009036 ,      0.004268 ,        Not run
Basic_TRAP_INT            , 0.327780 ,   0.327582 , 0.327572 ,  0.002492 ,     Not run ,  0.001567 ,      0.004086 ,        Not run
Lcals_DIFF_PREDICT        , 0.968541 ,   0.968618 , 0.848672 ,  0.051756 ,     Not run ,  0.051850 ,      0.079656 ,        Not run
Lcals_EOS                 , 1.187080 ,   1.187211 , 1.186863 ,  0.021730 ,     Not run ,  0.021835 ,      0.051120 ,        Not run
Lcals_FIRST_DIFF          , 1.302518 ,   1.314061 , 1.315492 ,  0.047759 ,     Not run ,  0.047813 ,      0.167132 ,        Not run
Lcals_FIRST_MIN           , 0.091396 ,   0.091384 , 0.116090 ,  0.006729 ,     Not run ,  0.003726 ,      0.010695 ,        Not run
Lcals_FIRST_SUM           , 1.302404 ,   1.310723 , 1.311813 ,  0.047308 ,     Not run ,  0.049752 ,      0.164802 ,        Not run
Lcals_GEN_LIN_RECUR       , 1.511869 ,   1.511846 , 1.510570 ,  0.051550 ,     Not run ,  0.046341 ,      0.105467 ,        Not run
Lcals_HYDRO_1D            , 1.035926 ,   1.037020 , 1.037316 ,  0.032837 ,     Not run ,  0.032763 ,      0.090110 ,        Not run
Lcals_HYDRO_2D            , 1.666254 ,   1.666881 , 1.679331 ,  0.022173 ,     Not run ,  0.024311 ,      0.041276 ,        Not run
Lcals_INT_PREDICT         , 1.376680 ,   1.379463 , 1.377920 ,  0.045046 ,     Not run ,  0.044988 ,      0.067390 ,        Not run
Lcals_PLANCKIAN           , 1.622470 ,   1.622665 , 1.622361 ,  0.002655 ,     Not run ,  0.002647 ,      0.005683 ,        Not run
Lcals_TRIDIAG_ELIM        , 1.079987 ,   1.080235 , 1.080346 ,  0.043278 ,     Not run ,  0.043662 ,      0.101839 ,        Not run
Stream_ADD                , 0.738703 ,   0.739712 , 0.739115 ,  0.032416 ,    0.032498 ,  0.032494 ,      0.090363 ,        Not run
Stream_COPY               , 1.451039 ,   1.451818 , 1.091493 ,  0.042155 ,    0.042162 ,  0.042224 ,      0.147846 ,        Not run
Stream_DOT                , 3.969922 ,   3.968305 , 3.998783 ,  0.110477 ,     Not run ,  0.087079 ,      0.201751 ,        Not run
Stream_MUL                , 1.136165 ,   1.143679 , 1.143523 ,  0.042395 ,    0.042462 ,  0.042364 ,      0.147682 ,        Not run
Stream_TRIAD              , 0.740554 ,   0.740542 , 0.740994 ,  0.032784 ,    0.032730 ,  0.032833 ,      0.090205 ,        Not run
