Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_CUDA , Lambda_CUDA , RAJA_CUDA , Kokkos_Lambda , Kokkos_Functor
Apps_DEL_DOT_VEC_2D       , 1.281724 ,   1.281563 , 1.280569 ,  0.006769 ,    0.006738 ,  0.006759 ,       Not run ,        Not run
Apps_ENERGY               , 1.349666 ,   1.353373 , 1.351416 ,  0.037610 ,     Not run ,  0.037676 ,       Not run ,        Not run
Apps_FIR                  , 1.540242 ,   1.539269 , 1.420479 ,  0.004153 ,     Not run ,  0.004332 ,       Not run ,        Not run
Apps_HALOEXCHANGE         , 0.024287 ,   0.024712 , 0.025834 ,  0.036247 ,     Not run ,  0.036013 ,       Not run ,        Not run
Apps_LTIMES               , 1.708966 ,   1.711425 , 1.816488 ,  0.015425 ,    0.019862 ,  0.020310 ,       Not run ,        Not run
Apps_LTIMES_NOVIEW        , 1.708320 ,   1.709185 , 1.815370 ,  0.015431 ,    0.019857 ,  0.020272 ,       Not run ,        Not run
Apps_PRESSURE             , 1.583290 ,   1.581999 , 1.581467 ,  0.046658 ,     Not run ,  0.046840 ,       Not run ,        Not run
Apps_VOL3D                , 1.635065 ,   1.635694 , 1.650045 ,  0.006413 ,     Not run ,  0.005319 ,       Not run ,        Not run
Basic_DAXPY               , 0.288271 ,   0.297490 , 0.299334 ,  0.016306 ,    0.016326 ,  0.016327 ,      0.040517 ,        Not run
Basic_IF_QUAD             , 1.887585 ,   1.875659 , 1.893506 ,  0.011693 ,    0.013934 ,  0.013898 ,      0.021798 ,        Not run
Basic_INIT3               , 0.577009 ,   0.577068 , 0.577121 ,  0.027068 ,    0.026922 ,  0.027032 ,      0.052201 ,        Not run
Basic_INIT_VIEW1D         , 1.850465 ,   1.850617 , 1.850599 ,  0.030436 ,    0.030409 ,  0.030493 ,      0.184440 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 1.719691 ,   1.719741 , 3.612832 ,  0.029525 ,    0.029624 ,  0.029672 ,      0.179364 ,        Not run
Basic_MULADDSUB           , 0.422262 ,   0.419533 , 0.419754 ,  0.018812 ,    0.023072 ,  0.023072 ,      0.036617 ,        Not run
Basic_NESTED_INIT         , 0.968010 ,   1.022584 , 0.976254 ,  0.017343 ,    0.017394 ,  0.017364 ,      0.074728 ,        Not run
Basic_PI_ATOMIC           , 0.119409 ,   0.119411 , 0.300928 ,  0.105135 ,    0.105096 ,  0.105148 ,      0.123607 ,        Not run
Basic_REDUCE3_INT         , 0.019008 ,   0.019004 , 0.186106 ,  0.004794 ,     Not run ,  0.008448 ,      0.003748 ,        Not run
Basic_TRAP_INT            , 0.271711 ,   0.271685 , 0.271682 ,  0.002284 ,     Not run ,  0.001464 ,      0.003519 ,        Not run
Lcals_DIFF_PREDICT        , 0.810674 ,   0.809815 , 0.711455 ,  0.051255 ,     Not run ,  0.051472 ,      0.076932 ,        Not run
Lcals_EOS                 , 0.985757 ,   0.987305 , 0.989085 ,  0.021829 ,     Not run ,  0.021804 ,      0.046404 ,        Not run
Lcals_FIRST_DIFF          , 1.099901 ,   1.120089 , 1.124746 ,  0.046297 ,     Not run ,  0.046286 ,      0.146895 ,        Not run
Lcals_FIRST_MIN           , 0.075893 ,   0.075851 , 0.094057 ,  0.006058 ,     Not run ,  0.003496 ,      0.009449 ,        Not run
Lcals_FIRST_SUM           , 1.108996 ,   1.119623 , 1.122081 ,  0.046956 ,     Not run ,  0.049176 ,      0.149218 ,        Not run
Lcals_GEN_LIN_RECUR       , 1.260267 ,   1.260162 , 1.260367 ,  0.051967 ,     Not run ,  0.046573 ,      0.096790 ,        Not run
Lcals_HYDRO_1D            , 0.864070 ,   0.864910 , 0.864864 ,  0.032524 ,     Not run ,  0.032496 ,      0.080639 ,        Not run
Lcals_HYDRO_2D            , 1.424702 ,   1.423808 , 1.435807 ,  0.022293 ,     Not run ,  0.024094 ,      0.038198 ,        Not run
Lcals_INT_PREDICT         , 1.185667 ,   1.183515 , 1.184675 ,  0.045163 ,     Not run ,  0.045214 ,      0.064120 ,        Not run
Lcals_PLANCKIAN           , 1.343171 ,   1.341503 , 1.341659 ,  0.002649 ,     Not run ,  0.002632 ,      0.005182 ,        Not run
Lcals_TRIDIAG_ELIM        , 0.966766 ,   0.966644 , 0.966905 ,  0.043393 ,     Not run ,  0.043808 ,      0.092691 ,        Not run
Stream_ADD                , 0.694992 ,   0.696458 , 0.696759 ,  0.032435 ,    0.032470 ,  0.032469 ,      0.080891 ,        Not run
Stream_COPY               , 1.201464 ,   1.203173 , 0.860801 ,  0.041310 ,    0.041325 ,  0.041293 ,      0.132330 ,        Not run
Stream_DOT                , 3.293065 ,   3.292378 , 3.326866 ,  0.099484 ,     Not run ,  0.079076 ,      0.179883 ,        Not run
Stream_MUL                , 0.964584 ,   0.971947 , 0.972892 ,  0.041387 ,    0.041453 ,  0.041460 ,      0.132162 ,        Not run
Stream_TRIAD              , 0.666161 ,   0.666071 , 0.667669 ,  0.032459 ,    0.032471 ,  0.032461 ,      0.080887 ,        Not run
