Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_CUDA , Lambda_CUDA , RAJA_CUDA , Kokkos_Lambda , Kokkos_Functor
Algorithm_SORT            , 1.908803 ,    Not run , 2.021927 ,   Not run ,     Not run ,  0.021206 ,      0.087279 ,        Not run
Algorithm_SORTPAIRS       , 2.041719 ,    Not run , 2.168400 ,   Not run ,     Not run ,  0.023222 ,      0.000000 ,        Not run
Apps_DEL_DOT_VEC_2D       , 1.282442 ,   1.282144 , 1.278369 ,  0.006785 ,    0.006734 ,  0.006788 ,      0.066353 ,        Not run
Apps_ENERGY               , 1.349855 ,   1.349742 , 1.350052 ,  0.037754 ,     Not run ,  0.037750 ,      0.127827 ,        Not run
Apps_FIR                  , 1.539971 ,   1.539729 , 1.419927 ,  0.004145 ,     Not run ,  0.004373 ,      0.022845 ,        Not run
Apps_HALOEXCHANGE         , 0.024722 ,   0.025442 , 0.026770 ,  0.037064 ,     Not run ,  0.036932 ,      1.106447 ,        Not run
Apps_LTIMES               , 1.707384 ,   1.707949 , 1.827106 ,  0.013580 ,    0.015956 ,  0.016426 ,      0.026339 ,        Not run
Apps_LTIMES_NOVIEW        , 1.710491 ,   1.708504 , 1.802783 ,  0.013573 ,    0.015871 ,  0.016411 ,       Not run ,        Not run
Apps_PRESSURE             , 1.590460 ,   1.590166 , 1.591464 ,  0.046938 ,     Not run ,  0.047063 ,      0.205968 ,        Not run
Apps_VOL3D                , 1.636124 ,   1.636740 , 1.649135 ,  0.006328 ,     Not run ,  0.005378 ,      0.018718 ,        Not run
Basic_DAXPY               , 0.285665 ,   0.288502 , 0.289186 ,  0.016372 ,    0.016399 ,  0.016401 ,      0.070866 ,        Not run
Basic_IF_QUAD             , 1.860023 ,   1.892921 , 1.876938 ,  0.012103 ,    0.014257 ,  0.014179 ,      0.032745 ,        Not run
Basic_INIT3               , 0.580427 ,   0.580637 , 0.580231 ,  0.027243 ,    0.027064 ,  0.027186 ,      0.081300 ,        Not run
Basic_INIT_VIEW1D         , 1.850378 ,   1.851583 , 1.850473 ,  0.030378 ,    0.030370 ,  0.030471 ,      0.353600 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 1.719494 ,   1.719475 , 3.610683 ,  0.029784 ,    0.029884 ,  0.029942 ,      0.352749 ,        Not run
Basic_MULADDSUB           , 0.422742 ,   0.421660 , 0.421940 ,  0.018905 ,    0.022311 ,  0.022234 ,      0.057329 ,        Not run
Basic_NESTED_INIT         , 1.022843 ,   1.022691 , 0.968222 ,  0.011746 ,    0.011785 ,  0.012556 ,      0.141435 ,        Not run
Basic_PI_ATOMIC           , 0.119424 ,   0.119432 , 0.300863 ,  0.106965 ,    0.105286 ,  0.105342 ,      0.161096 ,        Not run
Basic_REDUCE3_INT         , 0.019010 ,   0.019013 , 0.181538 ,  0.002271 ,     Not run ,  0.002629 ,      0.010371 ,        Not run
Basic_TRAP_INT            , 0.271746 ,   0.271838 , 0.271719 ,  0.002497 ,     Not run ,  0.001561 ,      0.010231 ,        Not run
Lcals_DIFF_PREDICT        , 0.813737 ,   0.813460 , 0.712053 ,  0.053973 ,     Not run ,  0.052643 ,      0.082234 ,        Not run
Lcals_EOS                 , 0.983944 ,   0.985278 , 0.986040 ,  0.021772 ,     Not run ,  0.021785 ,      0.075837 ,        Not run
Lcals_FIRST_DIFF          , 1.093610 ,   1.103019 , 1.106446 ,  0.047158 ,     Not run ,  0.047145 ,      0.282843 ,        Not run
Lcals_FIRST_MIN           , 0.076099 ,   0.075774 , 0.094292 ,  0.006504 ,     Not run ,  0.003573 ,      0.022862 ,        Not run
Lcals_FIRST_SUM           , 1.096217 ,   1.101235 , 1.103101 ,  0.047135 ,     Not run ,  0.049486 ,      0.283339 ,        Not run
Lcals_GEN_LIN_RECUR       , 1.271545 ,   1.271912 , 1.271009 ,  0.051570 ,     Not run ,  0.046103 ,      0.152894 ,        Not run
Lcals_HYDRO_1D            , 0.864987 ,   0.864220 , 0.865434 ,  0.032705 ,     Not run ,  0.032690 ,      0.142835 ,        Not run
Lcals_HYDRO_2D            , 1.410189 ,   1.409498 , 1.410661 ,  0.022054 ,     Not run ,  0.022649 ,      0.055320 ,        Not run
Lcals_INT_PREDICT         , 1.185402 ,   1.184521 , 1.186506 ,  0.045035 ,     Not run ,  0.045046 ,      0.087593 ,        Not run
Lcals_PLANCKIAN           , 1.335303 ,   1.335422 , 1.335830 ,  0.002638 ,     Not run ,  0.002637 ,      0.008136 ,        Not run
Lcals_TRIDIAG_ELIM        , 0.970094 ,   0.969914 , 0.970092 ,  0.043429 ,     Not run ,  0.043492 ,      0.151386 ,        Not run
Stream_ADD                , 0.693187 ,   0.693011 , 0.692667 ,  0.032636 ,    0.032664 ,  0.032671 ,      0.143431 ,        Not run
Stream_COPY               , 1.207267 ,   1.213465 , 0.966527 ,  0.042138 ,    0.042165 ,  0.042131 ,      0.254060 ,        Not run
Stream_DOT                , 3.292663 ,   3.292001 , 3.341514 ,  0.107493 ,     Not run ,  0.083796 ,      0.447429 ,        Not run
Stream_MUL                , 0.957140 ,   0.967336 , 0.968355 ,  0.042362 ,    0.042418 ,  0.042376 ,      0.254939 ,        Not run
Stream_TRIAD              , 0.663785 ,   0.663418 , 0.663869 ,  0.032634 ,    0.032635 ,  0.032642 ,      0.142325 ,        Not run
