Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_CUDA , Lambda_CUDA , RAJA_CUDA , Kokkos_Lambda , Kokkos_Functor
Apps_DEL_DOT_VEC_2D       , 1.281624 ,   1.283221 , 1.277618 ,  0.006890 ,    0.006726 ,  0.006844 ,       Not run ,        Not run
Apps_ENERGY               , 1.348584 ,   1.347685 , 1.347704 ,  0.037787 ,     Not run ,  0.037710 ,       Not run ,        Not run
Apps_FIR                  , 1.540506 ,   1.539400 , 1.419925 ,  0.004165 ,     Not run ,  0.004364 ,       Not run ,        Not run
Apps_HALOEXCHANGE         , 0.034495 ,   0.023733 , 0.024513 ,  0.037381 ,     Not run ,  0.037044 ,       Not run ,        Not run
Apps_LTIMES               , 1.709416 ,   1.710418 , 1.814500 ,  0.015435 ,    0.019863 ,  0.020308 ,       Not run ,        Not run
Apps_LTIMES_NOVIEW        , 1.709030 ,   1.709355 , 1.814646 ,  0.015440 ,    0.019860 ,  0.020273 ,       Not run ,        Not run
Apps_PRESSURE             , 1.600359 ,   1.597898 , 1.597571 ,  0.046790 ,     Not run ,  0.046956 ,       Not run ,        Not run
Apps_VOL3D                , 1.635446 ,   1.635769 , 1.648715 ,  0.006725 ,     Not run ,  0.005500 ,       Not run ,        Not run
Basic_DAXPY               , 0.287206 ,   0.295900 , 0.299171 ,  0.016325 ,    0.016325 ,  0.016343 ,      0.040904 ,        Not run
Basic_IF_QUAD             , 1.886052 ,   1.876965 , 1.893475 ,  0.011666 ,    0.013996 ,  0.014002 ,      0.021933 ,        Not run
Basic_INIT3               , 0.581047 ,   0.580833 , 0.581056 ,  0.026711 ,    0.026638 ,  0.026710 ,      0.052243 ,        Not run
Basic_INIT_VIEW1D         , 1.850274 ,   1.850146 , 1.850317 ,  0.030537 ,    0.030515 ,  0.030684 ,      0.191075 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 1.719394 ,   1.719305 , 3.612052 ,  0.030491 ,    0.030603 ,  0.030779 ,      0.185576 ,        Not run
Basic_MULADDSUB           , 0.425376 ,   0.422639 , 0.422561 ,  0.018581 ,    0.022951 ,  0.022896 ,      0.036776 ,        Not run
Basic_NESTED_INIT         , 0.967715 ,   1.022454 , 0.975943 ,  0.018286 ,    0.018347 ,  0.018417 ,      0.076826 ,        Not run
Basic_PI_ATOMIC           , 0.119442 ,   0.119395 , 0.300846 ,  0.105201 ,    0.105182 ,  0.105228 ,      0.124127 ,        Not run
Basic_REDUCE3_INT         , 0.019012 ,   0.019011 , 0.186210 ,  0.005048 ,     Not run ,  0.008550 ,      0.003789 ,        Not run
Basic_TRAP_INT            , 0.271777 ,   0.271679 , 0.271731 ,  0.002380 ,     Not run ,  0.001526 ,      0.003608 ,        Not run
Lcals_DIFF_PREDICT        , 0.809588 ,   0.811276 , 0.710706 ,  0.051693 ,     Not run ,  0.051373 ,      0.078096 ,        Not run
Lcals_EOS                 , 0.983358 ,   0.984829 , 0.984692 ,  0.021801 ,     Not run ,  0.021822 ,      0.046962 ,        Not run
Lcals_FIRST_DIFF          , 1.092645 ,   1.115984 , 1.123699 ,  0.046254 ,     Not run ,  0.046235 ,      0.148996 ,        Not run
Lcals_FIRST_MIN           , 0.075841 ,   0.075778 , 0.097076 ,  0.006317 ,     Not run ,  0.003576 ,      0.009605 ,        Not run
Lcals_FIRST_SUM           , 1.093929 ,   1.113364 , 1.120361 ,  0.046236 ,     Not run ,  0.048626 ,      0.148363 ,        Not run
Lcals_GEN_LIN_RECUR       , 1.260716 ,   1.260989 , 1.261001 ,  0.051664 ,     Not run ,  0.046295 ,      0.096896 ,        Not run
Lcals_HYDRO_1D            , 0.863369 ,   0.864232 , 0.864169 ,  0.032566 ,     Not run ,  0.032606 ,      0.081727 ,        Not run
Lcals_HYDRO_2D            , 1.409522 ,   1.408818 , 1.420070 ,  0.022261 ,     Not run ,  0.024221 ,      0.038580 ,        Not run
Lcals_INT_PREDICT         , 1.183542 ,   1.187174 , 1.185629 ,  0.044985 ,     Not run ,  0.045174 ,      0.064151 ,        Not run
Lcals_PLANCKIAN           , 1.344300 ,   1.344860 , 1.344741 ,  0.002681 ,     Not run ,  0.002654 ,      0.005268 ,        Not run
Lcals_TRIDIAG_ELIM        , 0.959667 ,   0.959689 , 0.959844 ,  0.043452 ,     Not run ,  0.043613 ,      0.093736 ,        Not run
Stream_ADD                , 0.705814 ,   0.709413 , 0.711525 ,  0.032482 ,    0.032529 ,  0.032527 ,      0.081928 ,        Not run
Stream_COPY               , 1.199953 ,   1.201887 , 0.839941 ,  0.041391 ,    0.041396 ,  0.041417 ,      0.134026 ,        Not run
Stream_DOT                , 3.292585 ,   3.291329 , 3.324343 ,  0.102575 ,     Not run ,  0.081068 ,      0.181518 ,        Not run
Stream_MUL                , 0.946123 ,   0.961399 , 0.962241 ,  0.041482 ,    0.041528 ,  0.041577 ,      0.133986 ,        Not run
Stream_TRIAD              , 0.661336 ,   0.660925 , 0.661492 ,  0.032502 ,    0.032510 ,  0.032512 ,      0.081935 ,        Not run
