Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_CUDA , Lambda_CUDA , RAJA_CUDA , Kokkos_Lambda , Kokkos_Functor
Apps_DEL_DOT_VEC_2D       , 1.290013 ,   1.291665 , 1.277544 ,  0.006858 ,    0.006749 ,  0.006851 ,       Not run ,        Not run
Apps_ENERGY               , 1.347514 ,   1.348332 , 1.348123 ,  0.037812 ,     Not run ,  0.037739 ,       Not run ,        Not run
Apps_FIR                  , 1.540351 ,   1.539102 , 1.419872 ,  0.004154 ,     Not run ,  0.004380 ,       Not run ,        Not run
Apps_HALOEXCHANGE         , 0.025819 ,   0.032812 , 0.040674 ,  0.037292 ,     Not run ,  0.036882 ,       Not run ,        Not run
Apps_LTIMES               , 1.709484 ,   1.712024 , 1.815287 ,  0.015434 ,    0.019882 ,  0.020322 ,       Not run ,        Not run
Apps_LTIMES_NOVIEW        , 1.708979 ,   1.709677 , 1.815747 ,  0.015444 ,    0.019871 ,  0.020281 ,       Not run ,        Not run
Apps_PRESSURE             , 1.579015 ,   1.576576 , 1.576775 ,  0.046811 ,     Not run ,  0.046858 ,       Not run ,        Not run
Apps_VOL3D                , 1.635346 ,   1.635477 , 1.648445 ,  0.006683 ,     Not run ,  0.005348 ,       Not run ,        Not run
Basic_DAXPY               , 0.282362 ,   0.297460 , 0.300826 ,  0.016363 ,    0.016379 ,  0.016392 ,      0.040988 ,        Not run
Basic_IF_QUAD             , 1.890694 ,   1.876762 , 1.890829 ,  0.011729 ,    0.013863 ,  0.013868 ,      0.021956 ,        Not run
Basic_INIT3               , 0.578413 ,   0.578400 , 0.578607 ,  0.026980 ,    0.027009 ,  0.026965 ,      0.052742 ,        Not run
Basic_INIT_VIEW1D         , 1.850417 ,   1.850391 , 1.850577 ,  0.030556 ,    0.030543 ,  0.030629 ,      0.187696 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 1.719390 ,   1.719342 , 3.612309 ,  0.030539 ,    0.030629 ,  0.030740 ,      0.188379 ,        Not run
Basic_MULADDSUB           , 0.426231 ,   0.423401 , 0.423367 ,  0.018899 ,    0.023236 ,  0.023070 ,      0.036873 ,        Not run
Basic_NESTED_INIT         , 0.967867 ,   1.022460 , 0.975606 ,  0.017945 ,    0.017996 ,  0.018060 ,      0.076108 ,        Not run
Basic_PI_ATOMIC           , 0.119431 ,   0.119392 , 0.300895 ,  0.105259 ,    0.105245 ,  0.105285 ,      0.124315 ,        Not run
Basic_REDUCE3_INT         , 0.019007 ,   0.019004 , 0.186242 ,  0.005160 ,     Not run ,  0.008517 ,      0.003787 ,        Not run
Basic_TRAP_INT            , 0.271705 ,   0.271684 , 0.271705 ,  0.002378 ,     Not run ,  0.001532 ,      0.003586 ,        Not run
Lcals_DIFF_PREDICT        , 0.810731 ,   0.810858 , 0.711704 ,  0.051468 ,     Not run ,  0.051845 ,      0.077117 ,        Not run
Lcals_EOS                 , 0.983643 ,   0.984933 , 0.984804 ,  0.021843 ,     Not run ,  0.021883 ,      0.046964 ,        Not run
Lcals_FIRST_DIFF          , 1.097391 ,   1.121567 , 1.124138 ,  0.046255 ,     Not run ,  0.046222 ,      0.148005 ,        Not run
Lcals_FIRST_MIN           , 0.078749 ,   0.075838 , 0.096620 ,  0.006245 ,     Not run ,  0.003552 ,      0.009638 ,        Not run
Lcals_FIRST_SUM           , 1.102612 ,   1.120570 , 1.126232 ,  0.046235 ,     Not run ,  0.048564 ,      0.147730 ,        Not run
Lcals_GEN_LIN_RECUR       , 1.257830 ,   1.257682 , 1.257843 ,  0.051788 ,     Not run ,  0.046514 ,      0.097205 ,        Not run
Lcals_HYDRO_1D            , 0.863143 ,   0.863955 , 0.863959 ,  0.032586 ,     Not run ,  0.032599 ,      0.081437 ,        Not run
Lcals_HYDRO_2D            , 1.405737 ,   1.404351 , 1.418662 ,  0.022455 ,     Not run ,  0.024400 ,      0.038706 ,        Not run
Lcals_INT_PREDICT         , 1.185707 ,   1.187132 , 1.185454 ,  0.044995 ,     Not run ,  0.045000 ,      0.064171 ,        Not run
Lcals_PLANCKIAN           , 1.341642 ,   1.341600 , 1.341566 ,  0.002671 ,     Not run ,  0.002653 ,      0.005250 ,        Not run
Lcals_TRIDIAG_ELIM        , 0.962163 ,   0.962330 , 0.962352 ,  0.043370 ,     Not run ,  0.043584 ,      0.093853 ,        Not run
Stream_ADD                , 0.661520 ,   0.661934 , 0.662269 ,  0.032499 ,    0.032526 ,  0.032539 ,      0.081942 ,        Not run
Stream_COPY               , 1.202438 ,   1.201290 , 0.853807 ,  0.041400 ,    0.041449 ,  0.041398 ,      0.133202 ,        Not run
Stream_DOT                , 3.292136 ,   3.291177 , 3.322470 ,  0.102063 ,     Not run ,  0.080361 ,      0.181799 ,        Not run
Stream_MUL                , 0.956174 ,   0.967780 , 0.970806 ,  0.041476 ,    0.041536 ,  0.041536 ,      0.133330 ,        Not run
Stream_TRIAD              , 0.661822 ,   0.661659 , 0.662069 ,  0.032470 ,    0.032613 ,  0.032468 ,      0.081663 ,        Not run
