Speedup Report (T_ref/T_var): ref var = Base_Seq  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_CUDA , Lambda_CUDA , RAJA_CUDA , Kokkos_Lambda , Kokkos_Functor
Algorithm_SORT            ,    1.000 ,    Not run ,    0.937 ,   Not run ,     Not run ,    85.369 ,        26.800 ,        Not run
Algorithm_SORTPAIRS       ,    1.000 ,    Not run ,    0.935 ,   Not run ,     Not run ,    88.169 ,           inf ,        Not run
Apps_DEL_DOT_VEC_2D       ,    1.000 ,      1.000 ,    1.003 ,   184.988 ,     189.712 ,   185.764 ,        21.767 ,        Not run
Apps_ENERGY               ,    1.000 ,      1.000 ,    0.998 ,    35.580 ,     Not run ,    35.478 ,        16.247 ,        Not run
Apps_FIR                  ,    1.000 ,      1.000 ,    1.084 ,   372.903 ,     Not run ,   354.449 ,       116.795 ,        Not run
Apps_HALOEXCHANGE         ,    1.000 ,      0.993 ,    0.953 ,     0.674 ,     Not run ,     0.676 ,         0.058 ,        Not run
Apps_LTIMES               ,    1.000 ,      0.999 ,    0.942 ,   110.775 ,      86.048 ,    84.178 ,        73.243 ,        Not run
Apps_LTIMES_NOVIEW        ,    1.000 ,      1.002 ,    0.944 ,   110.997 ,      86.234 ,    84.485 ,       Not run ,        Not run
Apps_PRESSURE             ,    1.000 ,      1.001 ,    0.999 ,    33.807 ,     Not run ,    33.643 ,        13.390 ,        Not run
Apps_VOL3D                ,    1.000 ,      1.000 ,    0.992 ,   255.163 ,     Not run ,   295.006 ,       112.582 ,        Not run
Basic_DAXPY               ,    1.000 ,      0.966 ,    0.955 ,    17.601 ,      17.596 ,    17.569 ,         7.022 ,        Not run
Basic_IF_QUAD             ,    1.000 ,      1.004 ,    0.995 ,   160.325 ,     136.172 ,   135.549 ,        85.531 ,        Not run
Basic_INIT3               ,    1.000 ,      1.000 ,    1.000 ,    21.244 ,      21.257 ,    21.250 ,        10.934 ,        Not run
Basic_INIT_VIEW1D         ,    1.000 ,      1.000 ,    1.000 ,    60.822 ,      60.827 ,    60.501 ,         9.899 ,        Not run
Basic_INIT_VIEW1D_OFFSET  ,    1.000 ,      1.000 ,    0.476 ,    57.658 ,      57.481 ,    57.198 ,         9.349 ,        Not run
Basic_MULADDSUB           ,    1.000 ,      1.002 ,    1.001 ,    22.296 ,      18.342 ,    18.307 ,        11.403 ,        Not run
Basic_NESTED_INIT         ,    1.000 ,      0.947 ,    0.991 ,    55.826 ,      55.520 ,    55.536 ,        12.851 ,        Not run
Basic_PI_ATOMIC           ,    1.000 ,      1.000 ,    0.397 ,     1.135 ,       1.135 ,     1.135 ,         0.961 ,        Not run
Basic_REDUCE3_INT         ,    1.000 ,      1.000 ,    0.102 ,     3.911 ,     Not run ,     2.534 ,         4.973 ,        Not run
Basic_TRAP_INT            ,    1.000 ,      1.000 ,    1.000 ,   116.336 ,     Not run ,   184.636 ,        75.509 ,        Not run
Lcals_DIFF_PREDICT        ,    1.000 ,      1.000 ,    1.140 ,    15.660 ,     Not run ,    15.621 ,        11.505 ,        Not run
Lcals_EOS                 ,    1.000 ,      0.999 ,    0.999 ,    45.234 ,     Not run ,    45.195 ,        21.015 ,        Not run
Lcals_FIRST_DIFF          ,    1.000 ,      0.979 ,    0.976 ,    24.642 ,     Not run ,    24.637 ,         7.715 ,        Not run
Lcals_FIRST_MIN           ,    1.000 ,      0.994 ,    0.807 ,    11.979 ,     Not run ,    21.147 ,         7.851 ,        Not run
Lcals_FIRST_SUM           ,    1.000 ,      0.985 ,    0.983 ,    24.570 ,     Not run ,    23.418 ,         7.495 ,        Not run
Lcals_GEN_LIN_RECUR       ,    1.000 ,      1.000 ,    1.000 ,    24.472 ,     Not run ,    27.144 ,        13.006 ,        Not run
Lcals_HYDRO_1D            ,    1.000 ,      1.001 ,    1.001 ,    26.529 ,     Not run ,    26.515 ,        10.559 ,        Not run
Lcals_HYDRO_2D            ,    1.000 ,      1.001 ,    0.992 ,    64.709 ,     Not run ,    59.322 ,        37.065 ,        Not run
Lcals_INT_PREDICT         ,    1.000 ,      1.000 ,    1.000 ,    26.191 ,     Not run ,    26.108 ,        18.340 ,        Not run
Lcals_PLANCKIAN           ,    1.000 ,      1.000 ,    1.000 ,   510.543 ,     Not run ,   510.817 ,       256.650 ,        Not run
Lcals_TRIDIAG_ELIM        ,    1.000 ,      1.000 ,    1.000 ,    22.199 ,     Not run ,    22.048 ,        10.242 ,        Not run
Stream_ADD                ,    1.000 ,      1.003 ,    1.003 ,    20.755 ,      20.733 ,    20.717 ,         8.250 ,        Not run
Stream_COPY               ,    1.000 ,      0.998 ,    1.360 ,    29.120 ,      29.131 ,    29.121 ,         9.017 ,        Not run
Stream_DOT                ,    1.000 ,      1.000 ,    0.990 ,    32.577 ,     Not run ,    41.354 ,        18.067 ,        Not run
Stream_MUL                ,    1.000 ,      0.980 ,    0.978 ,    23.195 ,      23.149 ,    23.139 ,         7.163 ,        Not run
Stream_TRIAD              ,    1.000 ,      0.998 ,    0.999 ,    20.362 ,      20.360 ,    20.362 ,         8.077 ,        Not run
