Speedup Report (T_ref/T_var): ref var = Base_Seq  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_CUDA , Lambda_CUDA , RAJA_CUDA , Kokkos_Lambda , Kokkos_Functor
Algorithm_SORT            ,    1.000 ,    Not run ,    0.937 ,   Not run ,     Not run ,    85.233 ,        26.966 ,        Not run
Algorithm_SORTPAIRS       ,    1.000 ,    Not run ,    0.937 ,   Not run ,     Not run ,    88.044 ,           inf ,        Not run
Apps_DEL_DOT_VEC_2D       ,    1.000 ,      0.999 ,    1.007 ,   188.242 ,     188.662 ,   188.753 ,        21.589 ,        Not run
Apps_ENERGY               ,    1.000 ,      0.997 ,    0.998 ,    35.360 ,     Not run ,    35.332 ,        16.224 ,        Not run
Apps_FIR                  ,    1.000 ,      1.001 ,    1.085 ,   371.723 ,     Not run ,   352.856 ,       117.203 ,        Not run
Apps_HALOEXCHANGE         ,    1.000 ,      0.867 ,    0.856 ,     0.934 ,     Not run ,     0.944 ,         0.081 ,        Not run
Apps_LTIMES               ,    1.000 ,      1.000 ,    0.941 ,   110.727 ,      86.046 ,    84.166 ,        73.262 ,        Not run
Apps_LTIMES_NOVIEW        ,    1.000 ,      1.002 ,    0.943 ,   110.820 ,      86.111 ,    84.366 ,       Not run ,        Not run
Apps_PRESSURE             ,    1.000 ,      1.000 ,    1.000 ,    34.670 ,     Not run ,    34.453 ,        13.596 ,        Not run
Apps_VOL3D                ,    1.000 ,      1.001 ,    0.993 ,   246.957 ,     Not run ,   307.201 ,       114.310 ,        Not run
Basic_DAXPY               ,    1.000 ,      0.981 ,    0.971 ,    17.530 ,      17.500 ,    17.486 ,         7.045 ,        Not run
Basic_IF_QUAD             ,    1.000 ,      1.003 ,    0.996 ,   160.437 ,     135.263 ,   135.460 ,        85.723 ,        Not run
Basic_INIT3               ,    1.000 ,      1.000 ,    1.000 ,    19.852 ,      19.881 ,    19.853 ,        10.219 ,        Not run
Basic_INIT_VIEW1D         ,    1.000 ,      0.999 ,    1.000 ,    60.664 ,      60.674 ,    60.415 ,         9.784 ,        Not run
Basic_INIT_VIEW1D_OFFSET  ,    1.000 ,      1.000 ,    0.476 ,    57.243 ,      57.063 ,    56.812 ,         9.530 ,        Not run
Basic_MULADDSUB           ,    1.000 ,      1.002 ,    1.002 ,    21.734 ,      17.725 ,    17.629 ,        11.118 ,        Not run
Basic_NESTED_INIT         ,    1.000 ,      0.946 ,    0.991 ,    55.722 ,      55.724 ,    55.534 ,        12.899 ,        Not run
Basic_PI_ATOMIC           ,    1.000 ,      1.000 ,    0.397 ,     1.136 ,       1.136 ,     1.135 ,         0.962 ,        Not run
Basic_REDUCE3_INT         ,    1.000 ,      1.000 ,    0.102 ,     3.882 ,     Not run ,     2.539 ,         4.957 ,        Not run
Basic_TRAP_INT            ,    1.000 ,      1.000 ,    1.000 ,   116.479 ,     Not run ,   183.798 ,        75.904 ,        Not run
Lcals_DIFF_PREDICT        ,    1.000 ,      1.000 ,    1.143 ,    15.732 ,     Not run ,    15.663 ,        11.628 ,        Not run
Lcals_EOS                 ,    1.000 ,      1.002 ,    1.002 ,    45.488 ,     Not run ,    45.444 ,        21.261 ,        Not run
Lcals_FIRST_DIFF          ,    1.000 ,      0.983 ,    0.978 ,    23.574 ,     Not run ,    23.570 ,         7.357 ,        Not run
Lcals_FIRST_MIN           ,    1.000 ,      0.998 ,    0.797 ,    12.167 ,     Not run ,    21.910 ,         7.884 ,        Not run
Lcals_FIRST_SUM           ,    1.000 ,      0.985 ,    0.982 ,    23.277 ,     Not run ,    22.183 ,         7.284 ,        Not run
Lcals_GEN_LIN_RECUR       ,    1.000 ,      1.000 ,    1.002 ,    24.307 ,     Not run ,    26.986 ,        13.071 ,        Not run
Lcals_HYDRO_1D            ,    1.000 ,      0.998 ,    0.997 ,    26.367 ,     Not run ,    26.363 ,        10.527 ,        Not run
Lcals_HYDRO_2D            ,    1.000 ,      1.001 ,    0.992 ,    63.240 ,     Not run ,    57.969 ,        36.437 ,        Not run
Lcals_INT_PREDICT         ,    1.000 ,      1.000 ,    1.001 ,    26.210 ,     Not run ,    26.248 ,        18.398 ,        Not run
Lcals_PLANCKIAN           ,    1.000 ,      0.999 ,    1.000 ,   505.130 ,     Not run ,   507.643 ,       256.221 ,        Not run
Lcals_TRIDIAG_ELIM        ,    1.000 ,      1.000 ,    1.000 ,    22.157 ,     Not run ,    22.012 ,        10.232 ,        Not run
Stream_ADD                ,    1.000 ,      0.999 ,    1.000 ,    21.614 ,      21.594 ,    21.575 ,         8.613 ,        Not run
Stream_COPY               ,    1.000 ,      0.998 ,    1.380 ,    29.091 ,      29.070 ,    29.049 ,         9.021 ,        Not run
Stream_DOT                ,    1.000 ,      1.000 ,    0.987 ,    29.561 ,     Not run ,    39.175 ,        16.777 ,        Not run
Stream_MUL                ,    1.000 ,      0.983 ,    0.980 ,    23.063 ,      23.018 ,    22.986 ,         7.176 ,        Not run
Stream_TRIAD              ,    1.000 ,      0.999 ,    0.998 ,    20.400 ,      20.387 ,    20.382 ,         8.122 ,        Not run
