Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_CUDA , Lambda_CUDA , RAJA_CUDA , Kokkos_Lambda , Kokkos_Functor
Algorithm_SORT            , 1.908586 ,    Not run , 2.037491 ,   Not run ,     Not run ,  0.022393 ,      0.070777 ,        Not run
Algorithm_SORTPAIRS       , 2.036345 ,    Not run , 2.174155 ,   Not run ,     Not run ,  0.023129 ,      0.000000 ,        Not run
Apps_DEL_DOT_VEC_2D       , 1.286619 ,   1.288052 , 1.277261 ,  0.006835 ,    0.006820 ,  0.006816 ,      0.059597 ,        Not run
Apps_ENERGY               , 1.332339 ,   1.336201 , 1.335288 ,  0.037679 ,     Not run ,  0.037710 ,      0.082121 ,        Not run
Apps_FIR                  , 1.540726 ,   1.539578 , 1.420249 ,  0.004145 ,     Not run ,  0.004366 ,      0.013146 ,        Not run
Apps_HALOEXCHANGE         , 0.033603 ,   0.038750 , 0.039248 ,  0.035987 ,     Not run ,  0.035604 ,      0.414198 ,        Not run
Apps_LTIMES               , 1.708766 ,   1.709415 , 1.816438 ,  0.015432 ,    0.019859 ,  0.020302 ,      0.023324 ,        Not run
Apps_LTIMES_NOVIEW        , 1.710282 ,   1.706931 , 1.813736 ,  0.015433 ,    0.019861 ,  0.020272 ,       Not run ,        Not run
Apps_PRESSURE             , 1.617893 ,   1.617468 , 1.617897 ,  0.046666 ,     Not run ,  0.046960 ,      0.118999 ,        Not run
Apps_VOL3D                , 1.636784 ,   1.635460 , 1.648171 ,  0.006628 ,     Not run ,  0.005328 ,      0.014319 ,        Not run
Basic_DAXPY               , 0.285549 ,   0.291058 , 0.294000 ,  0.016289 ,    0.016317 ,  0.016331 ,      0.040533 ,        Not run
Basic_IF_QUAD             , 1.881276 ,   1.875776 , 1.888903 ,  0.011726 ,    0.013908 ,  0.013888 ,      0.021946 ,        Not run
Basic_INIT3               , 0.535444 ,   0.535467 , 0.535484 ,  0.026971 ,    0.026933 ,  0.026971 ,      0.052397 ,        Not run
Basic_INIT_VIEW1D         , 1.850541 ,   1.851557 , 1.850561 ,  0.030505 ,    0.030500 ,  0.030631 ,      0.189148 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 1.719729 ,   1.719642 , 3.612892 ,  0.030043 ,    0.030137 ,  0.030271 ,      0.180456 ,        Not run
Basic_MULADDSUB           , 0.408449 ,   0.407690 , 0.407572 ,  0.018793 ,    0.023043 ,  0.023169 ,      0.036738 ,        Not run
Basic_NESTED_INIT         , 0.968121 ,   1.022867 , 0.976658 ,  0.017374 ,    0.017373 ,  0.017433 ,      0.075056 ,        Not run
Basic_PI_ATOMIC           , 0.119432 ,   0.119470 , 0.300884 ,  0.105170 ,    0.105140 ,  0.105188 ,      0.124096 ,        Not run
Basic_REDUCE3_INT         , 0.019013 ,   0.019013 , 0.186367 ,  0.004898 ,     Not run ,  0.007487 ,      0.003836 ,        Not run
Basic_TRAP_INT            , 0.271719 ,   0.271687 , 0.271712 ,  0.002333 ,     Not run ,  0.001478 ,      0.003580 ,        Not run
Lcals_DIFF_PREDICT        , 0.809259 ,   0.809654 , 0.708136 ,  0.051442 ,     Not run ,  0.051668 ,      0.069596 ,        Not run
Lcals_EOS                 , 0.991588 ,   0.989953 , 0.990044 ,  0.021799 ,     Not run ,  0.021820 ,      0.046638 ,        Not run
Lcals_FIRST_DIFF          , 1.090653 ,   1.110007 , 1.114988 ,  0.046266 ,     Not run ,  0.046273 ,      0.148248 ,        Not run
Lcals_FIRST_MIN           , 0.075974 ,   0.076133 , 0.095319 ,  0.006244 ,     Not run ,  0.003468 ,      0.009636 ,        Not run
Lcals_FIRST_SUM           , 1.092356 ,   1.109399 , 1.112303 ,  0.046928 ,     Not run ,  0.049244 ,      0.149971 ,        Not run
Lcals_GEN_LIN_RECUR       , 1.259017 ,   1.259432 , 1.256884 ,  0.051797 ,     Not run ,  0.046655 ,      0.096320 ,        Not run
Lcals_HYDRO_1D            , 0.860755 ,   0.862115 , 0.863738 ,  0.032645 ,     Not run ,  0.032651 ,      0.081766 ,        Not run
Lcals_HYDRO_2D            , 1.393390 ,   1.392300 , 1.405280 ,  0.022033 ,     Not run ,  0.024037 ,      0.038241 ,        Not run
Lcals_INT_PREDICT         , 1.182667 ,   1.182446 , 1.181690 ,  0.045122 ,     Not run ,  0.045058 ,      0.064282 ,        Not run
Lcals_PLANCKIAN           , 1.331822 ,   1.333494 , 1.331970 ,  0.002637 ,     Not run ,  0.002624 ,      0.005198 ,        Not run
Lcals_TRIDIAG_ELIM        , 0.961550 ,   0.961492 , 0.961530 ,  0.043397 ,     Not run ,  0.043684 ,      0.093976 ,        Not run
Stream_ADD                , 0.701859 ,   0.702488 , 0.701821 ,  0.032473 ,    0.032503 ,  0.032531 ,      0.081490 ,        Not run
Stream_COPY               , 1.203690 ,   1.206348 , 0.872042 ,  0.041376 ,    0.041407 ,  0.041437 ,      0.133438 ,        Not run
Stream_DOT                , 3.292200 ,   3.291288 , 3.334784 ,  0.111369 ,     Not run ,  0.084039 ,      0.196230 ,        Not run
Stream_MUL                , 0.954423 ,   0.971176 , 0.974312 ,  0.041383 ,    0.041464 ,  0.041523 ,      0.133009 ,        Not run
Stream_TRIAD              , 0.662239 ,   0.662708 , 0.663379 ,  0.032463 ,    0.032483 ,  0.032491 ,      0.081538 ,        Not run
