Speedup Report (T_ref/T_var): ref var = Base_Seq  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_CUDA , Lambda_CUDA , RAJA_CUDA , Kokkos_Lambda , Kokkos_Functor
Algorithm_SORT            ,    1.000 ,    Not run ,    0.937 ,   Not run ,     Not run ,    85.160 ,        26.833 ,        Not run
Algorithm_SORTPAIRS       ,    1.000 ,    Not run ,    0.937 ,   Not run ,     Not run ,    88.563 ,           inf ,        Not run
Apps_DEL_DOT_VEC_2D       ,    1.000 ,      1.000 ,    1.004 ,   185.712 ,     190.625 ,   186.225 ,        21.848 ,        Not run
Apps_ENERGY               ,    1.000 ,      0.999 ,    0.998 ,    35.406 ,     Not run ,    35.484 ,        16.236 ,        Not run
Apps_FIR                  ,    1.000 ,      1.000 ,    1.084 ,   371.617 ,     Not run ,   356.210 ,       116.687 ,        Not run
Apps_HALOEXCHANGE         ,    1.000 ,      1.015 ,    0.938 ,     1.169 ,     Not run ,     1.181 ,         0.093 ,        Not run
Apps_LTIMES               ,    1.000 ,      1.000 ,    0.941 ,   110.762 ,      86.001 ,    84.160 ,        73.220 ,        Not run
Apps_LTIMES_NOVIEW        ,    1.000 ,      1.002 ,    0.944 ,   110.915 ,      86.145 ,    84.435 ,       Not run ,        Not run
Apps_PRESSURE             ,    1.000 ,      1.000 ,    1.000 ,    33.615 ,     Not run ,    33.311 ,        13.312 ,        Not run
Apps_VOL3D                ,    1.000 ,      1.000 ,    0.992 ,   251.294 ,     Not run ,   305.441 ,       114.698 ,        Not run
Basic_DAXPY               ,    1.000 ,      0.964 ,    0.956 ,    17.351 ,      17.327 ,    17.324 ,         6.939 ,        Not run
Basic_IF_QUAD             ,    1.000 ,      1.005 ,    0.997 ,   156.904 ,     134.084 ,   134.797 ,        85.051 ,        Not run
Basic_INIT3               ,    1.000 ,      1.000 ,    1.000 ,    20.944 ,      20.973 ,    20.966 ,        10.703 ,        Not run
Basic_INIT_VIEW1D         ,    1.000 ,      1.000 ,    1.000 ,    60.937 ,      60.970 ,    60.889 ,        10.067 ,        Not run
Basic_INIT_VIEW1D_OFFSET  ,    1.000 ,      0.999 ,    0.476 ,    57.710 ,      57.541 ,    57.366 ,         9.446 ,        Not run
Basic_MULADDSUB           ,    1.000 ,      1.002 ,    1.002 ,    22.395 ,      18.801 ,    18.857 ,        11.331 ,        Not run
Basic_NESTED_INIT         ,    1.000 ,      0.947 ,    0.991 ,    55.978 ,      55.523 ,    55.716 ,        12.829 ,        Not run
Basic_PI_ATOMIC           ,    1.000 ,      1.000 ,    0.397 ,     1.137 ,       1.137 ,     1.136 ,         0.961 ,        Not run
Basic_REDUCE3_INT         ,    1.000 ,      1.000 ,    0.102 ,     3.955 ,     Not run ,     2.578 ,         4.962 ,        Not run
Basic_TRAP_INT            ,    1.000 ,      1.000 ,    1.000 ,   118.895 ,     Not run ,   182.446 ,        75.280 ,        Not run
Lcals_DIFF_PREDICT        ,    1.000 ,      1.000 ,    1.141 ,    15.582 ,     Not run ,    15.555 ,        11.484 ,        Not run
Lcals_EOS                 ,    1.000 ,      0.999 ,    0.999 ,    45.257 ,     Not run ,    45.055 ,        21.064 ,        Not run
Lcals_FIRST_DIFF          ,    1.000 ,      0.981 ,    0.975 ,    24.273 ,     Not run ,    24.270 ,         7.673 ,        Not run
Lcals_FIRST_MIN           ,    1.000 ,      0.936 ,    0.774 ,    12.190 ,     Not run ,    21.840 ,         7.852 ,        Not run
Lcals_FIRST_SUM           ,    1.000 ,      0.982 ,    0.979 ,    24.105 ,     Not run ,    22.940 ,         7.516 ,        Not run
Lcals_GEN_LIN_RECUR       ,    1.000 ,      1.000 ,    1.000 ,    24.258 ,     Not run ,    27.194 ,        12.953 ,        Not run
Lcals_HYDRO_1D            ,    1.000 ,      1.001 ,    1.000 ,    26.456 ,     Not run ,    26.476 ,        10.518 ,        Not run
Lcals_HYDRO_2D            ,    1.000 ,      1.001 ,    0.993 ,    62.819 ,     Not run ,    58.665 ,        35.400 ,        Not run
Lcals_INT_PREDICT         ,    1.000 ,      1.012 ,    1.014 ,    26.288 ,     Not run ,    26.298 ,        18.434 ,        Not run
Lcals_PLANCKIAN           ,    1.000 ,      1.000 ,    0.999 ,   502.780 ,     Not run ,   508.457 ,       257.257 ,        Not run
Lcals_TRIDIAG_ELIM        ,    1.000 ,      1.001 ,    1.002 ,    21.710 ,     Not run ,    21.546 ,        10.056 ,        Not run
Stream_ADD                ,    1.000 ,      1.000 ,    1.000 ,    19.548 ,      19.528 ,    19.524 ,         7.839 ,        Not run
Stream_COPY               ,    1.000 ,      1.000 ,    1.429 ,    28.574 ,      28.560 ,    28.580 ,         9.035 ,        Not run
Stream_DOT                ,    1.000 ,      1.000 ,    0.990 ,    32.254 ,     Not run ,    41.892 ,        18.173 ,        Not run
Stream_MUL                ,    1.000 ,      0.985 ,    0.984 ,    22.547 ,      22.486 ,    22.510 ,         7.169 ,        Not run
Stream_TRIAD              ,    1.000 ,      1.000 ,    1.000 ,    19.607 ,      19.606 ,    19.619 ,         7.801 ,        Not run
