Speedup Report (T_ref/T_var): ref var = Base_Seq  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_CUDA , Lambda_CUDA , RAJA_CUDA , Kokkos_Lambda , Kokkos_Functor
Apps_DEL_DOT_VEC_2D       ,    1.000 ,      1.000 ,    1.001 ,   187.220 ,     189.587 ,   186.889 ,       Not run ,        Not run
Apps_ENERGY               ,    1.000 ,      1.001 ,    0.998 ,    35.791 ,     Not run ,    35.730 ,       Not run ,        Not run
Apps_FIR                  ,    1.000 ,      1.000 ,    1.084 ,   371.070 ,     Not run ,   352.231 ,       Not run ,        Not run
Apps_HALOEXCHANGE         ,    1.000 ,      1.007 ,    0.917 ,     0.965 ,     Not run ,     0.975 ,       Not run ,        Not run
Apps_LTIMES               ,    1.000 ,      0.998 ,    0.941 ,   110.709 ,      86.004 ,    84.124 ,       Not run ,        Not run
Apps_LTIMES_NOVIEW        ,    1.000 ,      0.999 ,    0.941 ,   110.648 ,      85.981 ,    84.241 ,       Not run ,        Not run
Apps_PRESSURE             ,    1.000 ,      1.000 ,    1.000 ,    33.847 ,     Not run ,    33.531 ,       Not run ,        Not run
Apps_VOL3D                ,    1.000 ,      0.999 ,    0.992 ,   249.800 ,     Not run ,   310.520 ,       Not run ,        Not run
Basic_DAXPY               ,    1.000 ,      0.975 ,    0.971 ,    17.799 ,      17.776 ,    17.784 ,         7.098 ,        Not run
Basic_IF_QUAD             ,    1.000 ,      1.009 ,    0.998 ,   161.459 ,     136.126 ,   135.636 ,        86.520 ,        Not run
Basic_INIT3               ,    1.000 ,      1.000 ,    1.001 ,    21.459 ,      21.444 ,    21.465 ,        10.946 ,        Not run
Basic_INIT_VIEW1D         ,    1.000 ,      1.000 ,    1.000 ,    60.782 ,      60.861 ,    60.576 ,         9.806 ,        Not run
Basic_INIT_VIEW1D_OFFSET  ,    1.000 ,      1.000 ,    0.476 ,    56.573 ,      56.362 ,    56.710 ,         9.395 ,        Not run
Basic_MULADDSUB           ,    1.000 ,      1.002 ,    1.002 ,    22.444 ,      18.504 ,    18.266 ,        11.420 ,        Not run
Basic_NESTED_INIT         ,    1.000 ,      0.946 ,    0.992 ,    55.880 ,      55.751 ,    55.574 ,        12.741 ,        Not run
Basic_PI_ATOMIC           ,    1.000 ,      1.000 ,    0.397 ,     1.135 ,       1.135 ,     1.135 ,         0.961 ,        Not run
Basic_REDUCE3_INT         ,    1.000 ,      1.000 ,    0.102 ,     3.730 ,     Not run ,     2.216 ,         5.014 ,        Not run
Basic_TRAP_INT            ,    1.000 ,      1.000 ,    1.000 ,   115.160 ,     Not run ,   178.990 ,        75.709 ,        Not run
Lcals_DIFF_PREDICT        ,    1.000 ,      1.000 ,    1.140 ,    15.834 ,     Not run ,    15.749 ,        10.507 ,        Not run
Lcals_EOS                 ,    1.000 ,      0.999 ,    0.999 ,    45.291 ,     Not run ,    45.250 ,        21.005 ,        Not run
Lcals_FIRST_DIFF          ,    1.000 ,      0.974 ,    0.971 ,    23.617 ,     Not run ,    23.620 ,         7.347 ,        Not run
Lcals_FIRST_MIN           ,    1.000 ,      1.001 ,    0.806 ,    12.198 ,     Not run ,    21.259 ,         7.889 ,        Not run
Lcals_FIRST_SUM           ,    1.000 ,      0.985 ,    0.983 ,    23.883 ,     Not run ,    22.760 ,         7.433 ,        Not run
Lcals_GEN_LIN_RECUR       ,    1.000 ,      1.000 ,    1.000 ,    24.321 ,     Not run ,    27.099 ,        12.930 ,        Not run
Lcals_HYDRO_1D            ,    1.000 ,      0.999 ,    0.999 ,    26.504 ,     Not run ,    26.567 ,        10.536 ,        Not run
Lcals_HYDRO_2D            ,    1.000 ,      1.000 ,    0.993 ,    63.767 ,     Not run ,    58.705 ,        36.651 ,        Not run
Lcals_INT_PREDICT         ,    1.000 ,      1.000 ,    1.000 ,    26.264 ,     Not run ,    26.266 ,        18.368 ,        Not run
Lcals_PLANCKIAN           ,    1.000 ,      1.000 ,    1.000 ,   500.669 ,     Not run ,   506.504 ,       254.156 ,        Not run
Lcals_TRIDIAG_ELIM        ,    1.000 ,      1.000 ,    1.000 ,    22.178 ,     Not run ,    22.188 ,        10.231 ,        Not run
Stream_ADD                ,    1.000 ,      0.999 ,    0.999 ,    20.274 ,      20.249 ,    20.219 ,         8.000 ,        Not run
Stream_COPY               ,    1.000 ,      0.999 ,    1.403 ,    29.088 ,      29.084 ,    29.070 ,         8.959 ,        Not run
Stream_DOT                ,    1.000 ,      1.000 ,    0.990 ,    32.064 ,     Not run ,    40.935 ,        18.038 ,        Not run
Stream_MUL                ,    1.000 ,      0.988 ,    0.987 ,    23.325 ,      23.285 ,    23.254 ,         7.221 ,        Not run
Stream_TRIAD              ,    1.000 ,      1.001 ,    1.000 ,    20.265 ,      20.325 ,    20.269 ,         8.054 ,        Not run
